,000016.SH,000300.SH,000905.SH,HSI.HK,SPX.GI,CBA00601.CB,CBA02001.CB,BRN0Y.ICE,,,
date,上证50,沪深300,中证500,恒生指数,标普500,中债国债总指数(总值)财富指数,中债企业债总指数(总值)财富指数,布伦特原油连续,,,
,收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),,,
2023-09-06,2559.3574,3812.0283,5790.3806,18449.98,4465.48,221.1694,227.231,90.62,,,
2023-09-07,2534.1555,3758.4748,5702.7008,18202.07,4451.14,221.0072,226.9976,89.76,,,
2023-09-08,2519.9694,3739.9927,5708.6227,--,4457.49,221.0019,226.7673,90.44,,,
2023-09-11,2536.1714,3767.537,5774.7305,18096.45,4487.46,220.9775,226.6159,90.64,,,
2023-09-12,2531.8257,3760.6048,5770.9259,18025.89,4461.9,221.1004,226.6536,91.96,,,
2023-09-13,2524.5413,3736.6513,5715.3973,18009.22,4467.44,221.2159,226.7959,92.19,,,
2023-09-14,2530.9791,3733.5077,5702.102,18047.92,4505.1,221.4408,226.9501,94.18,,,
2023-09-15,2514.9794,3708.7766,5704.6632,18182.89,4450.32,221.2051,227.065,94.27,,,
2023-09-18,2531.8974,3727.711,5719.6887,17930.55,4453.53,221.0315,227.0643,94.56,,,
2023-09-19,2532.2789,3720.5021,5687.9007,17997.17,4443.95,220.9942,227.0618,94.5,,,
2023-09-20,2521.562,3705.6898,5651.0062,17885.6,4402.2,220.9491,227.0995,93.16,,,
2023-09-21,2495.7393,3672.4448,5611.9186,17655.41,4330,221.0739,227.1927,93.3,,,
2023-09-22,2550.9827,3738.9327,5698.8168,18057.45,4320.06,220.9386,227.2311,93.83,,,
2023-09-25,2529.1496,3714.6037,5666.6642,17729.29,4337.44,220.7532,227.2965,93.28,,,
2023-09-26,2513.4072,3692.8928,5646.6544,17466.9,4273.53,220.6408,227.2365,94.09,,,
2023-09-27,2520.1395,3700.495,5674.3451,17611.87,4274.51,220.6468,227.2383,96.71,,,
2023-09-28,2507.0857,3689.5172,5690.7697,17373.03,4299.7,220.8765,227.3493,95.19,,,
2023-09-29,--,--,--,17809.66,4288.05,--,--,95.34,,,
2023-10-02,--,--,--,--,4288.39,--,--,90.5,,,
2023-10-03,--,--,--,17331.22,4229.45,--,--,91.12,,,
2023-10-04,--,--,--,17195.84,4263.75,--,--,86.02,,,
2023-10-05,--,--,--,17213.87,4258.19,--,--,84.35,,,
2023-10-06,--,--,--,17485.98,4308.5,--,--,84.49,,,
2023-10-07,--,--,--,--,--,221.1455,227.604,--,,,
2023-10-08,--,--,--,--,--,221.2041,227.6215,--,,,
2023-10-09,2499.5666,3684.7272,5658.0832,17517.4,4335.66,221.1718,227.6856,88.28,,,
2023-10-10,2482.5345,3657.1259,5630.3714,17664.73,4358.24,221.0313,227.6968,87.72,,,
2023-10-11,2490.855,3667.5483,5629.7886,17893.1,4376.95,220.7677,227.6669,85.53,,,
2023-10-12,2514.3904,3702.3824,5671.6419,18238.21,4349.61,220.7273,227.6433,86.24,,,
2023-10-13,2489.1251,3663.4104,5633.3831,17813.45,4327.78,220.9734,227.689,90.9,,,
2023-10-16,2468.4363,3626.5972,5580.6666,17640.36,4373.63,221.0668,227.7873,90.17,,,
2023-10-17,2478.9047,3639.4018,5595.3423,17773.34,4373.2,220.9611,227.8006,90.88,,,
2023-10-18,2467.1915,3610.5767,5524.5988,17732.52,4314.6,220.9017,227.8158,91.39,,,
2023-10-19,2401.9299,3533.5445,5464.027,17295.89,4278,220.6774,227.7479,93.05,,,
2023-10-20,2389.2196,3510.5889,5423.6748,17172.13,4224.16,220.7375,227.7155,92.5,,,
2023-10-23,2369.9347,3474.2438,5290.3343,--,4217.04,220.9588,227.7691,90.51,,,
2023-10-24,2378.4389,3487.1302,5352.0123,16991.53,4247.68,220.8157,227.7333,88.08,,,
2023-10-25,2386.3026,3504.4576,5375.9983,17085.33,4186.77,220.9516,227.7661,90.17,,,
2023-10-26,2393.7344,3514.1448,5398.934,17044.61,4137.23,221.0052,227.8274,88.31,,,
2023-10-27,2414.9125,3562.3851,5492.0274,17398.73,4117.37,220.9444,227.8817,90.47,,,
2023-10-30,2414.1562,3583.7718,5546.3881,17406.36,4166.82,221.046,228.0182,87.87,,,
2023-10-31,2411.4794,3572.5056,5528.2385,17112.48,4193.8,221.2386,228.0772,85.62,,,
2023-11-01,2420.7346,3571.0268,5509.9662,17101.78,4237.86,221.3008,228.1478,84.9,,,
2023-11-02,2417.459,3554.1889,5459.4517,17230.59,4317.78,221.5865,228.2512,86.99,,,
2023-11-03,2436.9411,3584.1364,5510.357,17664.12,4358.34,221.5533,228.3262,85.17,,,
2023-11-06,2456.7745,3632.6084,5605.0621,17966.59,4365.98,221.6328,228.4349,85.21,,,
2023-11-07,2443.9657,3619.7593,5611.0983,17670.16,4378.38,221.635,228.507,81.41,,,
2023-11-08,2436.6983,3611.0723,5608.0173,17568.46,4382.78,221.6774,228.5598,79.71,,,
2023-11-09,2436.2349,3612.8263,5592.0568,17511.29,4347.35,221.7792,228.6523,79.87,,,
2023-11-10,2414.0167,3586.4893,5573.0999,17203.26,4415.24,221.875,228.7636,81.7,,,
2023-11-13,2407.5885,3579.4141,5605.5688,17426.21,4411.55,222.038,228.9193,82.7,,,
2023-11-14,2406.3969,3582.0584,5630.5534,17396.86,4495.7,221.9771,229.0229,82.37,,,
2023-11-15,2427.1241,3607.2454,5664.617,18079,4502.88,221.9527,229.0949,81.07,,,
2023-11-16,2404.3187,3572.3641,5609.3607,17832.82,4508.24,222.0995,229.2019,77.45,,,
2023-11-17,2398.2037,3568.0685,5631.4233,17454.19,4514.02,222.2044,229.2869,80.54,,,
2023-11-20,2404.7673,3576.3233,5659.7727,17778.07,4547.38,222.2193,229.4234,82.03,,,
2023-11-21,2416.241,3581.0674,5641.0844,17733.89,4538.19,222.1837,229.5112,82.39,,,
2023-11-22,2396.904,3544.4162,5572.8986,17734.6,4556.62,222.0454,229.5276,81.66,,,
2023-11-23,2405.1654,3561.5204,5622.9891,17910.84,--,221.7699,229.493,81.28,,,
2023-11-24,2391.0208,3538.0087,5570.4205,17559.42,4559.34,221.7744,229.4878,80.23,,,
2023-11-27,2370.7186,3511.9424,5566.5069,17525.06,4550.43,221.6619,229.5064,80.08,,,
2023-11-28,2371.212,3518.5232,5591.4955,17354.14,4554.89,221.8088,229.5254,81.66,,,
2023-11-29,2358.1163,3488.3073,5553.3349,16993.44,4550.58,221.8808,229.5318,82.9,,,
2023-11-30,2365.9963,3496.2028,5545.0504,17042.88,4567.8,222.0469,229.5946,82.85,,,
2023-12-01,2352.0003,3482.8813,5566.8689,16830.3,4594.63,222.0331,229.6434,79.15,,,
2023-12-04,2333.8788,3460.138,5559.0682,16646.05,4569.78,222.0267,229.7166,78.2,,,
2023-12-05,2286.5809,3394.2571,5460.4088,16327.86,4567.18,222.0255,229.7144,77,,,
2023-12-06,2284.0636,3399.598,5481.824,16463.26,4549.34,222.0068,229.7025,74.28,,,
2023-12-07,2274.8281,3391.2823,5481.1355,16345.89,4585.59,222.062,229.7328,74.56,,,
2023-12-08,2281.6486,3399.4618,5497.9897,16334.37,4604.37,222.1591,229.7483,75.65,,,
2023-12-11,2292.6788,3419.4548,5564.8538,16201.49,4622.44,222.4004,229.8451,76.11,,,
2023-12-12,2305.138,3426.803,5566.1778,16374.5,4643.7,222.421,229.8729,73.32,,,
2023-12-13,2261.0183,3369.605,5507.5128,16228.75,4707.09,222.679,229.9724,74.62,,,
2023-12-14,2249.9385,3351.9639,5489.3267,16402.19,4719.55,222.7402,230.0787,76.6,,,
2023-12-15,2245.2883,3341.5517,5449.7864,16792.19,4719.19,223.0577,230.2041,76.95,,,
2023-12-18,2251.2303,3329.3657,5385.2702,16629.23,4740.56,223.2805,230.3496,78.04,,,
2023-12-19,2257.2098,3334.0412,5379.8735,16505,4768.37,223.2779,230.4285,79.27,,,
2023-12-20,2237.5812,3297.5022,5309.2865,16613.81,4698.35,223.3227,230.488,79.15,,,
2023-12-21,2261.3818,3330.8698,5338.762,16621.13,4746.75,223.6468,230.563,79.34,,,
2023-12-22,2270.5018,3337.2281,5311.6902,16340.41,4754.63,223.8411,230.6921,79.19,,,
2023-12-25,2272.9578,3347.4508,5315.3746,--,--,224.2095,230.8241,--,,,
2023-12-26,2262.2095,3324.7902,5258.2841,--,4774.75,224.2698,230.9389,81.01,,,
2023-12-27,2266.5441,3336.3572,5285.5301,16624.84,4781.58,224.4156,231.0948,79.34,,,
2023-12-28,2317.7033,3414.5403,5382.7966,17043.53,4783.35,224.4425,231.2722,78.38,,,
2023-12-29,2326.1732,3431.1099,5429.2288,17047.39,4769.83,224.4314,231.4551,77.08,,,
2023-12-31,--,--,--,--,--,224.5063,231.5066,--,,,
2024-01-02,2292.2286,3386.3522,5409.4554,16788.55,4742.83,224.3953,231.614,76.04,,,
2024-01-03,2294.8357,3378.2971,5401.395,16646.41,4704.81,224.3104,231.6278,78.44,,,
2024-01-04,2279.0361,3347.0519,5355.3216,16645.98,4688.68,224.5493,231.7221,77.74,,,
2024-01-05,2268.5377,3329.1114,5281.8711,16535.33,4697.24,224.8237,231.8213,78.84,,,
2024-01-08,2243.8422,3286.0564,5167.6997,16224.45,4763.54,224.8908,231.9795,76.27,,,
2024-01-09,2245.6219,3292.4994,5180.653,16190.02,4756.5,225.248,232.1216,77.49,,,
2024-01-10,2235.2089,3277.129,5158.0784,16097.28,4783.45,225.1798,232.186,76.78,,,
2024-01-11,2240.1061,3295.6717,5223.8633,16302.04,4780.24,225.1741,232.2478,78.48,,,
2024-01-12,2237.2073,3284.1667,5206.178,16244.58,4783.83,225.0235,232.2846,78.32,,,
2024-01-15,2238.5029,3280.9195,5193.2956,16216.33,--,225.0791,232.3684,78.64,,,
2024-01-16,2248.975,3300.8762,5190.3975,15865.92,4765.98,225.0691,232.4162,77.9,,,
2024-01-17,2199.2587,3229.082,5061.5395,15276.9,4739.21,225.2415,232.4806,78.11,,,
2024-01-18,2238.4588,3274.7286,5066.9579,15391.79,4780.94,225.3569,232.5647,78.96,,,
2024-01-19,2243.5396,3269.7763,5018.4332,15308.69,4839.81,225.5417,232.648,78.63,,,
2024-01-22,2230.6094,3218.9016,4780.9748,14961.18,4850.43,225.9783,232.797,79.89,,,
2024-01-23,2226.3713,3231.9329,4865.743,15353.98,4864.6,225.9379,232.8529,79.73,,,
2024-01-24,2260.5575,3277.1089,4933.7009,15899.87,4868.55,225.9844,232.8971,80.23,,,
2024-01-25,2312.8544,3342.9189,5073.1779,16211.96,4894.16,226.1779,232.9979,82.36,,,
2024-01-26,2314.3741,3333.8213,5027.0932,15952.23,4890.97,226.223,233.0721,83.69,,,
2024-01-29,2304.4364,3303.9604,4927.9137,16077.24,4927.93,226.3798,233.1902,82.46,,,
2024-01-30,2270.9789,3245.0387,4814.9908,15703.45,4924.97,227.056,233.3587,82.75,,,
2024-01-31,2254.2994,3215.3518,4696.9796,15485.07,4845.65,227.4874,233.5435,81.71,,,
2024-02-01,2248.268,3217.7109,4678.7308,15566.21,4906.19,227.4787,233.6505,78.82,,,
2024-02-02,2229.0142,3179.6276,4563.2221,15533.56,4958.61,227.4884,233.7278,77.67,,,
2024-02-04,--,--,--,--,--,227.8445,233.8153,--,,,
2024-02-05,2255.2809,3200.4218,4460.2635,15510.01,4942.81,227.8703,233.9221,77.93,,,
2024-02-06,2318.8418,3311.6922,4805.9013,16136.87,4954.23,227.1954,233.9006,78.77,,,
2024-02-07,2344.1508,3343.6303,5109.5685,16081.89,4995.06,227.5094,233.9767,79.43,,,
2024-02-08,2352.5775,3364.9297,5150.2288,15878.07,4997.91,227.3998,234.0298,81.75,,,
2024-02-09,--,--,--,15746.58,5026.61,227.4188,234.0631,81.86,,,
2024-02-12,--,--,--,--,5021.84,--,--,82.08,,,
2024-02-13,--,--,--,--,4953.17,--,--,82.66,,,
2024-02-14,--,--,--,15879.38,5000.62,--,--,81.44,,,
2024-02-15,--,--,--,15944.63,5029.73,--,--,82.85,,,
2024-02-16,--,--,--,16339.96,5005.57,--,--,83.58,,,
2024-02-18,--,--,--,--,--,227.5904,234.2288,--,,,
2024-02-19,2371.5483,3403.8078,5141.6037,16155.61,--,227.6724,234.2705,83.35,,,
2024-02-20,2369.0834,3410.8542,5140.9575,16247.51,4975.51,227.9403,234.3772,82.56,,,
2024-02-21,2410.2278,3456.8713,5139.0372,16503.1,4981.8,227.9852,234.4612,83.16,,,
2024-02-22,2433.0819,3486.6747,5176.3431,16742.95,5087.03,228.1474,234.5653,83.42,,,
2024-02-23,2433.4073,3489.7416,5197.7115,16725.86,5088.8,228.4188,234.7014,81.58,,,
2024-02-26,2393.5488,3453.3585,5195.4642,16634.74,5069.53,228.7156,234.8624,82.58,,,
2024-02-27,2405.0609,3494.7874,5307.8043,16790.8,5078.18,228.934,234.9717,83.13,,,
2024-02-28,2385.6099,3450.2598,5184.0471,16536.85,5069.76,229.1875,235.0433,83.4,,,
2024-02-29,2413.1361,3516.0826,5346.7929,16511.44,5096.27,229.5527,235.1741,83.62,,,
2024-03-01,2414.8439,3537.8038,5379.0482,16589.44,5137.08,229.0357,235.1386,83.46,,,
2024-03-04,2418.584,3540.8686,5388.82,16595.97,5130.95,229.285,235.2295,82.84,,,
2024-03-05,2446.4173,3565.5143,5351.8268,16162.64,5078.65,229.3603,235.2661,82.08,,,
2024-03-06,2434.1156,3551.0481,5350.1016,16438.09,5104.76,230.0564,235.3199,82.91,,,
2024-03-07,2426.9732,3529.7195,5277.2988,16229.78,5157.36,230.0103,235.3922,83.36,,,
2024-03-08,2426.1679,3544.9099,5349.595,16353.39,5123.69,229.906,235.4219,82.05,,,
2024-03-11,2443.1064,3589.2635,5441.0507,16587.57,5117.94,229.5808,235.5027,82.45,,,
2024-03-12,2450.4693,3597.4939,5423.7183,17093.5,5175.27,228.7967,235.4281,82.36,,,
2024-03-13,2427.5969,3572.361,5415.1126,17082.11,5165.31,228.8309,235.3461,83.95,,,
2024-03-14,2423.8556,3562.2229,5392.9267,16961.66,5150.48,228.7906,235.2951,85.13,,,
2024-03-15,2427.1969,3569.993,5454.1463,16720.89,5117.09,229.0339,235.3096,85.35,,,
2024-03-18,2438.1911,3603.528,5528.447,16737.12,5149.42,229.4196,235.4072,86.89,,,
2024-03-19,2416.8349,3577.6303,5478.2248,16529.48,5178.51,229.7288,235.4729,87.23,,,
2024-03-20,2426.4586,3585.3838,5493.414,16543.07,5224.62,229.5611,235.5359,86.15,,,
2024-03-21,2427.101,3581.0902,5465.8286,16863.1,5241.53,229.6002,235.5862,85.58,,,
2024-03-22,2403.2023,3545.0023,5384.5656,16499.47,5234.18,229.4993,235.6452,85.56,,,
2024-03-25,2401.2113,3525.7634,5294.7463,16473.64,5218.19,229.3193,235.675,86.68,,,
2024-03-26,2413.7415,3543.7467,5284.4188,16618.32,5203.58,229.2931,235.6873,85.86,,,
2024-03-27,2398.9372,3502.7866,5156.684,16392.84,5248.49,229.6092,235.7354,86.34,,,
2024-03-28,2401.9872,3520.9648,5223.806,16541.42,5254.35,229.6709,235.8,87.5,,,
2024-03-29,2414.9202,3537.4843,5286.1612,--,--,229.9101,235.8721,--,,,
2024-04-01,2441.5668,3595.6466,5401.2249,--,5243.77,229.6814,235.9562,87.81,,,
2024-04-02,2435.7569,3580.6759,5381.2291,16931.52,5205.81,229.8595,236.0373,89.27,,,
2024-04-03,2430.169,3567.8031,5374.5954,16725.1,5211.49,230.1145,236.1609,89.56,,,
2024-04-04,--,--,--,--,5147.21,--,--,91.09,,,
2024-04-05,--,--,--,16723.92,5204.34,--,--,90.86,,,
2024-04-07,--,--,--,--,--,230.08,236.2735,--,,,
2024-04-08,2414.091,3536.4077,5298.5912,16732.85,5202.39,230.2947,236.3373,90.62,,,
2024-04-09,2404.6089,3533.4871,5342.8982,16828.07,5209.91,230.4547,236.4785,89.59,,,
2024-04-10,2396.7427,3504.7086,5275.4727,17139.17,5160.64,230.2994,236.5881,90.65,,,
2024-04-11,2394.8667,3504.2447,5301.8094,17095.03,5199.06,230.2636,236.7001,90.2,,,
2024-04-12,2374.0471,3475.8389,5277.219,16721.69,5123.41,230.5201,236.8679,90.15,,,
2024-04-15,2424.0168,3549.0759,5339.7223,16600.46,5061.82,230.6354,237.0332,90.41,,,
2024-04-16,2412.3219,3511.1146,5191.554,16248.97,5051.41,230.7081,237.09,90.09,,,
2024-04-17,2439.8558,3565.403,5339.7467,16251.84,5022.21,230.8937,237.1941,87.42,,,
2024-04-18,2445.2049,3569.8018,5349.8361,16385.87,5011.12,231.1866,237.3223,86.9,,,
2024-04-19,2430.5819,3541.6619,5314.8667,16224.14,4967.23,231.418,237.4625,87.39,,,
2024-04-22,2424.7473,3530.9045,5267.5811,16511.69,5010.6,231.7051,237.659,87.15,,,
2024-04-23,2413.7392,3506.2249,5208.2712,16828.93,5070.55,232.0186,237.8395,88.45,,,
2024-04-24,2424.119,3521.6219,5263.0391,17201.27,5071.63,231.3662,237.7749,88.08,,,
2024-04-25,2431.6221,3530.2813,5259.3354,17284.54,5048.42,231.3356,237.7202,89.3,,,
2024-04-26,2461.8556,3584.2686,5372.1209,17651.15,5099.96,230.7645,237.5962,89.33,,,
2024-04-28,--,--,--,--,--,230.4642,237.5617,--,,,
2024-04-29,2474.3397,3623.9124,5478.4908,17746.91,5116.17,230.0262,237.3172,88.52,,,
2024-04-30,2464.2435,3604.3943,5441.1411,17763.03,5035.69,230.6464,237.4452,87.87,,,
2024-05-01,--,--,--,--,5018.39,--,--,83.58,,,
2024-05-02,--,--,--,18207.13,5064.2,--,--,83.7,,,
2024-05-03,--,--,--,18475.92,5127.79,--,--,82.78,,,
2024-05-06,2495.7617,3657.8767,5528.6036,18578.3,5180.74,230.6651,237.6237,83.63,,,
2024-05-07,2499.7709,3659.0076,5527.0847,18479.37,5187.7,230.9787,237.8212,82.98,,,
2024-05-08,2486.0186,3630.2233,5458.7559,18313.86,5187.67,230.9796,237.9517,83.77,,,
2024-05-09,2501.7305,3664.561,5556.7712,18537.81,5214.08,230.7541,237.9444,84.1,,,
2024-05-10,2508.5753,3666.2771,5535.3954,18963.68,5222.68,230.6634,237.9558,82.78,,,
2024-05-11,--,--,--,--,--,230.3158,237.9336,--,,,
2024-05-13,2506.4593,3664.6907,5505.2595,19115.06,5221.42,231.0284,238.0596,83.45,,,
2024-05-14,2496.7361,3657.0454,5500.7379,19073.71,5246.68,231.2093,238.1793,82.79,,,
2024-05-15,2477.3895,3626.0559,5446.6557,--,5308.15,231.1433,238.2471,82.9,,,
2024-05-16,2489.4139,3640.3592,5424.6652,19376.53,5297.1,230.9506,238.2504,83.44,,,
2024-05-17,2524.1705,3677.9696,5491.8944,19553.61,5303.27,230.8612,238.2378,84,,,
2024-05-20,2532.824,3690.9623,5523.5013,19636.22,5308.13,231.0211,238.3424,83.71,,,
2024-05-21,2525.2326,3676.1611,5478.9131,19220.62,5321.41,230.9736,238.3707,82.53,,,
2024-05-22,2529.0398,3684.451,5468.6068,19195.6,5307.01,231.0975,238.4324,81.74,,,
2024-05-23,2500.821,3641.7917,5362.3053,18868.71,5267.84,231.3473,238.5127,81.51,,,
2024-05-24,2474.4254,3601.4754,5313.4546,18608.94,5304.72,231.3733,238.5574,82.09,,,
2024-05-27,2497.6006,3635.7079,5371.3693,18827.35,--,231.3905,238.6365,83.04,,,
2024-05-28,2490.1614,3609.1724,5316.1286,18821.16,5306.04,231.6184,238.7016,84.6,,,
2024-05-29,2493.1691,3613.5223,5328.3064,18477.01,5266.95,231.8065,238.8178,83.53,,,
2024-05-30,2473.758,3594.3121,5308.66,18230.19,5235.48,231.758,238.8917,81.93,,,
2024-05-31,2462.1831,3579.9247,5308.5403,18079.61,5277.51,231.6248,238.9276,81.63,,,
2024-06-03,2469.0165,3588.7483,5274.0687,18403.04,5283.4,231.8063,239.0452,78.15,,,
2024-06-04,2483.3189,3615.6714,5341.9496,18444.11,5291.34,231.8809,239.0997,77.13,,,
2024-06-05,2468.1918,3594.7936,5277.9405,18424.96,5354.03,232.0647,239.182,78.81,,,
2024-06-06,2467.8865,3592.2454,5228.8002,18476.8,5352.96,232.144,239.2615,80.02,,,
2024-06-07,2457.2569,3574.1143,5208.9798,18366.95,5346.99,232.2135,239.3361,79.47,,,
2024-06-10,--,--,--,--,5360.79,--,--,81.96,,,
2024-06-11,2423.6184,3542.8771,5217.4702,18176.34,5375.32,232.3825,239.4465,82.23,,,
2024-06-12,2423.607,3544.1225,5232.9534,17937.84,5421.03,232.4102,239.492,82.52,,,
2024-06-13,2412.0736,3526.1306,5194.59,18112.63,5433.74,232.5108,239.5372,82.19,,,
2024-06-14,2426.509,3541.5331,5213.0927,17941.78,5431.6,232.7805,239.5997,82.67,,,
2024-06-17,2416.3414,3536.1986,5207.128,17936.12,5473.23,232.7964,239.6768,84.41,,,
2024-06-18,2415.4281,3545.5902,5230.8913,17915.55,5487.03,233.0328,239.7344,85.35,,,
2024-06-19,2413.9722,3528.749,5168.8204,18430.39,--,233.1928,239.7617,85.27,,,
2024-06-20,2408.3379,3503.2817,5094.5653,18335.32,5473.17,233.3777,239.8125,85.71,,,
2024-06-21,2398.9571,3495.6198,5102.3292,18028.52,5464.62,233.2111,239.8154,85.02,,,
2024-06-24,2404.0848,3476.8102,4992.9097,18027.71,5447.87,233.4409,239.8673,86.12,,,
2024-06-25,2394.2154,3457.9023,4948.6343,18072.9,5469.3,233.6796,239.9192,84.93,,,
2024-06-26,2398.2556,3480.2648,5020.4318,18089.93,5477.9,233.7959,239.9497,85.25,,,
2024-06-27,2388.5609,3454.1175,4928.0514,17716.47,5482.87,234.0941,240.0144,86.33,,,
2024-06-28,2394.8746,3461.657,4942.7817,17718.61,5460.48,234.2307,240.0985,86.4,,,
2024-07-01,2405.4665,3478.1827,5003.1608,--,5475.09,233.6844,240.1408,86.64,,,
2024-07-02,2416.6793,3471.7857,4949.4771,17769.14,5509.01,233.8953,240.1605,86.6,,,
2024-07-03,2414.8657,3463.4141,4910.9245,17978.57,5537.02,234.0732,240.215,87.07,,,
2024-07-04,2407.9029,3445.8128,4834.4982,18028.28,--,234.0438,240.2876,87.55,,,
2024-07-05,2386.004,3431.0605,4866.2647,17799.61,5567.19,233.7044,240.2999,86.86,,,
2024-07-08,2371.6891,3401.7604,4783.6165,17524.06,5572.85,233.3703,240.2671,85.69,,,
2024-07-09,2389.3843,3439.8111,4876.899,17523.23,5576.98,233.6964,240.3236,85.04,,,
2024-07-10,2381.831,3428.9657,4844.1624,17471.67,5633.91,233.7308,240.3746,85.45,,,
2024-07-11,2396.407,3468.169,4939.7318,17832.33,5584.54,233.8176,240.4446,85.61,,,
2024-07-12,2412.6181,3472.4014,4919.3639,18293.38,5615.35,234.0263,240.5176,85.27,,,
2024-07-15,2420.5214,3476.2467,4883.8971,18015.94,5631.22,234.2076,240.6261,84.88,,,
2024-07-16,2424.755,3498.2827,4898.3626,17727.98,5667.2,234.2559,240.6769,83.85,,,
2024-07-17,2432.8325,3501.5836,4856.5794,17739.41,5588.27,234.2746,240.7171,85.19,,,
2024-07-18,2444.5086,3520.931,4877.6916,17778.41,5544.59,234.1739,240.747,84.86,,,
2024-07-19,2456.79,3539.0156,4872.0532,17417.68,5505,234.2529,240.7845,82.56,,,
2024-07-22,2432.5496,3514.9249,4865.9778,17635.88,5564.41,234.6851,240.9183,82.26,,,
2024-07-23,2396.6727,3439.8779,4722.7994,17469.36,5555.74,234.9301,241.0228,81.58,,,
2024-07-24,2390.954,3418.1663,4668.0621,17311.05,5427.13,234.9956,241.0978,81.5,,,
2024-07-25,2369.7153,3399.2716,4665.4488,17004.97,5399.22,235.3071,241.2053,82.4,,,
2024-07-26,2355.3163,3409.2931,4736.3771,17021.31,5459.1,235.5005,241.2914,80.55,,,
2024-07-29,2348.4784,3390.742,4708.8443,17238.34,5463.54,235.8657,241.4104,79.84,,,
2024-07-30,2335.3123,3369.3821,4699.282,17002.91,5436.44,236.0927,241.5076,79.11,,,
2024-07-31,2375.3942,3442.0844,4886.4136,17344.6,5522.3,236.2627,241.5743,80.72,,,
2024-08-01,2360.422,3419.2666,4852.9725,17304.96,5446.68,236.5604,241.6685,80.04,,,
2024-08-02,2343.7153,3384.3919,4788.6159,16945.51,5346.56,236.786,241.745,77.56,,,
2024-08-05,2328.9222,3343.3205,4693.8478,16698.36,5186.33,237.0435,241.8614,77.25,,,
2024-08-06,2313.3361,3342.9789,4750.776,16647.34,5240.03,236.8154,241.8391,76.11,,,
2024-08-07,2314.4261,3341.489,4751.9408,16877.86,5199.5,237.0974,241.8707,78.55,,,
2024-08-08,2320.4245,3342.9369,4755.8149,16891.83,5319.31,236.5654,241.8343,78.94,,,
2024-08-09,2317.9915,3331.6274,4720.3104,17090.23,5344.16,236.2512,241.7071,79.46,,,
2024-08-12,2316.9106,3325.8645,4714.1586,17111.65,5344.39,235.3159,241.4608,82.04,,,
2024-08-13,2317.6526,3334.3903,4731.8353,17174.06,5434.43,235.6531,241.4672,80.97,,,
2024-08-14,2306.1154,3309.2389,4667.0731,17113.36,5455.21,236.197,241.6161,80.03,,,
2024-08-15,2335.9381,3341.953,4698.375,17109.14,5543.22,236.0182,241.6508,80.97,,,
2024-08-16,2345.0481,3345.634,4670.3789,17430.16,5554.25,236.0762,241.6836,79.58,,,
2024-08-19,2357.0309,3356.9677,4682.9628,17569.57,5608.25,236.3353,241.7159,77.73,,,
2024-08-20,2346.6379,3332.7034,4602.0095,17511.08,5597.12,236.4549,241.6949,77.16,,,
2024-08-21,2339.072,3321.635,4587.1218,17391.01,5620.85,236.3982,241.6088,76.07,,,
2024-08-22,2341.1509,3313.1357,4533.3695,17641,5570.64,236.6402,241.5864,77.11,,,
2024-08-23,2355.3787,3327.1905,4537.0872,17612.1,5634.61,236.7672,241.5097,79.02,,,
2024-08-26,2352.2729,3324.2231,4544.3594,17798.73,5616.84,236.8663,241.4193,81.3,,,
2024-08-27,2350.4141,3305.3338,4495.2856,17874.67,5625.8,236.4579,241.192,79.85,,,
2024-08-28,2336.1475,3286.4956,4500.0088,17692.45,5592.18,236.6505,241.19,78.46,,,
2024-08-29,2317.6636,3277.6812,4557.9006,17786.32,5591.96,236.6662,241.2478,79.96,,,
2024-08-30,2335.2146,3321.4323,4639.1144,17989.07,5648.4,236.6029,241.3008,78.82,,,
2024-09-02,2299.9325,3265.011,4546.8832,17691.97,--,237.117,241.4478,77.28,,,
2024-09-03,2291.1775,3273.4282,4596.4819,17651.49,5528.93,237.3227,241.5302,73.72,,,
2024-09-04,2271.8069,3252.1649,4582.084,17457.34,5520.07,237.5688,241.5965,72.78,,,
2024-09-05,2275.1177,3257.7578,4601.0911,17444.3,5503.41,237.8278,241.661,72.86,,,
2024-09-06,2263.5629,3231.3457,4537.4544,--,5408.42,237.8424,241.6867,71.47,,,
2024-09-09,2232.9593,3192.9516,4507.1866,17196.96,5471.05,238.1448,241.7462,71.91,,,
2024-09-10,2235.6866,3195.7552,4507.7074,17234.09,5495.52,238.4557,241.7377,69.71,,,
2024-09-11,2220.798,3186.1299,4514.9158,17108.71,5554.13,238.7446,241.7425,70.72,,,
2024-09-12,2209.5603,3172.4747,4496.5919,17240.39,5595.76,238.9014,241.7509,72.23,,,
2024-09-13,2205.8115,3159.247,4450.9587,17369.09,5626.02,239.2266,241.7559,72.18,,,
2024-09-14,--,--,--,--,--,239.6579,241.82,--,,,
2024-09-16,--,--,--,17422.12,5633.09,--,--,73,,,
2024-09-17,--,--,--,17660.02,5634.58,--,--,73.78,,,
2024-09-18,2218.6562,3171.0102,4462.8701,--,5618.26,239.8663,241.895,72.8,,,
2024-09-19,2229.8053,3196.0357,4520.3939,18013.16,5713.64,239.8352,241.892,74.9,,,
