,cumulative_return_pct
2017-03-28,65.17476807328144
2017-03-29,65.11190535229896
2017-03-30,65.10229667308514
2017-03-31,64.7186106892682
2017-04-03,64.90480480400873
2017-04-04,64.92770514087319
2017-04-05,65.99617814573702
2017-04-06,65.9941414154853
2017-04-07,66.32825713894887
2017-04-10,66.02788421758798
2017-04-11,65.82939333957769
2017-04-12,66.4042112432851
2017-04-13,66.31259532586617
2017-04-14,66.02717593887144
2017-04-17,66.27446023228103
2017-04-18,65.3011446903065
2017-04-19,64.8328003032878
2017-04-20,65.67694651003183
2017-04-21,65.54489387650746
2017-04-24,65.54445655735894
2017-04-25,66.38678572405384
2017-04-26,66.47605990887885
2017-04-27,66.73357906226218
2017-04-28,66.5048574686528
2017-05-01,66.53479557582342
2017-05-02,66.2676822797248
2017-05-03,66.0389777033054
2017-05-04,65.38851190073464
2017-05-05,64.99967278067803
2017-05-08,64.80055373929954
2017-05-09,65.00835044771318
2017-05-10,64.81088281925895
2017-05-11,65.13006894814797
2017-05-12,65.53955561253481
2017-05-15,66.09688595036913
2017-05-16,66.45826081488315
2017-05-17,65.98656174822885
2017-05-18,66.06122265862555
2017-05-19,66.1662885467037
2017-05-22,66.63579001572745
2017-05-23,66.9958793770911
2017-05-24,66.71034987779403
2017-05-25,67.77382291889391
2017-05-26,67.7773638637288
2017-05-29,67.84769247607608
2017-05-30,67.82667544181544
2017-05-31,67.79166033684263
2017-06-01,68.2658245142975
2017-06-02,68.34925696123912
2017-06-05,67.8599543021975
2017-06-06,68.65578933753798
2017-06-07,69.37999955040215
2017-06-08,70.12585225023965
2017-06-09,70.31355035882602
2017-06-12,69.44857001083018
2017-06-13,69.97301327819166
2017-06-14,69.14383245441853
2017-06-15,68.21023362275773
2017-06-16,68.18623627749088
2017-06-19,69.63340590361472
2017-06-20,69.28999690567478
2017-06-21,69.68758426258057
