股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,log_return,ma5,ma10,ma20,vol_ma5,vol_ratio
沪深300,000300,2018-05-31,3749.3,3802.38,3804.79,3742.53,92666895,130545422336.0,1.67,2.12,79.01,0.28,20180531,0.0212,0.02099801429680129,3795.904,3839.1829999999995,3855.3550000000005,80898072.0,1.1454771752780462
沪深300,000300,2018-06-01,3789.67,3770.59,3802.54,3753.84,77821814,105934864384.0,1.28,-0.84,-31.79,0.24,20180601,-0.0084,-0.00839569857891706,3786.722,3825.936,3855.1544999999996,82295157.8,0.9456426851884596
沪深300,000300,2018-06-04,3785.19,3807.58,3813.41,3776.62,76624340,115146469376.0,0.98,0.98,36.99,0.23,20180604,0.0098,0.009762328839608864,3781.5860000000002,3814.5700000000006,3853.8239999999996,83315799.4,0.9196855884695502
沪深300,000300,2018-06-05,3811.29,3845.32,3845.56,3800.93,78687360,121261465600.0,1.17,0.99,37.74,0.24,20180605,0.009899999999999999,0.009863007733463783,3789.8479999999995,3808.4810000000007,3852.156,82742738.8,0.950988100480909
沪深300,000300,2018-06-06,3839.68,3837.35,3848.33,3830.9,73117238,107142041600.0,0.45,-0.21,-7.97,0.22,20180606,-0.0021,-0.002074800260613058,3812.6440000000002,3806.7580000000003,3850.4425,79783529.4,0.9164452682134665
沪深300,000300,2018-06-07,3846.94,3831.01,3859.85,3827.69,80256146,112365711360.0,0.84,-0.17,-6.34,0.24,20180607,-0.0017000000000000001,-0.0016535482018528666,3818.37,3807.137,3847.34,77301379.6,1.0382239801577875
沪深300,000300,2018-06-08,3819.45,3779.62,3819.46,3759.27,83337336,107818799104.0,1.57,-1.34,-51.39,0.25,20180608,-0.0134,-0.013505000522047773,3820.1759999999995,3803.4489999999996,3842.679,78404484.0,1.0629154322347176
沪深300,000300,2018-06-11,3770.21,3779.98,3792.55,3756.51,68709834,105597923328.0,0.95,0.01,0.36,0.21,20180611,0.0001,9.52431346294647e-05,3814.6560000000004,3798.121,3836.2135000000003,76821582.8,0.8944079449505954
沪深300,000300,2018-06-12,3783.19,3825.95,3830.47,3765.26,73206244,116217139200.0,1.73,1.22,45.97,0.22,20180612,0.012199999999999999,0.012088083841630865,3810.782,3800.315,3831.3059999999996,75725359.6,0.9667335274034143
沪深300,000300,2018-06-13,3814.62,3788.34,3817.45,3782.07,66377971,97185497088.0,0.92,-0.98,-37.61,0.2,20180613,-0.0098,-0.009878874030164932,3800.9800000000005,3806.8120000000004,3826.0809999999997,74377506.2,0.8924468483994425
沪深300,000300,2018-06-14,3774.64,3773.37,3808.16,3759.25,68471322,99234013184.0,1.29,-0.4,-14.97,0.21,20180614,-0.004,-0.003959427049471744,3789.4519999999998,3803.911,3821.547,72020541.4,0.9507193457448793
沪深300,000300,2018-06-15,3763.04,3753.43,3780.34,3737.43,85488893,109534900224.0,1.14,-0.53,-19.94,0.26,20180615,-0.0053,-0.005298412777871715,3784.214,3802.1949999999997,3814.0654999999997,72450852.8,1.179957028745975
沪深300,000300,2018-06-19,3702.67,3621.12,3712.82,3583.02,160706542,193848799232.0,3.46,-3.53,-132.31,0.49,20180619,-0.0353,-0.035886718345374394,3752.442,3783.549,3799.0594999999994,90850194.4,1.7689179760302196
沪深300,000300,2018-06-20,3602.55,3635.44,3649.34,3578.17,86718098,112804814848.0,1.97,0.4,14.32,0.26,20180620,0.004,0.0039467788011464935,3714.34,3762.561,3785.5209999999997,93552565.2,0.9269451651551293
沪深300,000300,2018-06-21,3633.56,3592.97,3673.56,3589.49,93908552,115584147456.0,2.31,-1.17,-42.47,0.28,20180621,-0.011699999999999999,-0.011750990524184185,3675.2659999999996,3738.1229999999996,3772.4404999999997,99058681.4,0.9480093079454215
沪深300,000300,2018-06-22,3567.89,3608.9,3609.08,3542.46,75117865,89687281664.0,1.85,0.44,15.93,0.23,20180622,0.0044,0.004423858242334054,3642.3720000000003,3715.9119999999994,3761.5245000000004,100387990.0,0.7482754162126366
沪深300,000300,2018-06-25,3625.8,3560.48,3631.03,3559.03,79877079,106690347008.0,2.0,-1.34,-48.42,0.24,20180625,-0.0134,-0.013507649534583503,3603.782,3693.9980000000005,3748.7235,99265627.2,0.8046801420905141
沪深300,000300,2018-06-26,3521.59,3531.11,3541.78,3478.21,84985270,108132167680.0,1.79,-0.82,-29.37,0.26,20180626,-0.008199999999999999,-0.00828309812667799,3585.78,3669.111,3733.6160000000004,84121372.8,1.0102696517097258
沪深300,000300,2018-06-27,3525.13,3459.26,3537.66,3441.79,81491817,107628896256.0,2.72,-2.03,-71.85,0.25,20180627,-0.0203,-0.020557575745783492,3550.5440000000003,3632.442,3716.3785,83076116.6,0.9809295419087994
沪深300,000300,2018-06-28,3434.94,3423.53,3477.06,3416.95,75918052,98570526720.0,1.74,-1.03,-35.73,0.23,20180628,-0.0103,-0.0103825108607401,3516.656,3595.9610000000002,3701.3864999999996,79478016.6,0.9552081852027496
沪深300,000300,2018-06-29,3431.96,3510.98,3512.38,3425.22,77257032,97616367616.0,2.55,2.55,87.45,0.23,20180629,0.0255,0.02522301828480663,3497.072,3569.722,3686.8165,79905850.0,0.9668507624911067
沪深300,000300,2018-07-02,3504.46,3407.96,3506.9,3383.5,84351450,107601539072.0,3.51,-2.93,-103.02,0.26,20180702,-0.029300000000000003,-0.029781328978286514,3466.568,3535.175,3668.685,80800724.2,1.0439442323711252
沪深300,000300,2018-07-03,3410.48,3409.28,3422.04,3319.29,95278692,129898020864.0,3.02,0.04,1.32,0.29,20180703,0.0004,0.0003872534974553983,3442.202,3513.9910000000004,3648.7699999999995,82859408.6,1.1498838045049722
沪深300,000300,2018-07-04,3398.78,3363.75,3418.33,3359.09,75157998,93648560128.0,1.74,-1.34,-45.53,0.23,20180704,-0.0134,-0.013444702247464139,3423.1,3486.822,3624.6915,81592644.8,0.9211369258127051
沪深300,000300,2018-07-05,3365.55,3342.44,3398.49,3330.71,81587981,97544617984.0,2.02,-0.63,-21.31,0.25,20180705,-0.0063,-0.006355343861883625,3406.882,3461.7690000000002,3599.946,82726630.6,0.9862359969003742
沪深300,000300,2018-07-06,3347.06,3365.12,3396.25,3295.73,86097580,109481943040.0,3.01,0.68,22.68,0.26,20180706,0.0068000000000000005,0.006762544482175013,3377.71,3437.3910000000005,3576.6515,84494740.2,1.018969699134006
沪深300,000300,2018-07-09,3378.91,3459.18,3459.32,3378.91,76601546,100918861824.0,2.39,2.8,94.06,0.23,20180709,0.027999999999999997,0.02756794308314184,3387.954,3427.261,3560.6295,82944759.4,0.9235248441747845
沪深300,000300,2018-07-10,3464.91,3467.52,3474.14,3437.27,69548823,90127446016.0,1.07,0.24,8.34,0.21,20180710,0.0024,0.0024080742720720594,3399.602,3420.9020000000005,3545.0065000000004,77798785.6,0.8939576943730598
沪深300,000300,2018-07-11,3398.93,3407.53,3427.57,3375.14,72040950,89661505536.0,1.51,-1.73,-59.99,0.22,20180711,-0.0173,-0.017451952376105112,3408.358,3415.7290000000003,3524.0855,77175376.0,0.9334706707486595
沪深300,000300,2018-07-12,3403.33,3481.06,3499.1,3403.33,96353564,117805514752.0,2.81,2.16,73.53,0.29,20180712,0.0216,0.021349156448691838,3436.082,3421.482,3508.7215000000006,80128492.6,1.2024881646157413
沪深300,000300,2018-07-13,3488.5,3492.69,3499.76,3474.91,72955896,99800186880.0,0.71,0.33,11.63,0.22,20180713,0.0033,0.0033353678527811483,3461.596,3419.653,3494.6875,77500155.8,0.9413645075536738
沪深300,000300,2018-07-16,3488.97,3472.09,3506.24,3459.73,68281999,90754289664.0,1.33,-0.59,-20.6,0.21,20180716,-0.0059,-0.005915494838722052,3464.178,3426.066,3480.6205,75836246.4,0.9003873772950871
沪深300,000300,2018-07-17,3466.42,3449.38,3467.19,3420.97,61983076,85720563712.0,1.33,-0.65,-22.71,0.19,20180717,-0.006500000000000001,-0.006562213372591656,3460.55,3430.076,3472.0335000000005,74323097.0,0.8339678848420431
沪深300,000300,2018-07-18,3456.61,3431.32,3479.26,3430.16,66530330,88556871680.0,1.42,-0.52,-18.06,0.2,20180718,-0.0052,-0.0052494779523287825,3465.308,3436.833,3461.8275000000003,73220973.0,0.9086239539592024
沪深300,000300,2018-07-19,3444.8,3428.34,3466.51,3417.96,68477716,88804909056.0,1.41,-0.09,-2.98,0.21,20180719,-0.0009,-0.0008688477818043396,3454.764,3445.4230000000002,3453.596,67645803.4,1.0122980666676507
沪深300,000300,2018-07-20,3426.46,3492.89,3505.93,3398.95,101984727,122196955136.0,3.12,1.88,64.55,0.31,20180720,0.018799999999999997,0.01865329475988298,3454.804,3458.2,3447.7955,73451569.6,1.3884621874710763
沪深300,000300,2018-07-23,3471.86,3525.75,3527.53,3464.65,119036626,143960932352.0,1.8,0.94,32.86,0.36,20180723,0.009399999999999999,0.009363705815924685,3465.536,3464.857,3446.0589999999997,83602495.0,1.4238405923172508
沪深300,000300,2018-07-24,3530.66,3581.71,3596.51,3530.66,156912435,177448955904.0,1.87,1.59,55.96,0.48,20180724,0.0159,0.01574716041349861,3492.0020000000004,3476.2760000000003,3448.589,102588366.8,1.5295343896633706
沪深300,000300,2018-07-25,3589.51,3577.75,3589.98,3566.31,96758500,112176693248.0,0.66,-0.11,-3.96,0.29,20180725,-0.0011,-0.0011062287948629666,3521.2880000000005,3493.298,3454.5135,108634000.8,0.8906833890628467
沪深300,000300,2018-07-26,3583.32,3536.25,3593.92,3528.64,90349642,105577283584.0,1.82,-1.16,-41.5,0.27,20180726,-0.0116,-0.011667267575208225,3542.87,3498.817,3460.1495000000004,113008386.0,0.7994950215464541
沪深300,000300,2018-07-27,3533.77,3521.23,3545.41,3512.7,70178104,81192173568.0,0.92,-0.42,-15.02,0.21,20180727,-0.0042,-0.0042564832425317015,3548.5380000000005,3501.671,3460.6619999999994,106647061.4,0.6580406724643235
沪深300,000300,2018-07-30,3520.85,3515.08,3550.9,3489.55,82116995,96183099392.0,1.74,-0.17,-6.15,0.25,20180730,-0.0017000000000000001,-0.0017480757857688965,3546.404,3505.97,3466.018,99263135.2,0.8272657803377542
沪深300,000300,2018-07-31,3510.47,3517.66,3528.15,3493.15,67980818,80022151168.0,1.0,0.07,2.58,0.21,20180731,0.0007000000000000001,0.0007337112180292383,3533.594,3512.7980000000002,3471.4370000000004,81476811.8,0.8343578559120793
沪深300,000300,2018-08-01,3530.03,3447.39,3543.61,3446.78,90348618,107477213184.0,2.75,-2.0,-70.27,0.27,20180801,-0.02,-0.020178572826208954,3507.522,3514.4049999999997,3475.619,80194835.4,1.1266139215743063
沪深300,000300,2018-08-02,3434.35,3370.96,3434.35,3322.1,101308728,122401284096.0,3.26,-2.22,-76.43,0.31,20180802,-0.0222,-0.022419852730795175,3474.464,3508.667,3477.0449999999996,82386652.6,1.2296740406710007
沪深300,000300,2018-08-03,3366.66,3315.28,3381.34,3315.2,70796910,91395985408.0,1.96,-1.65,-55.68,0.21,20180803,-0.0165,-0.01665548564041542,3433.274,3490.906,3474.553000000001,82510413.8,0.8580360555651462
沪深300,000300,2018-08-06,3312.82,3273.27,3344.25,3257.69,77975084,97517989888.0,2.61,-1.27,-42.01,0.24,20180806,-0.0127,-0.012752599383703492,3384.9120000000003,3465.6580000000004,3465.2574999999997,81682031.6,0.9546173432836116
沪深300,000300,2018-08-07,3284.98,3368.87,3368.96,3263.5,91783916,107512225792.0,3.22,2.92,95.6,0.28,20180807,0.0292,0.028787891319829086,3355.154,3444.374,3460.325,86442651.2,1.0617896920773757
沪深300,000300,2018-08-08,3362.15,3314.51,3368.16,3311.77,79284864,90958913536.0,1.67,-1.61,-54.36,0.24,20180808,-0.0161,-0.01626757682100506,3328.578,3418.05,3455.674,84229900.4,0.9412911997222306
沪深300,000300,2018-08-09,3303.48,3397.53,3408.39,3299.62,91957573,108802314240.0,3.28,2.5,83.02,0.28,20180809,0.025,0.024738897285182675,3333.892,3404.178,3451.4975,82359669.4,1.1165364512742932
沪深300,000300,2018-08-10,3398.41,3405.02,3424.04,3380.57,68967299,85634523136.0,1.28,0.22,7.49,0.21,20180810,0.0022,0.002202116273097927,3351.84,3392.557,3447.114,81993747.2,0.8411287610965534
沪深300,000300,2018-08-13,3369.98,3390.34,3396.19,3336.7,76191532,90869288960.0,1.75,-0.43,-14.68,0.23,20180813,-0.0043,-0.004320601950946447,3375.254,3380.083,3443.0265,81637036.8,0.9332961482502021
沪深300,000300,2018-08-14,3386.48,3372.91,3391.73,3356.61,60651446,72121991168.0,1.04,-0.51,-17.43,0.18,20180814,-0.0051,-0.005154338103380202,3376.0620000000004,3365.608,3439.203,75410542.8,0.8042833766739577
沪深300,000300,2018-08-15,3371.96,3291.98,3372.14,3288.71,68174054,83402194944.0,2.47,-2.4,-80.93,0.21,20180815,-0.024,-0.02428666578279862,3371.5559999999996,3350.067,3432.236,73188380.8,0.9314873925998921
沪深300,000300,2018-08-16,3251.86,3276.73,3315.2,3231.56,76547366,89269174272.0,2.54,-0.46,-15.25,0.23,20180816,-0.0046,-0.00464323357209298,3347.3959999999997,3340.6440000000002,3424.6555,70106339.4,1.0918750951073048
沪深300,000300,2018-08-17,3305.9,3229.62,3311.57,3224.1,67395412,84452454400.0,2.67,-1.44,-47.11,0.2,20180817,-0.0144,-0.014481490635348577,3312.316,3332.078,3411.4919999999997,69791962.0,0.9656615184424819
沪深300,000300,2018-08-20,3238.22,3267.25,3267.25,3209.01,70904228,88963383296.0,1.8,1.17,37.63,0.21,20180820,0.011699999999999999,0.01158416924022465,3287.6979999999994,3331.476,3398.567,68734501.2,1.0315667788682519
沪深300,000300,2018-08-21,3271.84,3326.65,3331.71,3270.03,75205583,97925840896.0,1.89,1.82,59.4,0.23,20180821,0.0182,0.018017139127664412,3278.446,3327.254,3385.814,71645328.6,1.0496927639187352
沪深300,000300,2018-08-22,3328.97,3307.95,3328.97,3299.39,50787057,66548536320.0,0.89,-0.56,-18.7,0.15,20180822,-0.005600000000000001,-0.00563712944849375,3281.6400000000003,3326.5980000000004,3372.3239999999996,68167929.2,0.7450286021010596
沪深300,000300,2018-08-23,3308.46,3320.03,3336.11,3285.81,61112335,80212787200.0,1.52,0.37,12.08,0.19,20180823,0.0037,0.0036451568579709786,3290.3,3318.8480000000004,3361.513,65080923.0,0.9390207173306377
沪深300,000300,2018-08-24,3308.48,3325.33,3353.04,3291.87,63765898,77197848576.0,1.84,0.16,5.3,0.19,20180824,0.0016,0.001595098271199423,3309.442,3310.879,3351.718,64355020.2,0.990845746016874
沪深300,000300,2018-08-27,3339.39,3406.57,3406.57,3339.26,94270083,114960965632.0,2.02,2.44,81.24,0.29,20180827,0.024399999999999998,0.024137002667645516,3337.3060000000005,3312.5020000000004,3346.2925000000005,69028191.2,1.3656751156475326
沪深300,000300,2018-08-28,3408.15,3400.17,3416.59,3388.81,75445363,94945951744.0,0.82,-0.19,-6.4,0.23,20180828,-0.0019,-0.0018804895988374344,3352.0099999999998,3315.228,3340.418,69076147.2,1.092205718734701
沪深300,000300,2018-08-29,3393.05,3386.57,3398.71,3377.12,67020403,79072301056.0,0.63,-0.4,-13.6,0.2,20180829,-0.004,-0.004007820604385728,3367.7340000000004,3324.6870000000004,3337.3769999999995,72322816.4,0.9266840858260602
沪深300,000300,2018-08-30,3385.81,3351.09,3402.56,3349.47,68385290,80226054144.0,1.57,-1.05,-35.48,0.21,20180830,-0.0105,-0.010531943718827118,3373.946,3332.1229999999996,3336.3835,73777407.4,0.9269137044791302
沪深300,000300,2018-08-31,3333.38,3334.5,3356.58,3310.87,76205629,96091893760.0,1.36,-0.5,-16.59,0.23,20180831,-0.005,-0.004962922958720645,3375.78,3342.611,3337.3445,76265353.6,0.9992168842445386
沪深300,000300,2018-09-03,3320.69,3321.82,3325.61,3291.78,66429855,81305681920.0,1.01,-0.38,-12.68,0.2,20180903,-0.0038,-0.003809917593508633,3358.8300000000004,3348.068,3339.772,70697308.0,0.9396376874774355
沪深300,000300,2018-09-04,3324.19,3363.9,3370.96,3307.96,67088806,85892034560.0,1.9,1.27,42.08,0.2,20180904,0.0127,0.012588189656092336,3351.576,3351.793,3339.5235000000002,69025996.6,0.971935347616553
沪深300,000300,2018-09-05,3349.7,3298.14,3354.2,3298.14,64301888,80656674816.0,1.67,-1.95,-65.76,0.19,20180905,-0.0195,-0.019742341946696485,3333.8900000000003,3350.8120000000004,3338.7050000000004,68482293.6,0.9389564020092926
沪深300,000300,2018-09-06,3286.66,3262.88,3311.5,3253.76,62300288,79373139968.0,1.75,-1.07,-35.26,0.19,20180906,-0.010700000000000001,-0.010748432244211301,3316.2480000000005,3345.097,3331.9725,67265293.2,0.9261877119120325
沪深300,000300,2018-09-07,3273.89,3277.64,3316.61,3253.73,63947407,81263439872.0,1.93,0.45,14.76,0.19,20180907,0.0045000000000000005,0.004513410265900636,3304.876,3340.328,3325.6034999999997,64813648.8,0.98663488607665
沪深300,000300,2018-09-10,3271.38,3230.07,3277.88,3227.85,63817052,76175581184.0,1.53,-1.45,-47.57,0.19,20180910,-0.014499999999999999,-0.01461984240144059,3286.5260000000003,3322.678,3317.59,64291088.2,0.9926267199191691
沪深300,000300,2018-09-11,3229.71,3224.21,3245.62,3209.11,58491305,67722118912.0,1.13,-0.18,-5.86,0.18,20180911,-0.0018,-0.0018158498268394906,3258.588,3305.082,3310.1549999999997,62571588.0,0.9347901638679843
沪深300,000300,2018-09-12,3216.99,3202.02,3225.6,3194.98,54627899,68887019520.0,0.95,-0.69,-22.19,0.17,20180912,-0.0069,-0.006906098348314469,3239.364,3286.6269999999995,3305.657,60636790.2,0.900903540900158
沪深300,000300,2018-09-13,3239.69,3236.57,3249.59,3191.4,67290327,85887963136.0,1.82,1.08,34.55,0.2,20180913,0.0108,0.010732266420511716,3234.102,3275.175,3303.649,61634798.0,1.0917587009857646
沪深300,000300,2018-09-14,3242.83,3242.09,3254.1,3227.94,60130639,76481212416.0,0.81,0.17,5.52,0.18,20180914,0.0017000000000000001,0.0017040564980263515,3226.992,3265.934,3304.2725,60871444.4,0.987830001287106
沪深300,000300,2018-09-17,3224.93,3204.92,3230.79,3200.51,52259548,60650940928.0,0.93,-1.15,-37.17,0.16,20180917,-0.0115,-0.01153105450708166,3221.9620000000004,3254.2439999999997,3301.1560000000004,58559943.6,0.8924111737020184
沪深300,000300,2018-09-18,3193.64,3269.43,3270.11,3193.64,70425034,83899138048.0,2.39,2.01,64.51,0.21,20180918,0.020099999999999996,0.019928528725804456,3231.006,3244.797,3298.2950000000005,60946689.4,1.1555186129601325
沪深300,000300,2018-09-19,3262.0,3312.48,3335.99,3258.31,89170665,109395423232.0,2.38,1.32,43.05,0.27,20180919,0.0132,0.013081495769797493,3253.098,3246.2309999999998,3298.5215,67855242.6,1.3141308111688927
沪深300,000300,2018-09-20,3314.88,3310.13,3332.31,3303.07,64561057,76660846592.0,0.88,-0.07,-2.35,0.2,20180920,-0.0007000000000000001,-0.0007096900160611092,3267.81,3250.956,3298.0265,67309388.6,0.9591686738334153
沪深300,000300,2018-09-21,3320.7,3410.49,3410.49,3307.77,108416005,123573116928.0,3.1,3.03,100.36,0.33,20180921,0.030299999999999997,0.0298685124447452,3301.4900000000002,3264.241,3302.2845,76966461.8,1.4086136021391074
沪深300,000300,2018-09-25,3375.97,3379.8,3394.38,3367.03,69054692,82870030336.0,0.8,-0.9,-30.69,0.21,20180925,-0.009000000000000001,-0.009039439840362089,3336.4659999999994,3279.214,3300.946,80325490.6,0.8596859039912295
沪深300,000300,2018-09-26,3388.56,3417.24,3448.26,3383.24,93173343,119113318400.0,1.92,1.11,37.44,0.28,20180926,0.0111,0.011016671570106216,3366.028,3298.517,3301.7995,84875152.4,1.0977693749625597
沪深300,000300,2018-09-27,3415.95,3403.59,3423.71,3394.73,69765240,87573299200.0,0.85,-0.4,-13.65,0.21,20180927,-0.004,-0.004002450793320986,3384.25,3318.674,3302.6504999999997,80994067.4,0.8613623471390202
沪深300,000300,2018-09-28,3409.96,3438.86,3444.99,3404.7,84377756,94880276480.0,1.18,1.04,35.27,0.26,20180928,0.0104,0.010309264189525153,3409.996,3338.903,3307.0389999999998,84957407.2,0.9931771552463291
沪深300,000300,2018-10-08,3361.56,3290.9,3364.46,3285.25,97888988,114164219904.0,2.3,-4.3,-147.96,0.3,20181008,-0.043,-0.043978937514296434,3386.078,3343.7839999999997,3304.8590000000004,82852003.8,1.1814921004964276
沪深300,000300,2018-10-09,3290.17,3288.69,3309.8,3276.13,66723274,78372941824.0,1.02,-0.07,-2.21,0.2,20181009,-0.0007000000000000001,-0.0006717744063416696,3367.8559999999998,3352.161,3303.2025000000003,82385720.2,0.8098888234274366
沪深300,000300,2018-10-10,3295.43,3281.6,3315.73,3256.58,64492828,79166808064.0,1.8,-0.22,-7.09,0.2,20181010,-0.0022,-0.0021582008562793607,3340.728,3353.3779999999997,3299.0875,76649617.2,0.8413979137263062
沪深300,000300,2018-10-11,3179.54,3124.11,3209.52,3099.04,120941343,125723082752.0,3.37,-4.8,-157.49,0.37,20181011,-0.048,-0.04918166571083604,3284.832,3334.541,3290.386,86884837.8,1.3919729386891944
沪深300,000300,2018-10-12,3123.37,3170.73,3184.12,3094.97,98611151,104423075840.0,2.85,1.49,46.62,0.3,20181012,0.0149,0.014812402664448068,3231.2059999999997,3320.601,3285.7784999999994,89731516.8,1.0989578078769309
