date,industry_code,hold_mv,config_ratio,float_ratio,hold_mv_change,hold_mv_yoy,config_ratio_yoy,float_ratio_yoy,period
2021-04-30,计算机,669.31,3.24,2.7642,59.5,0.5885270802677172,-0.12432432432432428,0.46261706968622707,2021-04
2021-05-31,计算机,767.2,3.45,2.8385,97.8900000000001,0.7339028634709697,-0.0625,0.40318354837115034,2021-05
2021-06-30,计算机,827.41,3.66,2.9417,60.20999999999992,0.5094590896652376,-0.06870229007633588,0.34354875542361274,2021-06
2021-07-30,计算机,847.82,4.04,3.0605,20.410000000000082,0.43244293510399245,0.10382513661202175,0.4130384597626853,2021-07
2021-08-31,计算机,832.61,3.93,3.0573,-15.210000000000036,0.47764743464603265,0.16617210682492578,0.5055399615895997,2021-08
2021-09-30,计算机,908.8,4.19,3.3298,76.18999999999994,0.7769782765969926,0.2735562310030397,0.6639016590045974,2021-09
2021-10-29,计算机,923.6,4.12,3.4132,14.800000000000068,0.8325396825396827,0.32475884244373,0.6832034717427753,2021-10
2021-11-30,计算机,998.67,4.47,3.4332,75.06999999999994,1.154720807801847,0.6804511278195486,0.7478871805315142,2021-11
2021-12-31,计算机,,4.67,3.7037,,0.7156625264134411,0.5671140939597314,0.6408382066276803,2021-12
2022-01-28,计算机,954.0,4.43,3.5219,,0.41900937081659984,0.35474006116207946,0.3125745378652356,2022-01
2022-02-28,计算机,871.91,4.03,3.1896,-82.09000000000003,0.3290297995579605,0.25545171339563866,0.19006044325050353,2022-02
2022-03-31,计算机,687.44,3.57,2.7891,-184.4699999999999,0.1273019465079288,0.14790996784565924,0.10555731726652917,2022-03
2022-04-29,计算机,632.46,3.45,3.0618,-54.98000000000002,-0.05505670018377118,0.06481481481481488,0.10766225309311905,2022-04
2022-05-31,计算机,680.17,3.53,3.0955,47.70999999999992,-0.11343847758081349,0.02318840579710124,0.09054077858023613,2022-05
2022-06-30,计算机,807.66,3.56,3.3461,127.49000000000001,-0.02386966558296366,-0.02732240437158473,0.1374715300676479,2022-06
2022-07-29,计算机,777.62,3.67,3.2556,-30.039999999999964,-0.08280059446580645,-0.09158415841584155,0.06374775363502683,2022-07
2022-08-31,计算机,764.23,3.68,3.2993,-13.389999999999986,-0.08212728648466872,-0.06361323155216281,0.0791548097994963,2022-08
2022-09-30,计算机,682.45,3.54,3.2024,-81.77999999999997,-0.24906470070422526,-0.1551312649164679,-0.038260556189561035,2022-09
2022-10-31,计算机,748.67,4.32,2.968,66.21999999999991,-0.18940017323516678,0.04854368932038833,-0.13043478260869557,2022-10
2022-11-30,计算机,624.69,3.2,2.6095,-123.9799999999999,-0.3744780558142329,-0.28411633109619683,-0.2399219387160666,2022-11
2022-12-30,计算机,678.59,3.43,2.6663,53.89999999999998,-0.32050627334354687,-0.26552462526766596,-0.2800982800982801,2022-12
2023-01-31,计算机,802.46,3.56,2.7927,123.87,-0.15884696016771482,-0.19638826185101577,-0.20704733240580375,2023-01
2023-02-28,计算机,860.0,3.89,2.8306,57.539999999999964,-0.013659666708719875,-0.0347394540942928,-0.11255329821921245,2023-02
2023-03-31,计算机,,4.85,2.9243,,0.2510182706854416,0.35854341736694684,0.04847441827112697,2023-03
2023-04-28,计算机,979.44,4.4,2.8101,,0.548619675552604,0.2753623188405798,-0.0822065451695081,2023-04
2023-05-31,计算机,943.55,4.49,2.6277,-35.8900000000001,0.38722672273108194,0.2719546742209633,-0.15112259731868838,2023-05
2023-06-30,计算机,,4.68,2.7556,,0.16825149196444045,0.3146067415730336,-0.17647410418098686,2023-06
2023-07-31,计算机,957.75,4.1,2.7006,,0.2316427046629459,0.11716621253405979,-0.17047548838923687,2023-07
2023-08-31,计算机,921.31,4.36,2.6555,-36.440000000000055,0.20554021695039437,0.1847826086956521,-0.1951323007910769,2023-08
2023-09-28,计算机,828.62,4.08,2.5305,-92.68999999999994,0.21418418931789862,0.15254237288135597,-0.2098113914564077,2023-09
2023-10-31,计算机,693.32,3.63,2.2733,-135.29999999999995,-0.0739311044919656,-0.15972222222222232,-0.23406334231805936,2023-10
2023-11-30,计算机,710.82,3.75,2.2604,17.5,0.13787638668779723,0.171875,-0.13378041770454108,2023-11
2023-12-29,计算机,689.75,3.74,2.2098,-21.07000000000005,0.016445865692096717,0.09037900874635563,-0.17121104151820876,2023-12
2024-01-31,计算机,556.2,3.33,2.3067,-133.54999999999995,-0.30688133987986943,-0.0646067415730337,-0.17402513696422806,2024-01
2024-02-29,计算机,691.11,3.6,2.3645,134.90999999999997,-0.1963837209302326,-0.07455012853470433,-0.16466473539178972,2024-02
2024-03-29,计算机,638.0,3.25,2.1175,-53.110000000000014,-0.2581395348837209,-0.3298969072164948,-0.275895086003488,2024-03
2024-04-30,计算机,612.57,3.01,2.0484,-25.42999999999995,-0.37457118353344765,-0.31590909090909103,-0.27105796946727867,2024-04
2024-05-31,计算机,576.88,2.86,2.0702,-35.690000000000055,-0.3886068570822956,-0.36302895322939877,-0.21216272786086698,2024-05
2024-06-28,计算机,577.27,3.0,2.1108,0.38999999999998636,-0.3881935244555137,-0.3589743589743589,-0.23399622586732471,2024-06
2024-07-31,计算机,538.78,2.84,2.012,-38.49000000000001,-0.4374523623074915,-0.30731707317073165,-0.2549803747315411,2024-07
2024-08-30,计算机,538.78,2.84,2.012,0.0,-0.41520226633814894,-0.3486238532110093,-0.2423272453398606,2024-08
2024-09-30,计算机,663.38,2.91,2.0118,124.60000000000002,-0.19941589630952672,-0.2867647058823529,-0.20497925311203313,2024-09
2017-01-26,轻工制造,3.35,0.28,0.0751,,,,,2017-01
2017-02-28,轻工制造,4.71,0.34,0.097,1.3599999999999999,,,,2017-02
2017-03-31,轻工制造,6.2,0.41,0.1268,1.4900000000000002,,,,2017-03
2017-04-28,轻工制造,10.57,0.64,0.23,4.37,,,,2017-04
2017-05-31,轻工制造,13.45,0.69,0.3156,2.879999999999999,,,,2017-05
2017-06-30,轻工制造,15.6,0.66,0.3422,2.1500000000000004,,,,2017-06
2017-07-31,轻工制造,17.44,0.69,0.3789,1.8400000000000016,,,,2017-07
2017-08-31,轻工制造,18.56,0.66,0.3969,1.1199999999999974,,,,2017-08
2017-09-29,轻工制造,22.11,0.72,0.453,3.5500000000000007,,,,2017-09
2017-10-31,轻工制造,24.09,0.68,0.496,1.9800000000000004,,,,2017-10
2017-11-30,轻工制造,24.34,0.67,0.5328,0.25,,,,2017-11
2017-12-29,轻工制造,20.65,0.53,0.4478,-3.6900000000000013,,,,2017-12
2018-01-31,轻工制造,25.75,0.58,0.5323,5.100000000000001,6.686567164179104,1.0714285714285712,6.087882822902796,2018-01
2018-02-28,轻工制造,31.55,0.75,0.6627,5.800000000000001,5.698513800424629,1.2058823529411762,5.831958762886598,2018-02
2018-03-30,轻工制造,36.22,0.88,0.7465,4.669999999999998,4.841935483870968,1.1463414634146343,4.887223974763407,2018-03
2018-04-27,轻工制造,29.89,0.72,0.659,-6.329999999999998,1.8278145695364238,0.125,1.865217391304348,2018-04
2018-05-31,轻工制造,42.11,0.84,0.8801,12.219999999999999,2.130855018587361,0.21739130434782616,1.788656527249683,2018-05
2018-06-29,轻工制造,41.84,0.84,0.993,-0.269999999999996,1.6820512820512823,0.2727272727272727,1.901811805961426,2018-06
2018-07-31,轻工制造,40.44,0.79,0.9623,-1.4000000000000057,1.318807339449541,0.14492753623188426,1.5397202428081287,2018-07
2018-08-31,轻工制造,35.11,0.71,0.9015,-5.329999999999998,0.8917025862068966,0.07575757575757569,1.2713529856386998,2018-08
2018-09-28,轻工制造,35.7,0.68,0.9315,0.5900000000000034,0.6146540027137044,-0.05555555555555547,1.0562913907284766,2018-09
2018-10-31,轻工制造,26.03,0.6,0.7676,-9.670000000000002,0.08053134080531343,-0.11764705882352955,0.5475806451612901,2018-10
2018-11-30,轻工制造,25.84,0.54,0.7141,-0.19000000000000128,0.061626951520131534,-0.19402985074626866,0.34027777777777746,2018-11
2018-12-28,轻工制造,25.76,0.55,0.7224,-0.0799999999999983,0.24745762711864416,0.037735849056603765,0.6132201875837429,2018-12
2019-01-31,轻工制造,27.53,0.49,0.7816,1.7699999999999996,0.06912621359223303,-0.15517241379310343,0.4683449182791659,2019-01
2019-02-28,轻工制造,36.31,0.52,0.8593,8.780000000000001,0.15087163232963552,-0.30666666666666664,0.2966651576882451,2019-02
2019-03-29,轻工制造,48.76,0.63,0.9985,12.449999999999996,0.34621755935946985,-0.28409090909090906,0.3375753516409912,2019-03
2019-04-30,轻工制造,48.62,0.61,1.0544,-0.14000000000000057,0.6266309802609566,-0.1527777777777778,0.5999999999999999,2019-04
2019-05-31,轻工制造,42.72,0.61,0.9734,-5.899999999999999,0.014485870339586704,-0.27380952380952384,0.10601068060447671,2019-05
2019-06-28,轻工制造,45.94,0.57,1.0467,3.219999999999999,0.09799235181644339,-0.3214285714285715,0.05407854984894267,2019-06
2019-07-31,轻工制造,48.34,0.59,1.1517,2.4000000000000057,0.19535113748763622,-0.25316455696202544,0.19682011846617464,2019-07
2019-08-30,轻工制造,59.63,0.7,1.4235,11.29,0.6983765309028769,-0.014084507042253502,0.5790349417637273,2019-08
2019-09-30,轻工制造,64.01,0.71,1.4742,4.380000000000003,0.7929971988795519,0.04411764705882337,0.5826086956521739,2019-09
2019-10-31,轻工制造,69.79,0.73,1.4822,5.780000000000001,1.6811371494429506,0.21666666666666679,0.9309536216779573,2019-10
2019-11-29,轻工制造,79.36,0.8,1.6883,9.569999999999993,2.071207430340557,0.4814814814814814,1.3642347010222657,2019-11
2019-12-31,轻工制造,98.22,0.87,1.815,18.86,2.8128881987577636,0.5818181818181818,1.5124584717607972,2019-12
2020-01-23,轻工制造,108.23,0.96,1.9692,10.010000000000005,2.9313476207773337,0.9591836734693877,1.5194472876151486,2020-01
2020-02-28,轻工制造,108.83,0.97,1.9988,0.5999999999999943,1.9972459377581933,0.8653846153846152,1.3260793669265682,2020-02
2020-03-31,轻工制造,82.43,0.83,1.5724,-26.39999999999999,0.6905250205086138,0.31746031746031744,0.5747621432148222,2020-03
2020-04-30,轻工制造,91.97,0.81,1.693,9.539999999999992,0.8916083916083917,0.32786885245901654,0.6056525037936267,2020-04
2020-05-29,轻工制造,121.71,1.01,2.0782,29.739999999999995,1.8490168539325844,0.6557377049180328,1.1349907540579411,2020-05
2020-06-30,轻工制造,128.86,0.92,2.1032,7.15000000000002,1.8049629952111452,0.6140350877192984,1.0093627591477983,2020-06
2020-07-31,轻工制造,145.12,0.89,2.0352,16.25999999999999,2.0020686801820435,0.5084745762711866,0.767126855952071,2020-07
2020-08-31,轻工制造,170.97,1.02,2.2288,25.849999999999994,1.867180949186651,0.4571428571428573,0.5657182999648753,2020-08
2020-09-30,轻工制造,160.84,1.03,2.2561,-10.129999999999995,1.5127323855647554,0.45070422535211274,0.5303893637226971,2020-09
2020-10-30,轻工制造,173.13,1.07,2.2888,12.289999999999992,1.4807278979796528,0.46575342465753433,0.544191067332344,2020-10
2020-11-30,轻工制造,172.81,0.99,2.2182,-0.3199999999999932,1.177545362903226,0.23749999999999982,0.31386601907243983,2020-11
2020-12-31,轻工制造,192.71,0.99,2.4296,19.900000000000006,0.9620240276929344,0.13793103448275867,0.33862258953168056,2020-12
2021-01-29,轻工制造,230.87,1.12,2.8218,38.16,1.1331423819643351,0.16666666666666674,0.43296770262035333,2021-01
2021-02-26,轻工制造,247.47,1.21,2.9955,16.599999999999994,1.2739134429844712,0.24742268041237114,0.4986491895137082,2021-02
2021-03-31,轻工制造,236.01,1.2,2.7788,-11.460000000000008,1.8631566177362608,0.4457831325301205,0.7672348003052658,2021-03
2021-04-30,轻工制造,263.94,1.28,2.997,27.930000000000007,1.8698488637599215,0.5802469135802468,0.770230360307147,2021-04
2021-05-31,轻工制造,248.17,1.12,2.8234,-15.77000000000001,1.0390271957932793,0.10891089108910901,0.3585795399865268,2021-05
2021-06-30,轻工制造,242.39,1.07,2.8246,-5.780000000000001,0.8810336799627501,0.16304347826086962,0.3430011411182958,2021-06
2021-07-30,轻工制造,225.65,1.08,2.8345,-16.73999999999998,0.5549200661521498,0.2134831460674158,0.39273781446540856,2021-07
2021-08-31,轻工制造,225.06,1.06,2.7155,-0.5900000000000034,0.316371293209335,0.03921568627450989,0.21836862885857866,2021-08
2021-09-30,轻工制造,193.78,0.9,2.5396,-31.28,0.20479980104451623,-0.12621359223300976,0.12565932361154197,2021-09
2021-10-29,轻工制造,191.21,0.86,2.5624,-2.569999999999993,0.10443019696182065,-0.19626168224299068,0.11953862285913996,2021-10
2021-11-30,轻工制造,188.27,0.85,2.4086,-2.9399999999999977,0.08946241536948096,-0.14141414141414144,0.08583536200522945,2021-11
2021-12-31,轻工制造,216.97,0.92,2.515,28.69999999999999,0.12588864096310504,-0.07070707070707061,0.03514981890023039,2021-12
2022-01-28,轻工制造,215.02,1.0,2.7404,-1.9499999999999886,-0.06865335470178024,-0.1071428571428572,-0.028846835353320555,2022-01
2022-02-28,轻工制造,207.61,0.96,2.6348,-7.409999999999997,-0.16107002869034626,-0.20661157024793386,-0.12041395426473045,2022-02
2022-03-31,轻工制造,180.11,0.94,2.4592,-27.5,-0.2368543705775178,-0.21666666666666667,-0.11501367496761183,2022-03
2022-04-29,轻工制造,164.59,0.91,2.5808,-15.52000000000001,-0.37641130559975755,-0.2890625,-0.13887220553887214,2022-04
2022-05-31,轻工制造,163.21,0.85,2.3733,-1.3799999999999955,-0.3423459725188378,-0.24107142857142871,-0.15941772331231852,2022-05
2022-06-30,轻工制造,201.89,0.9,2.6524,38.67999999999998,-0.1670861009117538,-0.15887850467289721,-0.060964384337605315,2022-06
2022-07-29,轻工制造,160.87,0.77,2.256,-41.01999999999998,-0.2870817637934855,-0.2870370370370371,-0.20409243252778275,2022-07
2022-08-31,轻工制造,164.39,0.8,2.2662,3.519999999999982,-0.2695725584288635,-0.24528301886792447,-0.16545755846068866,2022-08
2022-09-30,轻工制造,145.12,0.76,2.1712,-19.269999999999982,-0.2511095056249355,-0.15555555555555556,-0.1450622145219721,2022-09
2022-10-31,轻工制造,121.68,0.71,1.9329,-23.439999999999998,-0.3636316092254589,-0.17441860465116277,-0.24566812363409296,2022-10
2022-11-30,轻工制造,150.11,0.78,2.0913,28.430000000000007,-0.20268762946831675,-0.08235294117647052,-0.1317362783359628,2022-11
2022-12-30,轻工制造,168.02,0.85,2.2734,17.909999999999997,-0.22560722680554912,-0.07608695652173925,-0.09606361829025845,2022-12
2023-01-31,轻工制造,180.21,0.8,2.3412,12.189999999999998,-0.16189191703097383,-0.19999999999999996,-0.14567216464749666,2023-01
2023-02-28,轻工制造,193.86,0.87,2.3612,13.650000000000006,-0.06622995038774626,-0.09375,-0.10384089873994218,2023-02
2023-03-31,轻工制造,177.5,0.8,2.3186,-16.360000000000014,-0.014491144300705194,-0.14893617021276584,-0.05717306441119063,2023-03
2023-04-28,轻工制造,165.98,0.75,2.2707,-11.52000000000001,0.00844522753508703,-0.17582417582417587,-0.12015654060756342,2023-04
2023-05-31,轻工制造,143.53,0.69,2.0491,-22.44999999999999,-0.12058084676184055,-0.18823529411764706,-0.1366030421775586,2023-05
2023-06-30,轻工制造,142.02,0.65,1.9507,-1.509999999999991,-0.29654762494427644,-0.2777777777777778,-0.26455285778917204,2023-06
2023-07-31,轻工制造,162.57,0.69,2.1418,20.549999999999983,0.010567539006651305,-0.10389610389610393,-0.050620567375886494,2023-07
2023-08-31,轻工制造,138.82,0.65,1.9416,-23.75,-0.1555447411643044,-0.1875,-0.14323537198835057,2023-08
2023-09-28,轻工制造,141.23,0.69,1.9735,2.4099999999999966,-0.02680540242557894,-0.0921052631578948,-0.09105563743551948,2023-09
2023-10-31,轻工制造,133.82,0.7,1.8824,-7.409999999999997,0.09976988823142663,-0.014084507042253502,-0.026126545605049456,2023-10
2023-11-30,轻工制造,117.21,0.62,1.6383,-16.61,-0.21917260675504646,-0.20512820512820518,-0.21661167694735328,2023-11
2023-12-29,轻工制造,109.72,0.59,1.5691,-7.489999999999995,-0.34698250208308534,-0.3058823529411765,-0.309800299111463,2023-12
2024-01-31,轻工制造,96.16,0.57,1.5878,-13.560000000000002,-0.46640031074857113,-0.2875000000000001,-0.32180078592174954,2024-01
2024-02-29,轻工制造,101.46,0.52,1.5726,5.299999999999997,-0.4766326214794182,-0.4022988505747126,-0.3339827206505167,2024-02
2024-03-29,轻工制造,96.39,0.49,1.44,-5.069999999999993,-0.4569577464788732,-0.38750000000000007,-0.3789355645648236,2024-03
2024-04-30,轻工制造,109.83,0.53,1.6501,13.439999999999998,-0.33829377033377517,-0.29333333333333333,-0.27330779054917,2024-04
2024-05-31,轻工制造,117.5,0.57,1.7839,7.670000000000002,-0.18135581411551593,-0.17391304347826086,-0.1294226733687961,2024-05
2024-06-28,轻工制造,105.4,0.54,1.7867,-12.099999999999994,-0.2578510069004366,-0.16923076923076918,-0.08407238427231256,2024-06
2024-07-31,轻工制造,94.63,0.49,1.675,-10.77000000000001,-0.4179122839392262,-0.28985507246376807,-0.2179475207769166,2024-07
2024-08-30,轻工制造,94.63,0.49,1.675,0.0,-0.31832588964126207,-0.24615384615384617,-0.1373094355170993,2024-08
2024-09-30,轻工制造,105.53,0.46,1.5602,10.900000000000006,-0.25277915457055855,-0.33333333333333326,-0.20942487965543455,2024-09
2017-01-26,通信,27.11,2.31,0.308,,,,,2017-01
2017-02-28,通信,26.65,1.95,0.2814,-0.46000000000000085,,,,2017-02
2017-03-31,通信,31.87,2.1,0.3293,5.220000000000002,,,,2017-03
2017-04-28,通信,33.04,2.02,0.3534,1.1699999999999982,,,,2017-04
2017-05-31,通信,31.3,1.62,0.3453,-1.7399999999999984,,,,2017-05
2017-06-30,通信,34.55,1.47,0.3555,3.2499999999999964,,,,2017-06
2017-07-31,通信,38.33,1.52,0.4002,3.780000000000001,,,,2017-07
2017-08-31,通信,42.42,1.52,0.415,4.090000000000003,,,,2017-08
2017-09-29,通信,49.78,1.63,0.4526,7.359999999999999,,,,2017-09
2017-10-31,通信,54.4,1.54,0.5305,4.619999999999997,,,,2017-10
2017-11-30,通信,64.27,1.77,0.6458,9.869999999999997,,,,2017-11
2017-12-29,通信,64.59,1.67,0.66,0.3200000000000074,,,,2017-12
2018-01-31,通信,57.57,1.29,0.6356,-7.020000000000003,1.1235706381409076,-0.4415584415584416,1.063636363636364,2018-01
2018-02-28,通信,56.87,1.35,0.6404,-0.7000000000000028,1.1339587242026266,-0.3076923076923076,1.275764036958067,2018-02
2018-03-30,通信,54.2,1.31,0.5775,-2.6699999999999946,0.7006589268904926,-0.3761904761904762,0.7537200121469785,2018-03
2018-04-27,通信,51.94,1.23,0.5741,-2.260000000000005,0.5720338983050848,-0.3910891089108911,0.6245048104131299,2018-04
2018-05-31,通信,54.13,1.07,0.6211,2.190000000000005,0.7293929712460063,-0.3395061728395061,0.7987257457283521,2018-05
2018-06-29,通信,45.87,0.92,0.6227,-8.260000000000005,0.32764109985528234,-0.37414965986394555,0.7516174402250353,2018-06
2018-07-31,通信,50.63,0.98,0.6384,4.760000000000005,0.3208974693451605,-0.35526315789473684,0.5952023988005997,2018-07
2018-08-31,通信,54.46,1.11,0.6736,3.8299999999999983,0.2838283828382837,-0.26973684210526305,0.623132530120482,2018-08
2018-09-28,通信,49.88,0.95,0.6385,-4.579999999999998,0.002008838891121023,-0.4171779141104295,0.41073795846221817,2018-09
2018-10-31,通信,49.27,1.13,0.706,-0.6099999999999994,-0.09430147058823524,-0.26623376623376627,0.33081998114985867,2018-10
2018-11-30,通信,59.65,1.24,0.8012,10.379999999999995,-0.07188423836937918,-0.2994350282485876,0.24063177454320228,2018-11
2018-12-28,通信,57.94,1.24,0.7719,-1.7100000000000009,-0.1029571141043506,-0.2574850299401197,0.16954545454545444,2018-12
2019-01-31,通信,70.04,1.25,0.9375,12.100000000000009,0.21660587111342733,-0.03100775193798455,0.474984266834487,2019-01
2019-02-28,通信,104.24,1.48,1.0798,34.19999999999999,0.8329523474591172,0.0962962962962961,0.6861336664584636,2019-02
2019-03-29,通信,109.43,1.4,1.0615,5.190000000000012,1.0190036900369002,0.06870229007633566,0.8380952380952382,2019-03
2019-04-30,通信,104.12,1.3,1.0256,-5.310000000000002,1.0046207162110128,0.05691056910569103,0.7864483539453055,2019-04
2019-05-31,通信,86.32,1.23,0.9291,-17.80000000000001,0.5946794753371512,0.14953271028037385,0.4958943809370473,2019-05
2019-06-28,通信,100.41,1.25,1.0405,14.090000000000003,1.1890124264224986,0.3586956521739131,0.6709490926609922,2019-06
2019-07-31,通信,120.41,1.47,1.3974,20.0,1.3782342484692869,0.5,1.1889097744360901,2019-07
2019-08-30,通信,107.7,1.27,1.2848,-12.709999999999994,0.97759823723834,0.144144144144144,0.9073634204275534,2019-08
2019-09-30,通信,127.0,1.41,1.4063,19.299999999999997,1.5461106655974337,0.4842105263157894,1.2025058731401725,2019-09
2019-10-31,通信,130.15,1.37,1.4316,3.1500000000000057,1.6415668763953724,0.21238938053097356,1.0277620396600566,2019-10
2019-11-29,通信,139.66,1.43,1.564,9.509999999999991,1.3413243922883487,0.15322580645161277,0.9520718921617575,2019-11
2019-12-31,通信,183.5,1.63,1.8623,43.84,2.167069382119434,0.314516129032258,1.4126182147946627,2019-12
2020-01-23,通信,211.96,1.89,2.0747,28.460000000000008,2.0262707024557396,0.512,1.2130133333333335,2020-01
2020-02-28,通信,215.89,1.93,1.9256,3.9299999999999784,1.0710859554873369,0.30405405405405395,0.7832932024448971,2020-02
2020-03-31,通信,183.21,1.85,1.7905,-32.67999999999998,0.6742209631728044,0.3214285714285716,0.6867640131888835,2020-03
2020-04-30,通信,205.67,1.82,1.9442,22.45999999999998,0.9753169419900114,0.3999999999999999,0.8956708268330731,2020-04
2020-05-29,通信,203.28,1.7,2.0413,-2.3899999999999864,1.3549582947173309,0.38211382113821135,1.197072435690453,2020-05
2020-06-30,通信,256.46,1.85,2.324,53.17999999999998,1.554128074892939,0.48,1.2335415665545408,2020-06
2020-07-31,通信,289.5,1.79,2.4663,33.04000000000002,1.4042853583589405,0.217687074829932,0.7649205667668526,2020-07
2020-08-31,通信,299.44,1.79,2.5316,9.939999999999998,1.7803156917363046,0.40944881889763773,0.9704234122042343,2020-08
2020-09-30,通信,259.76,1.66,2.4336,-39.68000000000001,1.0453543307086615,0.17730496453900702,0.7304984711654696,2020-09
2020-10-30,通信,231.24,1.44,2.246,-28.519999999999982,0.7767191701882443,0.05109489051094873,0.5688739871472479,2020-10
2020-11-30,通信,220.58,1.27,2.0091,-10.659999999999997,0.5794071316053273,-0.11188811188811187,0.2845907928388747,2020-11
2020-12-31,通信,215.12,1.12,2.0432,-5.460000000000008,0.17231607629427792,-0.31288343558282194,0.0971379476990819,2020-12
2021-01-29,通信,199.85,0.99,2.008,-15.27000000000001,-0.05713342140026423,-0.47619047619047616,-0.0321492263941775,2021-01
2021-02-26,通信,198.07,0.98,1.9416,-1.7800000000000011,-0.08254203529575244,-0.49222797927461137,0.008309098462816689,2021-02
2021-03-31,通信,193.67,1.0,1.988,-4.400000000000006,0.05709295344140597,-0.45945945945945954,0.11030438425020939,2021-03
2021-04-30,通信,185.46,0.92,1.9826,-8.20999999999998,-0.09826420965624538,-0.4945054945054945,0.019751054418269742,2021-04
2021-05-31,通信,200.23,0.92,2.0326,14.769999999999982,-0.015003935458481,-0.45882352941176463,-0.004261989908391772,2021-05
2021-06-30,通信,212.35,0.96,2.0507,12.120000000000005,-0.17199563284722763,-0.48108108108108116,-0.11759896729776242,2021-06
2021-07-30,通信,237.88,1.16,2.1604,25.53,-0.17830742659758203,-0.35195530726256985,-0.12403195069537354,2021-07
2021-08-31,通信,233.69,1.13,2.1305,-4.189999999999998,-0.2195765428800428,-0.36871508379888274,-0.15843735187233365,2021-08
2021-09-30,通信,208.85,0.98,1.9885,-24.840000000000003,-0.1959886048660302,-0.40963855421686746,-0.1828977646285339,2021-09
2021-10-29,通信,225.85,1.03,2.1186,17.0,-0.023309116069884173,-0.2847222222222222,-0.05672306322350851,2021-10
2021-11-30,通信,269.21,1.23,2.2832,43.359999999999985,0.2204642306646114,-0.03149606299212604,0.13642924692648428,2021-11
2021-12-31,通信,296.53,1.28,2.1007,27.319999999999993,0.3784399404983263,0.1428571428571428,0.02814212999216892,2021-12
2022-01-28,通信,247.25,1.17,1.8868,-49.27999999999997,0.23717788341255952,0.18181818181818166,-0.060358565737051784,2022-01
2022-02-28,通信,266.01,1.25,1.9414,18.75999999999999,0.34301004695309745,0.2755102040816326,-0.00010300782859495872,2022-02
2022-03-31,通信,220.05,1.17,1.7932,-45.95999999999998,0.1362110807042909,0.16999999999999993,-0.09798792756539243,2022-03
2022-04-29,通信,194.25,1.09,1.8062,-25.80000000000001,0.04739566483338731,0.1847826086956521,-0.0889740744476949,2022-04
2022-05-31,通信,207.2,1.1,1.823,12.949999999999989,0.034809968536183344,0.19565217391304346,-0.10311915772901703,2022-05
2022-06-30,通信,238.37,1.08,1.937,31.170000000000016,0.12253355309630343,0.12500000000000022,-0.05544448237187294,2022-06
2022-07-29,通信,251.22,1.22,1.971,12.849999999999994,0.056078695140406865,0.051724137931034475,-0.08766895019440846,2022-07
2022-08-31,通信,243.44,1.21,1.8664,-7.780000000000001,0.041721939321323065,0.07079646017699126,-0.1239615113823046,2022-08
2022-09-30,通信,227.07,1.21,1.9172,-16.370000000000005,0.08723964567871678,0.23469387755102034,-0.03585617299471955,2022-09
2022-10-31,通信,248.0,1.47,1.9677,20.930000000000007,0.0980739428824442,0.4271844660194175,-0.07122628150665522,2022-10
2022-11-30,通信,237.94,1.26,1.8087,-10.060000000000002,-0.11615467478919794,0.024390243902439046,-0.20782235459004905,2022-11
2022-12-30,通信,187.74,0.96,1.8699,-50.19999999999999,-0.36687687586416207,-0.25,-0.10986813919169791,2022-12
2023-01-31,通信,211.59,0.95,1.8744,23.849999999999994,-0.14422649140546007,-0.18803418803418803,-0.006571973712105161,2023-01
2023-02-28,通信,227.88,1.04,1.8677,16.289999999999992,-0.14334047592195776,-0.16799999999999993,-0.03796229525084993,2023-02
2023-03-31,通信,242.09,1.1,1.8241,14.210000000000008,0.10015905476028175,-0.05982905982905973,0.0172317644434532,2023-03
2023-04-28,通信,234.63,1.06,1.74,-7.460000000000008,0.20787644787644788,-0.02752293577981657,-0.03665153360646667,2023-04
2023-05-31,通信,245.95,1.18,1.8225,11.319999999999993,0.18701737451737444,0.07272727272727253,-0.00027427317608330615,2023-05
2023-06-30,通信,281.06,1.29,1.9095,35.110000000000014,0.17909132860678767,0.19444444444444442,-0.014197212183789443,2023-06
2023-07-31,通信,323.56,1.4,2.3415,42.5,0.28795478067032887,0.14754098360655732,0.18797564687975643,2023-07
2023-08-31,通信,301.9,1.44,2.2576,-21.660000000000025,0.2401413079198158,0.1900826446280992,0.20960137162451775,2023-08
2023-09-28,通信,293.37,1.45,2.1689,-8.529999999999973,0.29198044655833,0.19834710743801653,0.13128520759440843,2023-09
2023-10-31,通信,255.98,1.35,2.0572,-37.390000000000015,0.032177419354838754,-0.08163265306122436,0.0454845759007978,2023-10
2023-11-30,通信,256.65,1.37,2.0377,0.6699999999999875,0.07863326889131694,0.08730158730158744,0.12661027257146018,2023-11
2023-12-29,通信,259.97,1.42,2.0451,3.32000000000005,0.384734206881858,0.47916666666666674,0.0936948499919783,2023-12
2024-01-31,通信,242.28,1.46,2.2052,-17.690000000000026,0.14504466184602305,0.536842105263158,0.1764831412718737,2024-01
2024-02-29,通信,302.94,1.59,2.3413,60.66,0.3293838862559242,0.528846153846154,0.2535739144402207,2024-02
2024-03-29,通信,324.28,1.66,2.4186,21.339999999999975,0.3395018381593622,0.5090909090909088,0.3259141494435611,2024-03
2024-04-30,通信,336.97,1.66,2.4817,12.690000000000055,0.43617610706218324,0.5660377358490565,0.426264367816092,2024-04
