,沪深300,新华商品指数,债券指数,标普500,上证50,纳斯达克100,中证REITs
2024-06-20,3503.2817,2656.89,233.3777,5473.17,2408.3379,19752.3008,930.7985
2024-06-21,3495.6198,2639.2,233.2111,5464.62,2398.9571,19700.4297,933.6065
2024-06-24,3476.8102,2619.72,233.4409,5447.87,2404.0848,19474.6191,935.5481
2024-06-25,3457.9023,2629.32,233.6796,5469.3,2394.2154,19701.1309,932.9997
2024-06-26,3480.2648,2640.84,233.7959,5477.9,2398.2556,19751.0508,933.2069
2024-06-27,3454.1175,2620.69,234.0941,5482.87,2388.5609,19789.0293,939.0977
2024-06-28,3461.657,2648.18,234.2307,5460.48,2394.8746,19682.8691,936.2769
2024-07-01,3478.1827,2662.37,233.6844,5475.09,2405.4665,19812.2207,931.6933
2024-07-02,3471.7857,2685.69,233.8953,5509.01,2416.6793,20011.8906,934.1385
2024-07-03,3463.4141,2707.5,234.0732,5537.02,2414.8657,20186.6309,934.6476
2024-07-04,3445.8128,2698.82,234.0438,,2407.9029,,933.1179
2024-07-05,3431.0605,2680.22,233.7044,5567.19,2386.004,20391.9707,931.8423
2024-07-08,3401.7604,2656.63,233.3703,5572.85,2371.6891,20439.5391,929.5209
2024-07-09,3439.8111,2655.38,233.6964,5576.98,2389.3843,20453.0195,927.432
2024-07-10,3428.9657,2613.39,233.7308,5633.91,2381.831,20675.3809,928.6157
2024-07-11,3468.169,2634.25,233.8176,5584.54,2396.407,20211.3594,927.6136
2024-07-12,3472.4014,2633.23,234.0263,5615.35,2412.6181,20331.4902,929.501
2024-07-15,3476.2467,2630.21,234.2076,5631.22,2420.5214,20386.8809,934.4107
2024-07-16,3498.2827,2625.36,234.2559,5667.2,2424.755,20398.6191,934.6858
2024-07-17,3501.5836,2606.64,234.2746,5588.27,2432.8325,19799.1406,934.69
2024-07-18,3520.931,2620.55,234.1739,5544.59,2444.5086,19705.0898,933.5255
2024-07-19,3539.0156,2592.11,234.2529,5505.0,2456.79,19522.6191,935.2298
2024-07-22,3514.9249,2570.28,234.6851,5564.41,2432.5496,19822.8691,933.4258
2024-07-23,3439.8779,2544.23,234.9301,5555.74,2396.6727,19754.3398,931.7228
2024-07-24,3418.1663,2544.88,234.9956,5427.13,2390.954,19032.3906,930.601
2024-07-25,3399.2716,2505.12,235.3071,5399.22,2369.7153,18830.5801,929.6207
2024-07-26,3409.2931,2530.71,235.5005,5459.1,2355.3163,19023.6602,934.8307
2024-07-29,3390.742,2517.4,235.8657,5463.54,2348.4784,19059.4902,935.1923
2024-07-30,3369.3821,2482.46,236.0927,5436.44,2335.3123,18796.2695,938.586
2024-07-31,3442.0844,2510.83,236.2627,5522.3,2375.3942,19362.4297,940.1309
2024-08-01,3419.2666,2523.81,236.5604,5446.68,2360.422,18890.3906,941.3751
2024-08-02,3384.3919,2526.06,236.786,5346.56,2343.7153,18440.84,944.7165
2024-08-05,3343.3205,2473.14,237.0435,5186.33,2328.9222,17895.15,952.6181
2024-08-06,3342.9789,2441.11,236.8154,5240.03,2313.3361,18077.9199,959.8085
2024-08-07,3341.489,2436.85,237.0974,5199.5,2314.4261,17867.3691,972.536
2024-08-08,3342.9369,2427.92,236.5654,5319.31,2320.4245,18413.8203,968.7806
2024-08-09,3331.6274,2455.27,236.2512,5344.16,2317.9915,18513.0996,970.3625
2024-08-12,3325.8645,2450.36,235.3159,5344.39,2316.9106,18542.0293,970.0728
2024-08-13,3334.3903,2438.52,235.6531,5434.43,2317.6526,19006.4297,968.6166
2024-08-14,3309.2389,2407.29,236.197,5455.21,2306.1154,19022.6797,972.2561
2024-08-15,3341.953,2411.18,236.0182,5543.22,2335.9381,19490.1504,972.4478
2024-08-16,3345.634,2413.07,236.0762,5554.25,2345.0481,19508.5195,969.62
2024-08-19,3356.9677,2420.43,236.3353,5608.25,2357.0309,19766.4902,966.4963
2024-08-20,3332.7034,2419.51,236.4549,5597.12,2346.6379,19719.8203,963.3732
2024-08-21,3321.635,2448.0,236.3982,5620.85,2339.072,19824.8398,960.3616
2024-08-22,3313.1357,2418.72,236.6402,5570.64,2341.1509,19491.8398,960.1939
2024-08-23,3327.1905,2416.49,236.7672,5634.61,2355.3787,19720.8691,959.8645
2024-08-26,3324.2231,2473.92,236.8663,5616.84,2352.2729,19516.4395,956.57
2024-08-27,3305.3338,2486.73,236.4579,5625.8,2350.4141,19581.5195,955.0116
2024-08-28,3286.4956,2472.45,236.6505,5592.18,2336.1475,19350.7793,957.7586
2024-08-29,3277.6812,2465.84,236.6662,5591.96,2317.6636,19325.4492,953.6518
2024-08-30,3321.4323,2472.97,236.6029,5648.4,2335.2146,19574.6406,954.3204
2024-09-02,3265.011,2409.28,237.117,,2299.9325,,955.2591
2024-09-03,3273.4282,2412.05,237.3227,5528.93,2291.1775,18958.73,950.592
2024-09-04,3252.1649,2358.6,237.5688,5520.07,2271.8069,18921.4004,947.5055
2024-09-05,3257.7578,2345.45,237.8278,5503.41,2275.1177,18930.3301,951.7881
2024-09-06,3231.3457,2354.49,237.8424,5408.42,2263.5629,18421.3105,951.2167
2024-09-09,3192.9516,2337.15,238.1448,5471.05,2232.9593,18660.7793,948.2267
2024-09-10,3195.7552,2323.17,238.4557,5495.52,2235.6866,18829.1406,944.6616
2024-09-11,3186.1299,2345.29,238.7446,5554.13,2220.798,19237.3008,942.68
2024-09-12,3172.4747,2364.54,238.9014,5595.76,2209.5603,19423.0703,940.0985
2024-09-13,3159.247,2367.18,239.2266,5626.02,2205.8115,19514.58,940.4817
2024-09-14,,,239.6579,,,,
2024-09-16,,,,5633.09,,19423.0605,
2024-09-17,,,,5634.58,,19432.4004,
2024-09-18,3171.0102,2374.06,239.8663,5618.26,2218.6562,19344.4902,937.3314
2024-09-19,3196.0357,2407.02,239.8352,5713.64,2229.8053,19839.8301,934.4603
2024-09-20,3201.0497,2399.01,239.9034,5702.55,2233.2565,19791.4902,935.9533
2024-09-23,3212.7639,2378.7,240.1327,5718.57,2243.0249,19852.1992,933.2213
2024-09-24,3351.909,2434.41,239.5821,5732.93,2352.1449,19944.8398,938.921
2024-09-25,3401.533,2455.78,239.9689,5722.26,2386.3227,19972.6094,945.1278
2024-09-26,3545.3204,2471.55,239.4098,5745.37,2498.1797,20115.5391,947.4094
2024-09-27,3703.6849,2501.7,237.4719,5738.17,2571.0848,20008.6191,945.0327
2024-09-29,,,235.916,,,,
2024-09-30,4017.8545,2586.67,237.093,5762.48,2755.4044,20060.6895,942.2052
2024-10-01,,,,5708.75,,19773.3008,
2024-10-02,,,,5709.54,,19802.58,
2024-10-03,,,,5699.94,,19793.3398,
2024-10-04,,,,5751.07,,20035.0195,
2024-10-07,,,,5695.94,,19800.7402,
2024-10-08,4256.0962,2576.84,236.727,5751.13,2853.1376,20107.7793,946.8484
2024-10-09,3955.9839,2554.99,237.0417,5792.04,2680.7145,20268.8594,939.6226
2024-10-10,3997.7879,2537.41,237.9015,5780.05,2739.0507,20241.7598,939.2542
2024-10-11,3887.167,2570.06,238.0495,5815.03,2680.388,20271.9707,944.5258
2024-10-12,,,238.0063,,,,
2024-10-14,3961.3424,2580.92,238.0261,5859.85,2723.183,20439.0508,942.6655
2024-10-15,3855.9949,2553.56,238.0679,5815.26,2655.1159,20159.8301,940.3685
2024-10-16,3831.589,2550.69,237.9942,5842.47,2650.1756,20174.0508,939.0783
2024-10-17,3788.2217,2494.73,238.4002,5841.47,2610.467,20190.4199,938.3694
2024-10-18,3925.234,2523.76,238.3404,5864.67,2681.9116,20324.0391,939.3501
2024-10-21,3935.1974,2531.26,238.2688,5853.98,2681.0567,20361.4707,937.166
2024-10-22,3957.7755,2536.43,237.9242,5851.2,2692.6613,20383.65,937.4119
2024-10-23,3973.2089,2543.3,237.6302,5797.42,2708.0459,20066.9609,935.9012
2024-10-24,3928.8334,2553.24,237.642,5809.86,2680.7044,20232.8691,932.8555
2024-10-25,3956.421,2548.42,237.5441,5808.12,2683.3246,20352.0195,933.7128
2024-10-28,3964.1569,2560.17,237.3847,5823.52,2686.2894,20351.0703,934.6272
2024-10-29,3924.649,2532.97,237.5392,5832.92,2667.9385,20550.6504,934.4251
2024-10-30,3889.4487,2550.68,237.6488,5813.67,2634.7375,20387.6992,933.879
2024-10-31,3891.0396,2550.29,237.8505,5705.45,2633.117,19890.4199,932.6897
2024-11-01,3890.0203,2550.63,238.1934,5728.8,2651.5349,20033.1406,931.2119
2024-11-04,3944.7619,2560.07,238.3976,5712.69,2675.7707,19963.5996,931.6772
2024-11-05,4044.5725,2568.04,238.6198,5782.76,2727.6665,20227.4609,931.5399
2024-11-06,4024.2831,2549.32,238.695,5929.04,2706.6145,20781.3301,931.2433
2024-11-07,4145.6952,2580.55,238.8243,5973.1,2797.8602,21101.5703,931.7355
2024-11-08,4104.047,2573.99,238.9747,5995.54,2765.5385,21117.1797,932.6601
2024-11-11,4131.1312,2557.19,239.1141,6001.35,2753.7448,21106.5898,937.9522
2024-11-12,4085.743,2527.59,239.4439,5983.99,2712.2651,21070.7891,941.1064
2024-11-13,4110.8901,2518.95,239.341,5985.38,2728.2286,21036.1602,940.2353
2024-11-14,4039.6191,2496.7,239.3188,5949.17,2704.1521,20896.6699,937.9843
2024-11-15,3968.8308,2478.92,239.2912,5870.62,2671.4515,20394.1309,936.3335
2024-11-18,3950.3806,2488.57,238.8827,5893.62,2678.2735,20539.1895,934.3083
2024-11-19,3976.8912,2521.14,239.0765,5916.98,2671.1887,20684.5898,932.7558
2024-11-20,3985.7727,2521.51,239.0172,5917.11,2676.2068,20667.0996,932.5592
2024-11-21,3989.2979,2526.05,239.3332,5948.71,2680.798,20740.7793,932.5387
2024-11-22,3865.6989,2510.37,239.504,5969.34,2601.5573,20776.2305,930.9296
2024-11-25,3848.0909,2519.87,239.842,5987.37,2582.0536,20804.8906,929.7733
2024-11-26,3840.1847,2507.21,239.9262,6021.63,2592.7374,20922.9004,928.672
2024-11-27,3907.0447,2517.58,239.924,5998.74,2625.7605,20744.4902,927.8974
2024-11-28,3872.5505,2504.02,240.2195,,2610.1214,,927.9874
2024-11-29,3916.5832,2522.64,240.4968,6032.38,2624.9558,20930.3691,928.8024
2024-12-02,3947.632,2521.62,241.2194,6047.15,2639.0408,21164.5996,930.1263
2024-12-03,3951.8912,2530.56,241.1856,6049.88,2652.8982,21229.3203,930.7183
2024-12-04,3930.5568,2528.87,241.6467,6086.49,2648.7554,21492.3594,930.0507
2024-12-05,3921.5881,2502.81,241.668,6075.11,2635.5615,21425.2207,928.0552
2024-12-06,3973.1405,2501.82,241.5754,6090.27,2665.4281,21622.25,927.4252
2024-12-09,3966.5708,2501.19,241.9417,6052.85,2667.5924,21440.8203,927.0862
2024-12-10,3995.6369,2517.09,243.1093,6034.91,2689.3292,21368.1797,934.5815
2024-12-11,3988.8308,2533.76,243.3232,6084.19,2676.5518,21763.9805,946.5949
2024-12-12,4028.5048,2551.47,243.5765,6051.25,2702.2681,21615.2695,951.6416
2024-12-13,3933.1808,2527.15,244.3945,6051.09,2638.0266,21780.25,951.4314
2024-12-16,3911.8416,2527.22,245.1159,6074.08,2641.5604,22096.6602,957.9901
2024-12-17,3922.0334,2516.27,244.9206,6050.61,2652.3455,22001.0801,956.021
2024-12-18,3941.89,2482.0,244.5735,5872.16,2671.3461,21209.31,950.4951
2024-12-19,3945.4635,2471.67,244.5718,5867.08,2661.7224,21110.5098,947.5481
2024-12-20,3927.7441,2469.27,245.412,5930.85,2648.4609,21289.1504,950.7902
2024-12-23,3933.5718,2483.97,245.5248,5974.07,2671.2025,21503.1699,953.6333
2024-12-24,3983.6882,2488.88,245.0543,6040.04,2702.282,21797.6504,953.8786
2024-12-25,3985.6291,2489.39,244.7508,,2710.1649,,955.7449
2024-12-26,3987.4801,2487.11,244.9772,6037.59,2702.5952,21768.3105,956.7039
2024-12-27,3981.0307,2475.77,245.4965,5970.84,2701.7031,21473.01,963.7421
2024-12-30,3999.0549,2489.24,245.4316,5906.94,2718.7486,21197.0898,968.6064
2024-12-31,3934.9109,2496.47,245.9143,5881.63,2684.7706,21012.1699,967.8787
2025-01-02,3820.3952,2499.96,246.8764,5868.55,2610.342,20975.6191,974.705
2025-01-03,3775.1648,2485.73,247.1814,5942.47,2587.1316,21326.1602,987.731
2025-01-06,3768.9697,2477.13,247.4232,5975.38,2579.9632,21559.5,991.5464
2025-01-07,3796.1055,2478.37,247.0432,5909.03,2593.9654,21173.0391,982.4627
2025-01-08,3789.2153,2477.96,246.9448,5918.25,2597.4459,21180.96,992.3936
2025-01-09,3779.8773,2479.73,246.4266,,2579.5751,,1002.2123
2025-01-10,3732.4806,2492.87,246.4085,5827.04,2560.2497,20847.5801,1005.8119
2025-01-13,3722.513,2551.5,246.1466,5836.22,2553.3593,20784.7207,1000.8491
2025-01-14,3820.5395,2554.61,246.4594,5842.91,2598.8068,20757.4102,991.518
2025-01-15,3796.026,2564.61,246.7162,5949.91,2591.5027,21237.8496,999.9587
2025-01-16,3800.3836,2586.22,246.6007,5937.34,2580.1177,21091.25,997.9661
2025-01-17,3812.3429,2594.26,246.4213,5996.66,2582.4859,21441.15,997.684
2025-01-20,3829.6764,2573.89,246.193,,2589.0685,,1000.6774
2025-01-21,3832.6145,2581.52,246.5104,6049.24,2584.8889,21566.5098,1001.9729
2025-01-22,3797.0166,2571.3,246.5775,6086.37,2551.3535,21853.0,1013.8927
2025-01-23,3803.7439,2551.68,246.4513,6118.71,2567.4765,21900.9297,1017.8088
2025-01-24,3832.8637,2560.85,246.3945,6101.24,2579.096,21774.0098,1020.2868
2025-01-26,,,246.4212,,,,
2025-01-27,3817.0802,2559.97,246.9736,6012.28,2583.6516,21127.2793,1027.9697
2025-01-28,,,,6067.7,,21463.0391,
2025-01-29,,,,6039.31,,21411.4609,
2025-01-30,,,,6071.17,,21508.1191,
2025-01-31,,,,6040.53,,21478.0508,
2025-02-03,,,,5994.57,,21297.5801,
2025-02-04,,,,6037.88,,21566.9199,
2025-02-05,3795.0848,2566.68,247.4615,6061.48,2561.9419,21658.1602,1031.5493
2025-02-06,3842.8314,2580.22,247.866,6083.57,2580.4257,21774.0703,1031.6747
2025-02-07,3892.7028,2600.41,247.8891,6025.99,2608.0888,21491.3105,1032.8236
2025-02-08,,,247.8373,,,,
2025-02-10,3901.0618,2605.28,247.4662,6066.44,2621.0404,21756.7305,1046.6751
2025-02-11,3883.1352,2597.67,247.5524,6068.5,2614.3218,21693.5195,1062.6961
2025-02-12,3919.8617,2603.51,247.6219,6051.97,2640.0458,21719.2598,1053.6098
2025-02-13,3905.1398,2561.57,247.5439,6115.07,2641.1305,22030.7109,1041.3287
2025-02-14,3939.0085,2577.74,247.1737,6114.63,2660.8549,22114.6895,1051.1116
2025-02-17,3947.3983,2563.53,246.5665,,2664.475,,1057.7005
2025-02-18,3912.7829,2573.51,246.1724,6129.58,2651.1117,22164.6094,1055.3423
2025-02-19,3940.1602,2583.78,246.4171,6144.15,2663.6032,22175.5996,1054.5571
2025-02-20,3928.8959,2606.5,245.9582,6117.52,2648.1665,22068.0605,1059.0683
2025-02-21,3978.444,2597.05,245.3211,6013.13,2682.2385,21614.0801,1064.0774
2025-02-24,3969.7169,2576.42,244.6573,5983.25,2674.1169,21352.0801,1053.4405
2025-02-25,3925.6505,2557.96,244.8814,5955.25,2643.2325,21087.25,1045.8765
2025-02-26,3959.9413,2546.42,245.0522,5956.06,2666.6563,21132.9199,1045.5947
2025-02-27,3968.1159,2551.28,244.6718,5861.57,2679.0768,20550.9492,1039.4982
2025-02-28,3890.0487,2552.92,244.9529,5954.5,2638.9574,20884.4102,1033.1737
2025-03-03,3888.4738,2546.98,245.4351,5849.72,2628.5236,20425.5801,1043.9886
2025-03-04,3885.2208,2521.8,245.4192,5778.15,2621.2168,20352.5293,1052.2627
2025-03-05,3902.5706,2505.16,245.519,5842.63,2641.4462,20628.4609,1051.1886
2025-03-06,3956.2369,2509.45,244.9392,5738.52,2683.9491,20052.6309,1047.0696
2025-03-07,3944.0143,2513.28,243.9257,5770.2,2682.0161,20201.3691,1045.4849
2025-03-10,3928.8018,2518.22,243.8003,5614.56,2668.8062,19430.9492,1048.3252
2025-03-11,3941.4157,2503.62,242.6923,5572.07,2682.223,19376.9609,1044.7726
2025-03-12,3927.2315,2507.32,243.1647,5599.3,2669.0146,19596.0195,1043.1981
2025-03-13,3911.5793,2528.72,243.0439,5521.52,2664.6173,19225.4805,1044.0434
2025-03-14,4006.5567,2547.21,243.0809,5638.94,2740.5066,19704.6406,1046.7775
2025-03-17,3996.7876,2535.5,241.9714,5675.12,2737.9227,19812.2402,1046.5084
2025-03-18,4007.7229,2530.61,242.021,5614.66,2739.7453,19483.3594,1049.7823
2025-03-19,4010.168,2514.89,242.1335,5675.29,2746.9627,19736.6602,1055.7798
2025-03-20,3974.9918,2529.45,242.9171,5662.89,2718.1862,19677.6094,1058.7908
2025-03-21,3914.6956,2521.5,242.8119,5667.56,2675.3578,19753.9707,1057.9947
2025-03-24,3934.8486,2544.41,242.9437,5767.57,2693.3313,20180.44,1058.0807
2025-03-25,3932.2951,2542.65,243.3671,5776.65,2691.8976,20287.8301,1061.7069
2025-03-26,3919.3566,2548.84,243.7351,5712.2,2677.3121,19916.9902,1060.3489
2025-03-27,3932.4117,2554.19,243.7464,5693.31,2690.8428,19798.6191,1064.8985
2025-03-28,3915.1662,2552.76,243.6589,5580.94,2679.7399,19281.4004,1071.3674
2025-03-31,3887.3056,2534.37,243.6953,5611.85,2665.6339,19278.4492,1066.5512
2025-04-01,3887.6841,2565.83,243.7098,5633.07,2662.7113,19436.4199,1062.5342
2025-04-02,3884.3858,2564.18,244.2226,5670.97,2658.6209,19581.7793,1069.802
2025-04-03,3861.5034,2541.39,245.6049,5396.52,2662.2522,18521.48,1078.0854
2025-04-04,,,,5074.08,,17397.69,
2025-04-07,3589.4406,2432.81,247.0905,5062.25,2516.9653,17430.6797,1068.2658
2025-04-08,3650.759,2390.37,246.5823,4982.77,2574.3529,17090.4004,1063.3263
2025-04-09,3686.7943,2352.92,246.8091,5456.9,2597.1016,19145.0605,1058.1225
2025-04-10,3735.1151,2415.62,246.7609,5268.05,2612.619,18343.5703,1061.9283
2025-04-11,3750.5167,2411.7,246.8442,5363.36,2619.5762,18690.0508,1065.3867
2025-04-14,3759.1422,2421.61,246.7952,5405.97,2628.206,18796.0195,1068.2561
2025-04-15,3761.2348,2419.07,246.8204,5396.63,2634.5926,18830.2305,1071.2646
2025-04-16,3772.8204,2402.19,246.9419,5275.7,2658.4955,18257.6406,1075.3696
2025-04-17,3772.2221,2422.61,246.705,5282.7,2659.8958,18258.0898,1079.1535
2025-04-18,3772.523,2421.42,246.667,,2657.6367,,1074.335
2025-04-21,3784.8806,2440.55,246.4722,5158.2,2652.8103,17808.3008,1070.9706
2025-04-22,3783.9522,2437.03,246.6781,5287.76,2656.5387,18276.4102,1066.9952
2025-04-23,3786.8824,2466.51,246.4228,5375.86,2648.8297,18693.2598,1063.9149
2025-04-24,3784.3574,2454.26,246.4813,5484.77,2655.3644,19214.4004,1061.3118
2025-04-25,3786.9937,2452.83,246.5848,5525.21,2648.8101,19432.5605,1058.9395
2025-04-27,,,246.6011,,,,
2025-04-28,3781.6188,2447.13,246.8747,5528.75,2651.2252,19427.2891,1051.7925
2025-04-29,3775.0767,2428.53,247.2988,5560.83,2645.5122,19544.9492,1054.2442
2025-04-30,3770.5705,2407.42,247.3808,5569.06,2633.1603,19571.0195,1057.9166
2025-05-01,,,,5604.14,,19786.7109,
2025-05-02,,,,5686.67,,20102.6094,
2025-05-05,,,,5650.38,,19967.9395,
2025-05-06,3808.5424,2390.26,247.4909,5606.91,2647.7166,19791.34,1061.1417
2025-05-07,3831.627,2405.16,247.2479,5631.28,2670.7023,19867.9707,1063.0872
2025-05-08,3852.8963,2381.95,247.4758,5663.94,2679.509,20063.57,1061.6854
2025-05-09,3846.1566,2387.17,247.5255,5659.91,2684.0056,20061.4492,1062.0504
2025-05-12,3890.6096,2424.02,246.6958,5844.19,2702.6172,20868.1504,1068.4534
2025-05-13,3896.2583,2412.68,246.8989,5886.55,2708.0588,21197.6992,1068.3305
2025-05-14,3943.2108,2452.83,246.7972,5892.58,2753.785,21319.2109,1073.2382
2025-05-15,3907.1992,2415.14,246.6987,5916.93,2740.2976,21335.8203,1072.3581
2025-05-16,3889.0854,2400.18,246.5587,5958.38,2716.6618,21427.9395,1076.7841
2025-05-19,3877.1453,2403.39,246.8639,5963.6,2705.0884,21447.0508,1078.2415
2025-05-20,3898.1705,2401.9,246.8768,5940.46,2716.6294,21367.3691,1083.9531
2025-05-21,3916.3807,2421.88,246.7693,5844.61,2728.4262,21080.3594,1093.1129
2025-05-22,3913.8651,2400.95,246.7747,5842.01,2733.6323,21112.4707,1090.951
2025-05-23,3882.2741,2388.28,246.6601,5802.82,2711.8524,20915.65,1089.7187
2025-05-26,3860.1067,2387.74,246.7815,,2699.4225,,1091.2285
2025-05-27,3839.3969,2379.4,246.6384,5921.54,2685.2812,21414.9902,1088.2524
2025-05-28,3836.2366,2362.26,246.5458,5888.55,2683.0628,21318.1699,1089.4567
2025-05-29,3858.6998,2380.52,246.252,5912.17,2690.8926,21363.9492,1089.6451
2025-05-30,3840.2323,2349.69,246.6188,5911.69,2678.6955,21340.9902,1090.0666
2025-06-02,,,,5935.94,,21491.75,
2025-06-03,3852.0127,2361.76,246.6716,5970.37,2687.296,21662.5801,1090.7572
2025-06-04,3868.7429,2382.69,246.7936,5970.81,2690.8243,21721.9199,1096.1035
2025-06-05,3877.5557,2371.61,246.8932,5939.3,2692.1287,21547.4297,1107.3473
2025-06-06,3873.9841,2392.35,247.1894,6000.36,2688.8504,21761.7891,1107.2597
2025-06-09,3885.2459,2398.92,247.3582,6005.88,2686.8276,21797.8691,1104.7323
2025-06-10,3865.4652,2400.26,247.3981,6038.81,2676.4013,21941.9199,1107.0555
2025-06-11,3894.6252,2404.43,247.607,6022.24,2692.1365,21860.8008,1108.8975
2025-06-12,3892.1992,2409.47,247.6457,6045.26,2691.2752,21913.3203,1110.2066
2025-06-13,3864.1822,2443.44,247.6391,5976.97,2676.4328,21631.0391,1114.8594
2025-06-16,3873.7951,2468.24,247.7251,6033.11,2685.0092,21937.5703,1117.8739
2025-06-17,3870.3786,2458.21,247.9523,5982.72,2683.9528,21719.0801,1116.0737
2025-06-18,3874.9708,2494.28,248.0869,5980.87,2679.9218,21719.6895,1120.3597
2025-06-19,3843.0912,2507.38,248.2552,,2665.5197,,1120.6108
2025-06-20,3846.6443,2499.45,248.3649,5967.84,2673.7191,21626.3906,1124.6311
2025-06-23,3857.9016,2507.37,248.3924,6025.17,2684.7761,21856.3301,1124.5642
2025-06-24,3904.0342,2447.83,248.189,6092.18,2715.9216,22190.5195,1114.4138
2025-06-25,3960.0662,2442.73,248.0187,6092.16,2747.7278,22237.7402,1114.931
2025-06-26,3946.0195,2445.63,248.0858,6141.02,2738.4657,22447.2891,1112.4345
2025-06-27,3921.7578,2449.47,248.163,6173.07,2707.5688,22534.1992,1109.1295
2025-06-30,3936.0791,2444.29,248.054,6204.95,2711.9853,22679.0098,1105.4541
2025-07-01,3942.762,2447.2,248.2419,6198.01,2717.7128,22478.14,1104.7293
2025-07-02,3943.6849,2464.82,248.4994,6227.42,2722.5522,22641.8906,1115.8416
2025-07-03,3968.0676,2477.37,248.5467,6279.35,2724.5488,22866.9707,1116.9367
2025-07-04,3982.2034,2468.87,248.6053,,2740.444,,1116.4187
2025-07-07,3965.1746,2457.35,248.6631,6229.98,2731.5324,22685.5703,1116.1517
2025-07-08,3998.4527,2471.24,248.5293,6225.52,2747.1875,22702.25,1108.9289
2025-07-09,3991.4006,2472.58,248.5363,6263.26,2739.9202,22864.9102,1105.3466
2025-07-10,4010.0243,2499.26,248.3034,6280.46,2756.9349,22829.2598,1105.6712
2025-07-11,4014.807,2493.92,248.187,6259.75,2756.7725,22780.5996,1103.8746
2025-07-14,4017.6678,2510.15,248.0479,6268.56,2757.808,22855.6309,1101.6882
2025-07-15,4019.0644,2495.02,248.411,6243.76,2747.2269,22884.5898,1104.3688
2025-07-16,4007.2019,2497.63,248.429,6263.7,2740.9006,22907.9707,1106.4757
2025-07-17,4034.491,2507.65,248.4408,6297.36,2744.2604,23081.0508,1105.2542
2025-07-18,4058.5486,2527.11,248.3671,6296.79,2764.516,23065.4707,1104.548
2025-07-21,4085.6072,2557.99,248.0767,6305.6,2772.2385,23180.0605,1099.507
2025-07-22,4118.9582,2577.21,247.8684,6309.62,2792.1823,23063.5801,1093.9539
2025-07-23,4119.7685,2568.04,247.5784,6358.91,2801.2002,23162.4102,1086.7969
2025-07-24,4149.0368,2585.23,247.0431,6363.35,2812.4428,23219.86,1087.2851
2025-07-25,4127.1634,2596.21,246.9941,6388.64,2795.5127,23272.25,1087.3611
2025-07-28,4135.8242,2544.91,247.3707,6389.77,2802.7674,23356.2695,1091.8826
2025-07-29,4152.0247,2561.52,246.7731,6370.86,2808.5917,23308.3008,1089.5753
2025-07-30,4151.2379,2569.74,247.183,6362.9,2819.3508,23345.4102,1092.9167
2025-07-31,4075.5912,2537.12,247.5246,6339.39,2775.9935,23218.1191,1102.1547
2025-08-01,4054.9286,2532.3,247.5687,6238.01,2754.1302,22763.3105,1100.9028
2025-08-04,4070.7023,2526.67,247.7427,6329.94,2769.3934,23188.6094,1096.9241
2025-08-05,4103.45,2536.46,247.6986,6299.19,2790.7287,23018.5605,1093.9471
2025-08-06,4113.4852,2536.97,247.7702,6345.06,2797.4234,23315.0391,1094.3008
2025-08-07,4114.666,2534.0,247.9327,6340.0,2798.3111,23389.5293,1097.1006
2025-08-08,4104.9669,2523.12,247.902,6389.45,2789.1744,23611.2695,1097.3083
2025-08-11,4122.5106,2535.38,247.4646,6373.45,2789.8959,23526.6309,1093.6219
2025-08-12,4143.8252,2556.2,247.1301,6445.76,2807.0124,23839.1992,1093.2626
2025-08-13,4176.5776,2555.72,247.1337,6466.58,2812.9804,23849.0391,1091.2869
2025-08-14,4173.3131,2534.95,246.948,6468.54,2829.4703,23832.4395,1087.2805
2025-08-15,4202.3533,2536.21,246.7329,6449.8,2832.8759,23712.0703,1080.9056
2025-08-18,4239.4125,2532.31,245.7089,6449.15,2838.8726,23713.7598,1062.5196
2025-08-19,4223.3741,2523.65,245.8517,6411.37,2812.4225,23384.7695,1054.0302
2025-08-20,4271.3958,2511.88,245.7405,6395.78,2846.9907,23249.5703,1058.5992
2025-08-21,4288.0707,2519.86,245.9911,6370.17,2862.1764,23142.5801,1060.237
2025-08-22,4377.9977,2525.13,245.9223,6466.91,2928.6135,23498.1191,1062.0619
2025-08-25,4469.2217,2544.65,246.2912,6439.32,2989.8549,23425.6,1064.3096
2025-08-26,4452.5905,2534.11,246.5761,6465.94,2969.7762,23525.2891,1077.0418
2025-08-27,4386.1266,2517.1,246.5238,6481.4,2918.3789,23565.8496,1077.8687
2025-08-28,4463.782,2522.51,246.112,6501.86,2960.7266,23703.4492,1076.4111
2025-08-29,4496.7591,2521.31,246.1598,6460.26,2976.4732,23415.4199,1073.3295
2025-09-01,4523.7111,2520.51,246.3647,,2981.2024,,1070.3058
2025-09-02,4490.4528,2529.24,246.4282,6415.54,2992.881,23231.1094,1075.5897
2025-09-03,4459.8296,2533.93,246.8356,6448.26,2960.9933,23414.8398,1078.5371
2025-09-04,4365.2085,2523.56,246.8704,6502.08,2910.47,23633.0098,1083.0911
2025-09-05,4460.3249,2539.51,246.4203,6481.5,2942.2162,23652.4395,1078.4217
2025-09-08,4467.5733,2543.32,245.9577,6495.15,2939.8823,23762.3008,1073.2134
2025-09-09,4436.2584,2539.92,245.6811,6512.61,2928.6323,23839.8008,1073.8203
