,850531.SL,STIP.P,000300.SH,HSI.HK,SPX.GI,N225.GI,BRN0Y.ICE,CU00.SHF,CBA02001.CB,CBA00603.CB,
,黄金,美国国债0-5年期债券,沪深300,恒生指数,标普500,日经225,布伦特原油连续,沪铜连续,中债企业债总指数(总值)财富指数,中债国债总指数(总值)全价指数,
2024-06-27,14923.39,93.4981,3454.1175,17716.47,5482.87,39341.54,86.33,77300,240.0144,131.5773,
2024-06-28,15375.5,93.5827,3461.657,17718.61,5460.48,39583.08,86.4,78020,240.0985,131.6511,
2024-07-01,15696.39,93.487,3478.1827,--,5475.09,39631.06,86.64,77780,240.1408,131.344,
2024-07-02,15683.11,93.5437,3471.7857,17769.14,5509.01,40074.69,86.6,78380,240.1605,131.4626,
2024-07-03,15545.62,93.6382,3463.4141,17978.57,5537.02,40580.76,87.07,79330,240.215,131.5626,
2024-07-04,15681.33,--,3445.8128,18028.28,--,40913.65,87.55,79600,240.2876,131.546,
2024-07-05,16598.78,93.8648,3431.0605,17799.61,5567.19,40912.37,86.86,80060,240.2999,131.3552,
2024-07-08,16672.6,93.827,3401.7604,17524.06,5572.85,40780.7,85.69,79680,240.2671,131.1675,
2024-07-09,16901.87,93.8176,3439.8111,17523.23,5576.98,41580.17,85.04,80250,240.3236,131.3508,
2024-07-10,16770.44,93.8176,3428.9657,17471.67,5633.91,41831.99,85.45,79400,240.3746,131.3701,
2024-07-11,17221.56,93.8743,3468.169,17832.33,5584.54,42224.02,85.61,79690,240.4446,131.4189,
2024-07-12,16808.52,93.9876,3472.4014,18293.38,5615.35,41190.68,85.27,78800,240.5176,131.5362,
2024-07-15,17192.12,94.0348,3476.2467,18015.94,5631.22,--,84.88,79320,240.6261,131.5939,
2024-07-16,17934.44,94.0726,3498.2827,17727.98,5667.2,41275.08,83.85,79280,240.6769,131.5871,
2024-07-17,17938.31,94.1009,3501.5836,17739.41,5588.27,41097.69,85.19,78500,240.7171,131.5976,
2024-07-18,17919.45,93.9876,3520.931,17778.41,5544.59,40126.35,84.86,78380,240.747,131.5411,
2024-07-19,17344,93.9215,3539.0156,17417.68,5505,40063.79,82.56,76580,240.7845,131.5854,
2024-07-22,17143.33,93.8743,3514.9249,17635.88,5564.41,39599,82.26,75640,240.9183,131.8061,
2024-07-23,16333.94,93.9215,3439.8779,17469.36,5555.74,39594.39,81.58,74640,241.0228,131.9344,
2024-07-24,16501.13,93.912,3418.1663,17311.05,5427.13,39154.85,81.5,74840,241.0978,131.9589,
2024-07-25,15683.41,93.9593,3399.2716,17004.97,5399.22,37869.51,82.4,72900,241.2053,132.101,
2024-07-26,15851.64,94.0915,3409.2931,17021.31,5459.1,37667.41,80.55,74010,241.2914,132.2096,
2024-07-29,16027.99,94.1009,3390.742,17238.34,5463.54,38468.63,79.84,73900,241.4104,132.4038,
2024-07-30,16096.73,94.1198,3369.3821,17002.91,5436.44,38525.95,79.11,73300,241.5076,132.5312,
2024-07-31,16589.22,94.3842,3442.0844,17344.6,5522.3,39101.82,80.72,74500,241.5743,132.6267,
2024-08-01,16708.36,94.4479,3419.2666,17304.96,5446.68,38126.33,80.04,74650,241.6685,132.787,
2024-08-02,16902.83,94.6276,3384.3919,16945.51,5346.56,35909.7,77.56,73530,241.745,132.9107,
2024-08-05,16340.71,94.656,3343.3205,16698.36,5186.33,31458.42,77.25,72100,241.8614,133.0377,
2024-08-06,16017.39,94.5236,3342.9789,16647.34,5240.03,34675.46,76.11,70760,241.8391,132.9097,
2024-08-07,16041.56,94.4762,3341.489,16877.86,5199.5,35089.62,78.55,71250,241.8707,133.068,
2024-08-08,15781.03,94.4479,3342.9369,16891.83,5319.31,34831.15,78.94,70560,241.8343,132.7694,
2024-08-09,15812.25,94.4952,3331.6274,17090.23,5344.16,35025,79.46,71580,241.7071,132.5868,
2024-08-12,15874.91,94.6655,3325.8645,17111.65,5344.39,--,82.04,72010,241.4608,132.0108,
2024-08-13,15989.31,94.7223,3334.3903,17174.06,5434.43,36232.51,80.97,72130,241.4672,132.1999,
2024-08-14,15872.81,94.7033,3309.2389,17113.36,5455.21,36442.43,80.03,71900,241.6161,132.5051,
2024-08-15,15820.13,94.5898,3341.953,17109.14,5543.22,36726.64,80.97,72890,241.6508,132.3551,
2024-08-16,15466.14,94.5898,3345.634,17430.16,5554.25,38062.67,79.58,73930,241.6836,132.3705,
2024-08-19,16167.93,94.5519,3356.9677,17569.57,5608.25,37388.62,77.73,73900,241.7159,132.4985,
2024-08-20,15913.58,94.6939,3332.7034,17511.08,5597.12,38062.92,77.16,73770,241.6949,132.5582,
2024-08-21,16355.08,94.8074,3321.635,17391.01,5620.85,37951.8,76.07,73910,241.6088,132.5264,
2024-08-22,16162.26,94.7128,3313.1357,17641,5570.64,38211.01,77.11,73880,241.5864,132.6541,
2024-08-23,16105,94.9966,3327.1905,17612.1,5634.61,38364.27,79.02,73440,241.5097,132.7253,
2024-08-26,15878.78,95.0345,3324.2231,17798.73,5616.84,38110.22,81.3,75020,241.4193,132.7191,
2024-08-27,15485.72,95.0534,3305.3338,17874.67,5625.8,38288.62,79.85,74920,241.192,132.4877,
2024-08-28,15196.05,95.0534,3286.4956,17692.45,5592.18,38371.76,78.46,74550,241.19,132.5956,
2024-08-29,15263.55,95.0345,3277.6812,17786.32,5591.96,38362.53,79.96,74140,241.2478,132.6044,
2024-08-30,14762.48,94.9683,3321.4323,17989.07,5648.4,38647.75,78.82,74150,241.3008,132.5689,
2024-09-02,14337.58,--,3265.011,17691.97,--,38700.87,77.28,73600,241.4478,132.8388,
2024-09-03,14105.35,94.9755,3273.4282,17651.49,5528.93,38686.31,73.72,72840,241.5302,132.9541,
2024-09-04,13936.16,95.0607,3252.1649,17457.34,5520.07,37047.61,72.78,71700,241.5965,133.0919,
2024-09-05,14033.57,95.0796,3257.7578,17444.3,5503.41,36657.09,72.86,71600,241.661,133.237,
2024-09-06,14191.52,95.1932,3231.3457,--,5408.42,36391.47,71.47,73020,241.6867,133.2237,
2024-09-09,13793.89,95.2595,3192.9516,17196.96,5471.05,36215.75,71.91,72480,241.7462,133.3931,
2024-09-10,13822.43,95.3731,3195.7552,17234.09,5495.52,36159.16,69.71,73140,241.7377,133.5673,
2024-09-11,13995.93,95.4204,3186.1299,17108.71,5554.13,35619.77,70.72,73260,241.7425,133.7291,
2024-09-12,13863.28,95.4962,3172.4747,17240.39,5595.76,36833.27,72.23,73820,241.7509,133.8169,
2024-09-13,14264.75,95.695,3159.247,17369.09,5626.02,36581.76,72.18,73970,241.7559,133.999,
2024-09-14,--,--,--,--,--,--,--,--,241.82,134.2141,
2024-09-16,--,95.7802,--,17422.12,5633.09,--,73,--,--,--,
2024-09-17,--,95.7897,--,17660.02,5634.58,36203.22,73.78,--,--,--,
2024-09-18,14148.31,95.7234,3171.0102,--,5618.26,36380.17,72.8,74360,241.895,134.2635,
2024-09-19,14254.81,95.9127,3196.0357,18013.16,5713.64,37155.33,74.9,75640,241.892,134.2377,
2024-09-20,14656.05,95.9411,3201.0497,18258.57,5702.55,37723.91,74.72,75840,241.8672,134.2758,
2024-09-23,14958.49,95.9222,3212.7639,18247.11,5718.57,--,74.33,75310,241.8869,134.3909,
2024-09-24,15084.31,96.1021,3351.909,19000.56,5732.93,37940.59,75.13,76760,241.8734,134.0828,
2024-09-25,15396.71,95.9317,3401.533,19129.1,5722.26,37870.26,73.67,77120,241.9182,134.2092,
2024-09-26,15599.7,95.8275,3545.3204,19924.58,5745.37,38925.63,71.42,77810,241.9271,133.8964,
2024-09-27,15736.07,95.9979,3703.6849,20632.3,5738.17,39829.56,72.45,78820,241.654,132.8098,
2024-09-29,--,--,--,--,--,--,--,--,241.1247,131.9396,
2024-09-30,16695.09,95.9222,4017.8545,21133.68,5762.48,37919.55,72,78930,240.9622,132.5979,
2024-10-01,--,96.0831,--,--,5708.75,38651.97,74.47,--,--,--,
2024-10-02,--,96.0736,--,22443.73,5709.54,37808.76,74.66,--,--,--,
2024-10-03,--,95.9788,--,22113.51,5699.94,38552.06,77.88,--,--,--,
2024-10-04,--,95.6375,--,22736.87,5751.07,38635.62,78.14,--,--,--,
2024-10-07,--,95.6091,--,23099.78,5695.94,39332.74,81.14,--,--,--,
2024-10-08,16596.65,95.6565,4256.0962,20926.79,5751.13,38937.54,77.44,77370,240.6649,132.3932,
2024-10-09,15223.14,95.5806,3955.9839,20637.24,5792.04,39277.96,76.76,77650,240.0961,132.567,
2024-10-10,15360.71,95.7987,3997.7879,21251.98,5780.05,39380.89,79.3,76950,240.2511,133.0479,
2024-10-11,15569.38,95.884,3887.167,--,5815.03,39605.8,78.79,77260,240.638,133.1306,
2024-10-12,--,--,--,--,--,--,--,--,240.928,133.0917,
2024-10-14,15998.68,95.7892,3961.3424,21092.87,5859.85,--,75.19,77520,241.2729,133.0624,
2024-10-15,15474.61,95.7607,3855.9949,20318.79,5815.26,39910.55,74.65,76410,241.514,132.9703,
2024-10-16,16167.98,95.7892,3831.589,20286.85,5842.47,39180.3,74.45,76720,241.6228,132.9291,
2024-10-17,16013.2,95.7133,3788.2217,20079.1,5841.47,38911.19,74.46,76020,241.7228,133.1559,
2024-10-18,16427.84,95.7892,3925.234,20804.11,5864.67,38981.75,73.17,76980,241.7835,133.1106,
2024-10-21,16858.16,95.5901,3935.1974,20478.46,5853.98,38954.6,74.07,77620,241.8245,133.0683,
2024-10-22,16808.12,95.6565,3957.7755,20498.95,5851.2,38411.96,75.64,77110,241.7635,132.8038,
2024-10-23,16756.41,95.5522,3973.2089,20760.15,5797.42,38104.86,75.16,76650,241.5525,132.6265,
2024-10-24,16258.6,95.5522,3928.8334,20489.62,5809.86,38143.29,74.54,76920,241.5278,132.633,
2024-10-25,15998.89,95.4953,3956.421,20590.15,5808.12,37913.92,75.9,76410,241.4391,132.5607,
2024-10-28,16031.25,95.391,3964.1569,20599.36,5823.52,38605.53,72.07,76790,241.3883,132.4574,
2024-10-29,16199.35,95.4858,3924.649,20701.14,5832.92,38903.68,71.42,76480,241.3426,132.5436,
2024-10-30,16303.87,95.4858,3889.4487,20380.64,5813.67,39277.39,73.03,76580,241.3168,132.6047,
2024-10-31,15813.26,95.4953,3891.0396,20317.33,5705.45,39081.25,73.17,76600,241.3222,132.7173,
2024-11-01,15733.98,95.4024,3890.0203,20506.43,5728.8,38053.67,72.94,76500,241.4342,132.9086,
2024-11-04,15790.72,95.4024,3944.7619,20567.52,5712.69,--,75.2,77330,241.5391,133.0007,
2024-11-05,15952.72,95.3739,4044.5725,21006.97,5782.76,38474.9,75.54,77570,241.5732,133.1168,
2024-11-06,15829.79,95.5637,4024.2831,20538.38,5929.04,39480.67,75.16,76730,241.6371,133.1588,
2024-11-07,15313.52,95.7156,4145.6952,20953.34,5973.1,39381.41,75.57,76480,241.7285,133.231,
2024-11-08,15087.93,95.7061,4104.047,20728.19,5995.54,39500.37,73.9,77050,241.7899,133.3118,
2024-11-11,14896.65,95.5637,4131.1312,20426.93,6001.35,39533.32,71.9,76520,241.9028,133.3866,
2024-11-12,14631.21,95.4499,4085.743,19846.88,5983.99,39376.09,71.79,75330,241.9988,133.5706,
2024-11-13,14792.12,95.4973,4110.8901,19823.45,5985.38,38721.66,72.03,74220,242.0696,133.5131,
2024-11-14,14605.42,95.4024,4039.6191,19435.81,5949.17,38535.7,72.41,73160,242.1069,133.5008,
2024-11-15,14532.09,95.4973,3968.8308,19426.34,5870.62,38642.91,71.05,73710,242.1791,133.4164,
2024-11-18,14387.48,95.6112,3950.3806,19576.61,5893.62,38220.85,73.14,73760,242.2256,133.153,
2024-11-19,14725.4,95.6871,3976.8912,19663.67,5916.98,38414.43,73.3,74330,242.267,133.2319,
2024-11-20,14804.07,95.7061,3985.7727,19705.01,5917.11,38352.34,73.1,74550,242.3042,133.182,
2024-11-21,15196.08,95.6397,3989.2979,19601.11,5948.71,38026.17,74.37,74440,242.3527,133.3125,
2024-11-22,15128.26,95.6776,3865.6989,19229.97,5969.34,38283.85,75.28,73780,242.4306,133.3904,
2024-11-25,14932.78,95.7631,3848.0909,19150.99,5987.37,38780.14,73.1,74160,242.5505,133.4377,
2024-11-26,14825.94,95.7441,3840.1847,19159.2,6021.63,38442,72.92,73750,242.6354,133.4783,
2024-11-27,14771.78,95.8295,3907.0447,19603.13,5998.74,38134.97,72.96,74110,242.7217,133.4537,
2024-11-28,14456.9,--,3872.5505,19366.96,--,38349.06,73.17,73760,242.7921,133.618,
2024-11-29,14611.73,95.9339,3916.5832,19423.61,6032.38,38208.03,72.94,73920,242.9256,133.7723,
2024-12-02,14691.42,95.9044,3947.632,19550.29,6047.15,38513.02,71.93,73660,243.2341,134.1721,
2024-12-03,14791.72,95.99,3951.8912,19746.32,6049.88,39248.86,73.69,74300,243.3283,134.1026,
2024-12-04,14767.35,96.0756,3930.5568,19742.46,6086.49,39276.39,72.5,74760,243.4692,134.359,
2024-12-05,14627.5,96.009,3921.5881,19560.44,6075.11,39395.6,72.17,74540,243.56,134.3329,
2024-12-06,14684.21,96.0851,3973.1405,19865.85,6090.27,39091.17,71.05,74730,243.6287,134.249,
2024-12-09,14998.93,96.0376,3966.5708,20414.09,6052.85,39160.5,71.9,74750,243.717,134.4467,
2024-12-10,14914.41,96.0281,3995.6369,20311.28,6034.91,39367.58,72.06,75120,243.9393,135.0956,
2024-12-11,15052.3,96.0756,3988.8308,20155.05,6084.19,39372.23,73.64,75490,243.9671,135.2144,
2024-12-12,15184.37,96.009,4028.5048,20397.05,6051.25,39849.14,73.41,75400,244.0169,135.3551,
2024-12-13,14787.87,95.9235,3933.1808,19971.24,6051.09,39470.44,74.35,74750,244.1718,135.8097,
2024-12-16,14452.6,95.8664,3911.8416,19795.49,6074.08,39457.49,73.91,74870,244.3301,136.1724,
2024-12-17,14250.9,95.8379,3922.0334,19700.48,6050.61,39364.68,73.32,74350,244.311,136.0639,
2024-12-18,14234.19,95.544,3941.89,19864.55,5872.16,39081.71,72.99,73930,244.2685,135.871,
2024-12-19,14045.31,95.4963,3945.4635,19752.51,5867.08,38813.58,72.67,73850,244.2292,135.8701,
2024-12-20,13964.67,95.6202,3927.7441,19720.7,5930.85,38701.9,72.98,73820,244.3167,136.3369,
2024-12-23,13968.79,95.5916,3933.5718,19883.13,5974.07,39161.34,72.96,74170,244.4073,136.3904,
2024-12-24,13973.05,95.6583,3983.6882,20098.29,6040.04,39036.85,73.65,74040,244.3702,136.0946,
2024-12-25,13790.84,--,3985.6291,--,--,39130.43,--,74140,244.3384,135.8891,
2024-12-26,13937.97,95.6488,3987.4801,--,6037.59,39568.06,73.29,74050,244.3236,136.012,
2024-12-27,13904.65,95.6488,3981.0307,20090.46,5970.84,40281.16,74,74110,244.4174,136.3003,
2024-12-30,13772.63,95.7726,3999.0549,20041.42,5906.94,39894.54,74.13,74210,244.4744,136.2615,
2024-12-31,13626.19,95.8393,3934.9109,20059.95,5881.63,--,74.83,73800,244.5996,136.5295,
2025-01-02,13945.16,95.8965,3820.3952,19623.32,5868.55,--,75.95,73300,244.8219,137.0636,
2025-01-03,14261.4,95.8298,3775.1648,19760.27,5942.47,--,76.69,72950,244.9665,137.233,
2025-01-06,14147.76,95.8584,3768.9697,19688.29,5975.38,39307.05,76.26,73580,245.0846,137.3672,
2025-01-07,14406.57,95.8488,3796.1055,19447.58,5909.03,40083.3,77.25,74400,245.0916,137.1562,
2025-01-08,14371.77,95.9822,3789.2153,19279.84,5918.25,39981.06,76.22,74440,245.1223,137.1016,
2025-01-09,14330.06,--,3779.8773,19240.89,--,39605.09,77.2,74940,245.0873,136.8139,
2025-01-10,14289.71,95.8679,3732.4806,19064.29,5827.04,39190.4,79.79,75240,245.0148,136.8038,
2025-01-13,14644.13,95.9536,3722.513,18874.14,5836.22,--,80.9,75460,244.958,136.6585,
2025-01-14,14672.03,96.0108,3820.5395,19219.78,5842.91,38474.3,80.32,75400,244.9107,136.8321,
2025-01-15,14498.11,96.2966,3796.026,19286.07,5949.91,38444.58,80.49,75160,244.9319,136.9001,
2025-01-16,14724.66,96.3728,3800.3836,19522.89,5937.34,38572.6,81.36,76080,244.8344,136.8118,
2025-01-17,14762.18,96.3633,3812.3429,19584.06,5996.66,38451.46,80.73,76410,244.7801,136.7122,
2025-01-20,14545.44,--,3829.6764,19925.81,--,38902.5,79.79,75300,244.7549,136.5615,
2025-01-21,14539.2,96.3061,3832.6145,20106.55,6049.24,39027.98,79.35,75480,244.754,136.7376,
2025-01-22,14965.04,96.2585,3797.0166,19778.77,6086.37,39646.25,78.97,75360,244.8002,136.754,
2025-01-23,14791.64,96.3442,3803.7439,19700.56,6118.71,39958.87,77.86,74850,244.7651,136.6752,
2025-01-24,14894.07,96.4109,3832.8637,20066.19,6101.24,39931.98,78.43,75720,244.7174,136.6322,
2025-01-26,--,--,--,--,--,--,--,--,244.7635,136.6349,
2025-01-27,14822.79,96.5062,3817.0802,20197.77,6012.28,39565.8,77.11,75420,244.9021,136.9387,
2025-01-28,--,96.5919,--,20225.11,6067.7,39016.87,77.63,--,--,--,
2025-01-29,--,96.5443,--,--,6039.31,39414.78,76.94,--,--,--,
2025-01-30,--,96.611,--,--,6071.17,39513.97,77.05,--,--,--,
2025-01-31,--,96.6967,--,--,6040.53,39572.49,76.77,--,--,--,
2025-02-03,--,96.8344,--,20217.26,5994.57,38520.09,75.5,--,--,--,
2025-02-04,--,96.8726,--,20789.96,6037.88,38798.37,76.05,--,--,--,
2025-02-05,15696.52,96.9774,3795.0848,20597.09,6061.48,38831.48,74.69,75180,245.0706,137.1808,
2025-02-06,15657.29,96.8726,3842.8314,20891.62,6083.57,39066.53,74.27,76290,245.1793,137.405,
2025-02-07,15759.41,96.7868,3892.7028,21133.54,6025.99,38787.02,74.69,77090,245.266,137.4179,
2025-02-08,--,--,--,--,--,--,--,--,245.2945,137.3891,
2025-02-10,15951.49,96.8726,3901.0618,21521.98,6066.44,38801.17,76.13,77200,245.2744,137.1775,
2025-02-11,16118.98,96.9202,3883.1352,21294.86,6068.5,--,76.82,76940,245.2648,137.2196,
2025-02-12,15759.18,96.7582,3919.8617,21857.92,6051.97,38963.7,74.94,76830,245.2875,137.2554,
2025-02-13,15779.3,96.8821,3905.1398,21814.37,6115.07,39461.47,75.32,77280,245.3133,137.2122,
2025-02-14,15746.85,96.9964,3939.0085,22620.33,6114.63,39149.43,74.64,77880,245.2498,137.007,
2025-02-17,15150.87,--,3947.3983,22616.23,--,39174.25,75.32,76950,245.2124,136.6151,
2025-02-18,15228.1,96.9679,3912.7829,22976.81,6129.58,39270.4,75.77,76850,245.0869,136.3968,
2025-02-19,15270.51,97.0727,3940.1602,22944.24,6144.15,39164.61,76.13,77080,245.0859,136.5303,
2025-02-20,15452.18,97.1489,3928.8959,22576.98,6117.52,38678.04,76.62,77620,244.9925,136.2691,
2025-02-21,15057.23,97.2061,3978.444,23477.92,6013.13,38776.94,74.25,77020,244.8369,135.9161,
2025-02-24,15118.85,97.2919,3969.7169,23341.61,5983.25,--,74.92,77140,244.667,135.5378,
2025-02-25,14939.24,97.3967,3925.6505,23034.02,5955.25,38237.79,73.09,76810,244.5365,135.5547,
2025-02-26,14826.85,97.4634,3959.9413,23787.93,5956.06,38142.37,72.81,77020,244.5541,135.6492,
2025-02-27,14641.49,97.5587,3968.1159,23718.29,5861.57,38256.17,73.88,76920,244.4612,135.4361,
2025-02-28,14418.52,97.8923,3890.0487,22941.32,5954.5,37155.5,73.16,76710,244.411,135.5917,
2025-03-03,14460.37,97.9785,3888.4738,23006.27,5849.72,37785.47,71.49,76930,244.4792,135.8415,
2025-03-04,14880.76,97.9403,3885.2208,22941.77,5778.15,37331.18,71.13,76860,244.5389,135.8326,
2025-03-05,15174.01,97.7018,3902.5706,23594.21,5842.63,37418.24,69.36,77370,244.571,135.8879,
2025-03-06,15160.75,97.7018,3956.2369,24369.71,5738.52,37704.93,69.42,78160,244.5541,135.567,
2025-03-07,15335.81,97.7018,3944.0143,24231.3,5770.2,36887.17,70.45,78230,244.3314,135.006,
2025-03-10,15348.76,97.9212,3928.8018,23783.49,5614.56,37028.27,69.14,78200,244.2804,134.9366,
2025-03-11,15476.92,97.8926,3941.4157,23782.14,5572.07,36793.11,69.92,77940,244.1278,134.2827,
2025-03-12,15608.48,97.8545,3927.2315,23600.31,5599.3,36819.09,70.91,79270,244.1469,134.5441,
2025-03-13,15671.16,97.8735,3911.5793,23462.65,5521.52,36790.03,70.15,79230,244.2781,134.4773,
2025-03-14,16058.06,97.7495,4006.5567,23959.98,5638.94,37053.1,70.65,80280,244.3565,134.4722,
2025-03-17,16033.74,97.7209,3996.7876,24145.57,5675.12,37396.52,70.93,80350,244.343,133.8338,
2025-03-18,16799.73,97.8068,4007.7229,24740.57,5614.66,37845.42,70.42,80190,244.4048,133.8612,
2025-03-19,17027.55,98.0071,4010.168,24771.14,5675.29,37751.88,70.86,80810,244.4972,133.9152,
2025-03-20,16900.8,98.093,3974.9918,24219.95,5662.89,--,72.26,81640,244.6549,134.3486,
2025-03-21,16447.93,98.1597,3914.6956,23689.72,5667.56,37677.06,72.11,80630,244.7792,134.2905,
2025-03-24,16323.16,98.0643,3934.8486,23905.56,5767.57,37608.49,73.03,81820,244.9091,134.3221,
2025-03-25,16434.21,98.1788,3932.2951,23344.25,5776.65,37780.54,73.17,81900,245.032,134.4661,
2025-03-26,16358.96,98.1884,3919.3566,23483.32,5712.2,38027.29,74,81980,245.1178,134.6694,
2025-03-27,16386.85,98.3696,3932.4117,23578.8,5693.31,37799.97,74.05,81550,245.194,134.673,
2025-03-28,16782.06,98.6272,3915.1662,23426.6,5580.94,37120.33,73.38,80440,245.2525,134.6246,
2025-03-31,17159.21,98.7131,3887.3056,23119.58,5611.85,35617.56,74.71,79950,245.3211,134.6448,
2025-04-01,16891.58,98.7395,3887.6841,23206.84,5633.07,35624.48,74.51,80390,245.351,134.6528,
2025-04-02,16513.8,98.6626,3884.3858,23202.53,5670.97,35725.87,73.37,79920,245.4184,134.9361,
2025-04-03,16582.03,99.2392,3861.5034,22849.81,5396.52,34735.93,69.81,78880,245.6849,135.6998,
2025-04-04,--,98.9317,--,--,5074.08,33780.58,66.06,--,--,--,
2025-04-07,15715.4,98.6626,3589.4406,19828.3,5062.25,31136.58,64.36,73570,246.0683,136.5206,
2025-04-08,15900.69,98.7972,3650.759,20127.68,4982.77,33012.58,61.62,73490,246.042,136.2399,
2025-04-09,16457.99,98.7203,3686.7943,20264.49,5456.9,31714.03,65.72,72240,246.0379,136.3631,
2025-04-10,17407,98.3551,3735.1151,20681.78,5268.05,34609,63.4,75400,246.0186,136.3365,
2025-04-11,18049.87,98.2975,3750.5167,20914.69,5363.36,33585.58,64.59,75370,246.0452,136.3825,
2025-04-14,18929.34,98.4993,3759.1422,21417.4,5405.97,33982.36,64.82,76370,246.08,136.3414,
2025-04-15,18951.79,98.4512,3761.2348,21466.27,5396.63,34267.54,64.85,75930,246.0856,136.2228,
2025-04-16,19667.78,98.5665,3772.8204,21056.98,5275.7,33920.4,66.06,75350,246.0947,136.2899,
2025-04-17,19196.09,98.826,3772.2221,21395.14,5282.7,34377.6,67.85,75870,246.0925,136.1591,
2025-04-18,18856.06,--,3772.523,--,--,34730.28,--,76220,246.0893,136.1269,
2025-04-21,20420.9,98.7203,3784.8806,--,5158.2,34279.92,66.47,77420,246.0911,136.0172,
2025-04-22,20402.33,98.8644,3783.9522,21562.32,5287.76,34220.6,67.82,77330,246.0974,136.1096,
2025-04-23,18860.2,98.8644,3786.8824,22072.62,5375.86,34868.63,66.14,78090,246.0391,135.9562,
2025-04-24,18697.89,99.1047,3784.3574,21909.76,5484.77,35039.15,66.5,77600,246.0199,135.9885,
2025-04-25,18358.56,99.1912,3786.9937,21980.74,5525.21,35705.74,66.91,77650,246.01,136.0291,
2025-04-27,--,--,--,--,--,--,--,--,246.0599,136.033,
2025-04-28,18279.02,99.3834,3781.6188,21971.96,5528.75,35839.99,65.65,77760,246.0604,136.1756,
2025-04-29,18178.52,99.3834,3775.0767,22008.11,5560.83,--,64.05,77830,246.1145,136.4095,
2025-04-30,18034.5,99.4602,3770.5705,22119.41,5569.06,36045.38,61.04,77450,246.1687,136.4547,
2025-05-01,--,99.367,--,--,5604.14,36452.3,61.87,--,--,--,
2025-05-02,--,99.0386,--,22504.68,5686.67,36830.69,61.45,--,--,--,
2025-05-05,--,99.0386,--,--,5650.38,--,60.25,--,--,--,
2025-05-06,18590.21,99.1932,3808.5424,22662.71,5606.91,--,62.04,77910,246.2768,136.4949,
2025-05-07,18722.77,99.2125,3831.627,22691.88,5631.28,36779.66,60.95,78160,246.3169,136.3609,
2025-05-08,18314.62,99.0773,3852.8963,22775.92,5663.94,36928.63,63.12,77890,246.4401,136.4837,
2025-05-09,18268.09,99.1642,3846.1566,22867.74,5659.91,37503.33,63.88,77960,246.5568,136.5111,
2025-05-12,17889.51,98.6233,3890.6096,23549.46,5844.19,37644.26,64.99,78590,246.597,136.0508,
2025-05-13,18112,98.7006,3896.2583,23108.27,5886.55,38183.26,66.6,78430,246.6551,136.1225,
2025-05-14,17816.64,98.662,3943.2108,23640.65,5892.58,38128.13,65.85,79440,246.7132,136.0665,
2025-05-15,17686.96,98.8455,3907.1992,23453.16,5916.93,37755.51,64.62,78370,246.7707,135.9259,
2025-05-16,17727.64,98.8938,3889.0854,23345.05,5958.38,37753.72,65.33,78140,246.7639,135.8488,
2025-05-19,17782.02,98.9614,3877.1453,23332.72,5963.6,37498.63,65.48,77820,246.8326,135.9559,
2025-05-20,17849.33,99.0193,3898.1705,23681.48,5940.46,37529.49,65.6,77540,246.9178,135.9471,
2025-05-21,18635.49,98.8841,3916.3807,23827.78,5844.61,37298.98,64.58,78100,246.9655,135.8453,
2025-05-22,18456.36,98.9324,3913.8651,23544.31,5842.01,36985.87,64.03,77920,247.035,135.8321,
2025-05-23,18742.96,99.029,3882.2741,23601.26,5802.82,37160.47,65.03,77790,247.0885,135.7436,
