指标名称,恒生指数,CRB现货指数:工业,南华铜指数,申万行业指数:房地产开发,市场价:生猪(外三元):全国均价,期货收盘价(连续):布伦特原油:ICE,现货价:螺纹钢,中债国债总指数(总值)净价指数,中债信用债总指数(3-5年)财富指数,中债3-5年期国债指数(总值)财富指数,美国:美元指数,市盈率(成份股计算):申万大盘指数,市盈率(成份股计算):申万小盘指数
2020-03-23,"21,696.13",416.88,"2,897.11","4,133.43",35.62,27.52,"3,480.00",121.97,197.66,160.16,102.4897,10.97,27.05
2020-03-24,"22,663.49",417.61,"2,974.99","4,226.23",35.50,27.71,"3,456.00",122.05,197.83,160.29,101.8272,11.02,27.19
2020-03-25,"23,527.19",419.91,"3,065.33","4,413.85",35.34,27.51,"3,456.00",122.12,197.89,160.38,100.9161,11.28,27.84
2020-03-26,"23,352.34",419.90,"3,027.17","4,368.48",35.22,26.87,"3,467.00",122.38,197.99,160.69,99.4760,11.22,27.50
2020-03-27,"23,484.28",420.11,"3,051.31","4,413.03",35.10,25.10,"3,467.00",122.30,198.08,160.68,98.3153,11.14,27.20
2020-03-30,"23,175.11",419.52,"3,015.49","4,354.91",34.79,22.71,"3,419.00",122.32,198.11,160.82,99.0517,11.05,26.52
2020-03-31,"23,603.48",420.03,"3,048.98","4,311.64",34.65,22.71,"3,419.00",122.51,198.17,161.05,98.9421,11.07,26.57
2020-04-01,"23,085.79",416.40,"3,037.29","4,343.71",34.62,25.60,"3,388.00",122.73,198.31,161.30,99.5295,11.03,26.49
2020-04-02,"23,280.06",418.24,"3,087.93","4,385.40",34.53,29.69,"3,388.00",122.60,198.43,161.26,100.1119,11.20,27.10
2020-04-03,"23,236.11",418.29,"3,108.49","4,379.88",34.47,34.65,"3,377.00",122.50,198.44,161.37,100.6239,11.14,26.98
2020-04-06,"23,749.12",420.39,,,,33.27,,,,,100.7801,,
2020-04-07,"24,253.29",417.97,"3,161.18","4,443.10",34.05,32.40,"3,386.00",123.29,199.05,162.35,99.9793,11.34,27.35
2020-04-08,"23,970.37",417.24,"3,176.93","4,422.05",33.94,33.64,"3,386.00",123.64,199.39,163.08,100.1451,11.27,27.40
2020-04-09,"24,300.33",419.99,"3,176.15","4,411.67",33.91,32.03,"3,407.00",123.43,199.65,163.07,99.5658,11.30,27.71
2020-04-10,,,"3,254.15","4,393.22",33.88,,"3,422.00",123.23,199.67,162.96,99.4760,11.27,27.26
2020-04-13,,411.87,"3,258.83","4,388.29",33.80,31.86,"3,456.00",123.18,199.71,163.09,99.4879,11.17,27.02
2020-04-14,"24,435.40",413.42,"3,256.49","4,472.01",33.80,30.09,"3,456.00",123.25,199.75,163.24,98.8536,11.37,27.47
2020-04-15,"24,145.34",412.32,"3,241.67","4,405.66",33.81,28.00,"3,437.00",123.32,199.84,163.44,99.5702,11.30,27.35
2020-04-16,"24,006.45",413.19,"3,241.67","4,421.57",33.81,28.50,"3,427.00",123.43,200.00,163.54,99.8971,11.32,27.46
2020-04-17,"24,380.00",409.10,"3,297.83","4,440.03",33.76,28.25,"3,427.00",123.32,200.09,163.58,99.7160,11.42,27.31
2020-04-20,"24,330.02",410.96,"3,301.73","4,430.62",33.62,26.13,"3,431.00",123.05,200.14,163.63,99.9042,11.33,27.93
2020-04-21,"23,793.55",407.63,"3,232.31","4,376.70",33.55,19.50,"3,410.00",123.14,200.17,163.82,100.2017,11.15,27.99
2020-04-22,"23,893.36",410.70,"3,205.01","4,405.04",33.49,20.88,"3,405.50",123.36,200.30,164.22,100.3472,11.19,28.18
2020-04-23,"23,977.32",410.65,"3,272.09","4,399.35",33.36,21.63,"3,429.00",123.68,200.59,164.45,100.4983,11.17,28.30
2020-04-24,"23,831.33",408.94,"3,258.83","4,352.22",33.22,21.80,"3,414.00",123.80,200.71,164.63,100.2010,11.07,28.50
2020-04-26,,,,,32.91,,,123.77,200.80,164.65,,,
2020-04-27,"24,280.14",411.17,"3,314.21","4,384.53",32.86,20.00,"3,422.00",123.66,200.82,164.59,100.0340,11.13,32.58
2020-04-28,"24,575.96",411.77,"3,299.39","4,393.56",32.75,20.98,"3,422.00",123.72,200.83,164.67,99.9694,11.20,34.69
2020-04-29,"24,643.59",412.59,"3,315.77","4,475.76",32.62,22.69,"3,414.00",123.89,200.90,164.86,99.5112,11.27,32.19
2020-04-30,,412.24,"3,349.31","4,489.49",32.50,25.35,"3,414.00",123.73,200.98,164.87,99.0416,11.37,32.89
2020-05-01,,410.00,,,,26.60,,,,,99.0591,,
2020-05-04,"23,613.80",409.08,,,,27.97,,,,,99.5281,,
2020-05-05,"23,868.66",409.59,,,,31.98,,,,,99.7753,,
2020-05-06,"24,137.48",415.77,"3,332.15","4,461.85",31.96,29.84,"3,442.00",123.38,201.04,164.60,100.1697,11.40,35.48
2020-05-07,"23,980.63",417.64,"3,362.75","4,429.65",31.80,29.37,"3,442.00",123.04,200.78,164.32,99.8560,11.35,35.45
2020-05-08,"24,230.17",421.97,"3,393.37","4,476.27",31.61,30.86,"3,471.00",123.02,200.54,164.29,99.7586,11.44,35.86
2020-05-09,,,,,31.27,,,122.90,200.51,164.21,,,
2020-05-11,"24,602.06",421.97,"3,393.06","4,479.45",30.27,30.18,"3,472.00",122.56,200.23,163.90,100.2461,11.44,35.86
2020-05-12,"24,245.68",423.11,"3,354.57","4,432.36",29.91,29.47,"3,472.00",122.56,200.05,163.88,100.0067,11.43,35.96
2020-05-13,"24,180.30",421.69,"3,355.35","4,438.70",29.28,29.50,"3,470.00",122.40,200.11,163.88,100.2227,11.45,36.21
2020-05-14,"23,829.74",422.17,"3,345.18","4,381.00",28.72,31.45,"3,470.00",122.40,200.07,163.98,100.2627,11.33,35.91
2020-05-15,"23,797.47",419.13,"3,361.62","4,390.15",27.92,32.74,"3,470.00",122.47,200.14,164.17,100.3846,11.31,36.05
2020-05-18,"23,934.77",421.25,"3,375.71","4,421.18",27.14,35.52,"3,545.00",122.11,200.19,163.88,99.6131,11.33,35.92
2020-05-19,"24,388.13",422.70,"3,420.33","4,416.72",27.28,34.55,"3,573.00",122.04,200.09,163.70,99.5964,11.43,36.30
2020-05-20,"24,399.95",423.11,"3,423.46","4,377.56",27.40,35.84,"3,569.00",122.13,200.08,163.59,99.1861,11.38,35.96
2020-05-21,"24,280.03",422.44,"3,456.34","4,348.10",27.57,35.95,"3,569.00",122.12,200.12,163.45,99.4442,11.34,35.50
2020-05-22,"22,930.14",420.13,"3,386.67","4,265.85",27.82,35.12,"3,566.00",122.47,200.28,163.83,99.7745,11.10,34.95
2020-05-25,"22,952.24",420.13,"3,417.20","4,310.71",29.11,35.57,"3,537.00",122.03,200.31,163.50,99.8013,11.11,34.88
2020-05-26,"23,384.66",421.27,"3,433.64","4,361.57",29.06,36.03,"3,537.00",121.64,200.12,163.12,99.0503,11.22,35.64
2020-05-27,"23,301.36",415.99,"3,416.42","4,366.00",29.09,34.27,"3,525.00",121.42,199.96,162.48,98.9533,11.16,35.42
2020-05-28,"23,132.76",415.70,"3,421.11","4,384.38",29.06,35.40,"3,525.00",121.51,199.87,162.57,98.4707,11.20,35.38
2020-05-29,"22,961.47",416.39,"3,439.90","4,329.89",29.21,35.31,"3,545.00",121.58,199.85,162.67,98.2606,11.20,35.69
2020-06-01,"23,732.52",419.40,"3,491.57","4,438.95",29.31,38.61,"3,586.00",121.46,199.84,162.66,97.8365,11.45,36.78
2020-06-02,"23,995.94",421.08,"3,488.44","4,523.97",29.63,39.58,"3,594.00",120.88,199.37,161.91,97.6693,11.49,36.85
2020-06-03,"24,325.62",420.91,"3,510.22","4,505.89",30.49,39.45,"3,614.00",120.59,198.77,161.33,97.3034,11.51,36.84
2020-06-04,"24,366.30",417.21,"3,502.54","4,490.26",31.18,39.89,"3,629.00",120.31,198.54,160.99,96.7668,11.48,36.90
2020-06-05,"24,770.41",420.19,"3,541.10","4,455.48",31.05,42.07,"3,591.00",120.09,198.05,160.71,96.9555,11.55,36.94
2020-06-08,"24,776.77",419.64,"3,585.00","4,487.81",31.38,40.80,"3,617.00",120.26,197.98,160.86,96.7138,11.60,36.89
2020-06-09,"25,057.22",421.04,"3,622.63","4,487.83",31.59,40.87,"3,617.00",120.27,198.15,160.92,96.3825,11.67,37.12
2020-06-10,"25,049.73",422.09,"3,668.10","4,458.57",31.67,41.36,"3,594.00",120.23,198.23,160.86,96.0739,11.63,37.17
2020-06-11,"24,480.15",420.41,"3,673.59","4,422.83",31.75,38.33,"3,594.00",120.52,198.35,160.96,96.7946,11.52,37.06
2020-06-12,"24,301.38",419.59,"3,665.75","4,416.04",31.88,39.04,"3,577.00",120.68,198.59,161.10,97.0686,11.52,37.14
2020-06-15,"23,776.95",418.01,"3,617.14","4,391.44",32.46,39.89,"3,577.00",120.60,198.79,161.07,96.6270,11.38,37.12
2020-06-16,"24,344.09",416.64,"3,684.56","4,454.92",32.72,40.74,"3,569.00",120.13,198.72,160.64,97.0235,11.53,37.80
2020-06-17,"24,481.41",417.85,"3,655.56","4,434.76",33.23,40.54,"3,569.00",119.89,198.62,160.46,97.0521,11.54,38.01
2020-06-18,"24,464.94",418.01,"3,665.75","4,466.27",33.87,41.39,"3,569.00",120.03,198.63,160.51,97.4613,11.60,37.91
2020-06-19,"24,643.89",417.05,"3,737.87","4,479.58",33.96,41.92,"3,575.00",119.89,198.55,160.49,97.6849,11.74,38.17
2020-06-22,"24,511.34",417.96,"3,721.41","4,450.28",34.19,43.02,"3,575.00",119.66,198.48,160.20,97.0383,11.73,38.32
2020-06-23,"24,907.34",416.88,"3,751.20","4,432.41",34.37,42.40,"3,561.00",119.61,198.08,160.16,96.6823,11.78,38.42
2020-06-24,"24,781.58",415.40,"3,751.98","4,509.52",34.38,40.32,"3,561.00",119.92,198.11,160.51,97.1949,11.84,38.31
2020-06-25,,415.91,,,,41.40,,,,,97.3890,,
2020-06-26,"24,549.99",416.78,,,,40.67,,,,,97.5111,,
2020-06-28,,,,,34.89,,,120.04,198.22,160.62,,,
2020-06-29,"24,301.28",416.18,"3,792.75","4,447.86",35.39,41.68,"3,548.00",120.00,198.28,160.67,97.4605,11.77,38.88
2020-06-30,"24,427.19",417.74,"3,824.89","4,514.96",35.84,41.14,"3,512.00",120.18,198.35,160.82,97.3854,11.86,39.36
2020-07-01,,418.03,"3,868.79","4,762.95",36.00,42.09,"3,512.00",120.08,198.43,160.67,97.1553,12.35,36.74
2020-07-02,"25,124.19",419.03,"3,873.81","4,913.89",36.00,42.92,"3,487.00",120.10,198.53,160.78,97.2316,12.55,30.46
2020-07-03,"25,373.12",,"3,833.50","4,949.32",35.96,42.78,"3,499.00",119.86,198.59,160.74,97.1560,12.83,30.82
2020-07-06,"26,339.16",419.74,"3,844.95","5,324.88",36.65,43.12,"3,499.00",119.08,198.30,159.83,96.7749,13.61,32.11
2020-07-07,"25,975.66",420.52,"3,867.55","5,267.04",37.25,43.01,"3,517.00",118.89,197.84,159.57,96.9673,13.69,32.54
2020-07-08,"26,129.18",422.51,"3,902.86","5,297.80",38.02,43.37,"3,517.00",118.61,197.67,159.30,96.4848,13.87,33.29
2020-07-09,"26,210.16",421.35,"3,976.64","5,378.04",38.07,42.35,"3,572.00",118.37,197.12,159.05,96.7899,14.02,34.20
2020-07-10,"25,727.41",423.07,"3,956.23","5,255.99",37.96,43.17,"3,572.00",118.58,196.90,159.25,96.6719,13.67,34.05
2020-07-13,"25,772.12",424.41,"4,150.08","5,302.47",38.20,42.21,"3,599.00",118.36,196.61,159.04,96.5369,13.90,35.17
2020-07-14,"25,477.89",426.24,"4,095.93","5,241.45",38.14,43.10,"3,599.00",118.61,196.51,159.29,96.2099,13.77,34.82
2020-07-15,"25,481.58",425.74,"4,091.22","5,088.14",37.96,43.64,"3,599.00",118.84,196.52,159.69,96.0451,13.58,33.91
2020-07-16,"24,970.69",426.11,"3,971.93","4,938.48",37.72,43.40,"3,578.00",119.03,196.70,159.87,96.3163,12.99,32.21
2020-07-17,"25,089.17",425.56,"4,034.71","4,894.16",37.59,43.10,"3,566.00",119.03,196.84,159.96,96.0123,13.05,32.27
2020-07-20,"25,057.99",426.03,"4,023.72","5,073.75",37.46,43.18,"3,566.00",119.11,197.02,160.06,95.8226,13.42,33.37
2020-07-21,"25,635.66",428.21,"4,070.81","5,070.47",37.27,43.96,"3,581.00",119.39,197.35,160.35,95.1589,13.44,33.57
2020-07-22,"25,057.94",427.69,"4,113.19","5,067.89",37.16,44.28,"3,619.00",119.54,197.62,160.38,94.9656,13.48,33.85
2020-07-23,"25,263.00",430.75,"4,078.66","4,986.19",36.90,43.34,"3,619.00",119.46,197.85,160.31,94.7918,13.44,33.80
2020-07-24,"24,705.33",430.08,"4,019.80","4,852.22",36.76,43.42,"3,619.00",119.77,198.07,160.50,94.3374,12.92,32.23
2020-07-27,"24,603.26",432.33,"4,049.62","4,775.52",36.87,43.46,"3,586.00",119.73,198.24,160.50,93.6667,12.97,32.24
2020-07-28,"24,772.76",433.99,"4,043.35","4,797.46",36.93,43.27,"3,586.00",119.43,198.27,160.34,93.7337,13.08,32.58
2020-07-29,"24,883.14",435.20,"4,071.60","4,874.93",37.05,43.75,"3,586.00",119.31,198.17,160.28,93.2622,13.35,33.48
2020-07-30,"24,710.59",435.81,"4,056.69","4,856.53",37.19,43.38,"3,583.00",119.28,198.13,160.27,92.9847,13.28,33.41
2020-07-31,"24,595.35",436.46,"4,066.89","4,866.70",37.37,43.32,"3,589.00",119.06,198.02,160.20,93.4903,13.36,33.81
2020-08-03,"24,458.13",437.78,"4,006.46","4,969.53",37.58,43.88,"3,589.00",119.06,197.99,160.21,93.5376,13.53,34.84
2020-08-04,"24,946.63",438.80,"4,045.86","5,020.46",37.62,44.36,"3,635.00",119.05,197.99,160.13,93.2839,13.59,34.63
2020-08-05,"25,102.54",440.34,"4,030.64","4,953.01",37.63,45.33,"3,628.00",118.87,198.03,159.75,92.8171,13.56,35.08
2020-08-06,"24,930.58",441.41,"4,034.09","4,961.13",37.58,45.12,"3,634.00",118.66,198.10,159.54,92.7752,13.54,35.03
2020-08-07,"24,531.62",439.20,"4,027.50","4,914.15",37.44,44.69,"3,640.00",118.53,198.16,159.43,93.3998,13.40,34.62
2020-08-10,"24,377.43",442.52,"3,943.51","5,032.58",37.36,44.96,"3,640.00",118.74,198.27,159.49,93.6088,13.49,34.80
2020-08-11,"24,890.68",442.98,"3,949.79","4,984.52",37.28,44.54,"3,640.00",118.78,198.36,159.45,93.6425,13.39,34.13
2020-08-12,"25,244.02",442.29,"3,915.25","5,038.00",37.10,45.32,"3,623.00",118.69,198.41,159.29,93.4381,13.32,33.56
2020-08-13,"25,230.67",441.18,"3,960.78","5,036.69",36.92,45.12,"3,623.00",118.75,198.48,159.39,93.2548,13.29,33.68
2020-08-14,"25,183.01",443.80,"3,932.52","5,072.12",36.78,44.95,"3,614.00",118.90,198.58,159.54,93.0930,13.50,34.01
2020-08-17,"25,347.34",444.45,"3,980.40","5,163.74",36.74,45.31,"3,646.00",118.96,198.76,159.62,92.8275,13.82,34.73
2020-08-18,"25,367.38",446.33,"3,993.75","5,136.68",36.78,45.01,"3,646.00",118.81,198.85,159.54,92.3137,13.81,35.07
2020-08-19,"25,178.91",447.43,"4,102.07","5,060.58",36.88,45.21,"3,647.00",118.62,198.86,159.35,92.9842,13.62,34.42
2020-08-20,"24,791.39",447.13,"4,084.80","5,022.14",36.96,44.85,"3,647.00",118.46,198.78,159.16,92.7521,13.44,33.96
2020-08-21,"25,113.84",446.11,"4,065.96","5,031.04",37.08,44.26,"3,647.00",118.63,198.74,159.26,93.2145,13.54,34.16
2020-08-24,"25,551.58",446.84,"4,045.55","5,009.42",37.32,45.05,"3,655.00",118.52,198.75,159.21,93.3029,13.62,34.45
2020-08-25,"25,486.22",448.46,"4,013.37","4,996.82",37.32,46.05,"3,655.00",118.23,198.58,158.90,93.0117,13.63,34.18
2020-08-26,"25,491.79",449.19,"4,037.70","4,937.91",37.23,45.79,"3,648.00",118.18,198.44,158.80,92.9051,13.49,33.39
2020-08-27,"25,281.15",449.56,"4,041.63","4,907.17",37.04,45.13,"3,648.00",118.11,198.30,158.75,93.0111,13.56,33.69
2020-08-28,"25,422.06",450.72,"4,080.87","4,984.89",36.75,45.07,"3,648.00",117.99,198.17,158.66,92.2747,13.84,34.16
2020-08-31,"25,177.05",451.28,"4,080.09","4,940.47",36.61,45.57,"3,692.00",118.27,198.17,158.84,92.1478,13.75,34.20
2020-09-01,"25,184.85",452.09,"4,159.37","4,925.95",36.70,45.77,"3,696.00",118.11,198.20,158.75,92.3003,13.82,34.37
2020-09-02,"25,120.09",451.86,"4,087.15","4,932.00",36.80,44.39,"3,696.00",117.82,198.16,158.44,92.6374,13.82,34.39
2020-09-03,"25,007.60",450.05,"4,062.82","4,911.65",36.82,44.00,"3,712.00",117.76,198.07,158.31,92.7677,13.74,34.07
2020-09-04,"24,695.45",457.34,"4,053.24","4,925.28",36.73,42.35,"3,712.00",117.65,198.04,158.23,92.8080,13.61,33.93
2020-09-07,"24,589.65",,"4,103.33","4,915.70",36.55,42.05,"3,708.00",117.45,198.01,158.16,93.0687,13.34,33.25
2020-09-08,"24,624.34",455.44,"4,129.23","4,935.48",36.52,39.78,"3,708.00",117.55,198.00,158.23,93.5104,13.45,33.41
2020-09-09,"24,468.93",455.30,"4,069.58","4,884.26",36.47,40.62,"3,706.00",117.82,198.04,158.55,93.2612,13.19,32.49
2020-09-10,"24,313.54",456.85,"4,062.51","4,900.61",36.32,39.72,"3,700.00",117.83,198.13,158.81,93.3794,13.20,31.61
2020-09-11,"24,503.31",458.28,"4,057.80","4,878.66",36.05,39.92,"3,678.00",117.67,198.19,158.71,93.2506,13.30,32.07
2020-09-14,"24,640.28",459.94,"4,092.34","4,859.16",35.41,39.69,"3,695.00",117.56,198.23,158.67,93.0532,13.36,32.41
2020-09-15,"24,732.76",460.62,"4,097.05","4,888.81",35.44,40.68,"3,695.00",117.78,198.30,158.99,93.0808,13.44,32.57
2020-09-16,"24,725.63",460.47,"4,060.94","4,935.48",35.50,42.33,"3,695.00",117.72,198.38,159.10,93.1070,13.37,32.34
2020-09-17,"24,340.85",460.17,"4,031.12","4,908.32",35.42,43.26,"3,659.00",117.68,198.43,159.11,92.9286,13.30,32.44
2020-09-18,"24,455.41",462.38,"4,107.25","5,067.50",35.19,43.04,"3,659.00",117.68,198.46,159.30,93.0022,13.59,33.00
2020-09-21,"23,950.69",460.77,"4,096.26","5,029.61",34.47,41.69,"3,642.00",117.81,198.57,159.49,93.5516,13.45,32.97
2020-09-22,"23,716.85",460.27,"4,066.44","4,971.26",34.29,41.80,"3,642.00",117.91,198.62,159.60,93.9779,13.32,32.43
2020-09-23,"23,742.51",458.13,"4,038.97","4,940.41",33.99,41.51,"3,623.00",117.89,198.67,159.60,94.3637,13.35,32.58
2020-09-24,"23,311.07",456.20,"3,974.61","4,839.10",33.48,41.77,"3,623.00",117.92,198.71,159.56,94.3327,13.14,31.76
2020-09-25,"23,235.42",456.14,"4,006.00","4,740.65",32.89,41.79,"3,621.00",117.70,198.74,159.40,94.5907,13.16,31.64
2020-09-27,,,,,33.20,,,117.69,198.77,159.32,,,
2020-09-28,"23,476.05",456.64,"4,020.13","4,777.78",33.17,42.50,"3,621.00",117.76,198.78,159.38,94.2774,13.22,31.32
2020-09-29,"23,275.53",458.01,"3,998.15","4,765.79",33.03,40.79,"3,607.00",117.65,198.85,159.38,93.9065,13.24,31.61
2020-09-30,"23,459.05",458.82,"3,997.37","4,730.58",33.00,40.95,"3,607.00",117.49,198.88,159.15,93.8205,13.24,31.56
2020-10-01,,455.86,,,,40.71,,,,,93.7277,,
2020-10-02,,457.39,,,,38.90,,,,,93.8125,,
2020-10-05,"23,767.78",457.84,,,,41.53,,,,,93.4784,,
2020-10-06,"23,980.65",458.92,,,,41.86,,,,,93.8398,,
2020-10-07,"24,242.86",460.38,,,,42.15,,,,,93.6339,,
2020-10-08,"24,193.35",460.58,,,,43.45,,,,,93.5995,,
2020-10-09,"24,119.13",466.01,"4,037.40","4,774.74",31.79,42.82,"3,676.00",117.15,199.09,158.91,93.0263,13.46,32.51
2020-10-10,,,,,31.36,,,117.14,199.01,158.94,,,
2020-10-12,"24,649.68",466.03,"4,044.30","4,880.84",30.72,41.81,"3,681.00",117.19,199.07,158.99,93.0381,13.85,33.47
2020-10-13,,466.36,"4,031.43","4,840.28",30.36,42.47,"3,681.00",117.16,199.10,158.99,93.5240,13.87,33.58
2020-10-14,"24,667.09",466.09,"4,046.03","4,772.18",29.99,43.44,"3,681.00",117.05,199.12,158.89,93.4039,13.80,33.36
2020-10-15,"24,158.54",466.87,"4,024.06","4,754.25",29.71,43.00,"3,682.00",116.99,199.15,158.88,93.7802,13.80,33.11
2020-10-16,"24,386.79",467.29,"4,040.54","4,768.97",29.69,42.85,"3,682.00",116.97,199.22,158.90,93.7144,13.82,33.00
2020-10-19,"24,542.26",469.61,"4,016.99","4,751.94",29.86,42.46,"3,705.00",117.08,199.32,159.09,93.4291,13.77,32.71
2020-10-20,"24,569.54",470.48,"4,033.47","4,726.40",29.78,42.80,"3,705.00",117.11,199.40,159.16,93.0895,13.84,33.01
2020-10-21,"24,754.42",472.13,"4,100.17","4,712.97",29.71,41.71,"3,699.00",117.20,199.48,159.29,92.6287,13.87,32.57
2020-10-22,"24,786.13",472.10,"4,107.24","4,717.83",29.54,42.44,"3,706.00",117.39,199.58,159.57,92.9313,13.82,32.36
2020-10-23,"24,918.78",471.20,"4,076.63","4,704.04",29.22,41.59,"3,710.00",117.28,199.68,159.58,92.7409,13.68,31.82
2020-10-26,,469.76,"4,065.65","4,674.37",28.53,40.46,"3,703.00",117.26,199.76,159.58,93.0719,13.60,31.84
2020-10-27,"24,787.19",470.59,"4,053.09","4,620.04",28.72,40.72,"3,704.00",117.44,199.79,159.77,93.0908,13.63,31.95
2020-10-28,"24,708.80",468.95,"4,068.00","4,572.40",28.80,39.00,"3,700.00",117.35,199.83,159.70,93.4500,13.71,32.03
2020-10-29,"24,586.60",468.22,"4,038.97","4,578.60",28.67,37.62,"3,700.00",117.36,199.85,159.74,93.9217,13.77,32.03
2020-10-30,"24,107.42",467.71,"3,997.38","4,508.06",28.65,37.45,"3,747.00",117.40,199.86,159.78,94.0281,13.59,31.34
2020-11-02,"24,460.01",468.07,"4,007.58","4,520.69",29.24,39.24,"3,784.00",117.46,199.91,159.85,94.0397,13.67,31.42
2020-11-03,"24,939.73",469.67,"4,064.38","4,575.93",29.56,40.16,"3,784.00",117.50,199.93,159.96,93.4052,13.82,31.97
2020-11-04,"24,886.14",469.98,"4,050.73","4,569.70",29.59,41.20,"3,790.00",117.57,200.00,159.94,93.4431,13.89,31.90
2020-11-05,"25,695.92",470.66,"4,035.36","4,676.69",29.52,40.80,"3,836.00",117.46,200.06,159.87,92.5796,14.05,32.53
2020-11-06,"25,712.97",472.41,"4,036.77","4,683.88",29.41,39.60,"3,836.00",117.33,200.10,159.75,92.3194,14.03,32.30
2020-11-09,"26,016.17",473.83,"4,068.92","4,719.13",29.45,42.02,"3,988.00",117.18,200.12,159.65,92.8364,14.28,33.03
2020-11-10,"26,301.48",473.42,"4,047.75","4,692.70",29.46,44.05,"3,988.00",117.22,200.05,159.73,92.7226,14.21,32.73
2020-11-11,"26,226.98",473.18,"4,077.55","4,732.86",29.43,43.77,"3,995.00",117.19,199.99,159.71,92.9917,14.11,32.30
2020-11-12,"26,169.38",471.08,"4,067.36","4,716.81",29.12,43.27,"3,995.00",117.09,199.82,159.61,92.9843,14.09,32.38
2020-11-13,"26,156.86",471.89,"4,095.59","4,641.58",29.21,42.63,"4,006.00",116.99,199.50,159.53,92.7175,13.93,32.33
2020-11-16,"26,381.67",474.81,"4,214.02","4,683.55",29.20,43.89,"4,075.00",116.99,199.42,159.54,92.5593,14.04,32.69
2020-11-17,"26,415.09",475.07,"4,149.71","4,781.12",29.28,43.78,"4,080.00",116.93,199.32,159.44,92.4548,14.02,32.37
2020-11-18,"26,544.29",475.92,"4,156.77","4,829.79",29.30,44.13,"4,091.00",116.73,199.12,159.24,92.3971,14.02,32.44
2020-11-19,"26,356.97",475.62,"4,135.59","4,831.23",29.34,44.17,"4,145.00",116.56,198.89,158.94,92.3017,14.13,32.57
2020-11-20,"26,451.54",482.45,"4,197.55","4,812.96",29.34,45.22,"4,147.00",116.63,198.65,159.00,92.3991,14.16,32.91
2020-11-23,"26,486.20",481.77,"4,232.84","4,834.92",29.38,45.83,"4,164.00",116.84,198.71,159.26,92.5197,14.33,33.19
2020-11-24,"26,588.20",482.68,"4,295.59","4,804.78",29.38,47.91,"4,164.00",116.78,198.75,159.11,92.1403,14.24,33.20
2020-11-25,"26,669.75",482.37,"4,278.33","4,780.34",29.62,48.90,"4,127.00",116.87,198.77,159.22,92.0138,14.08,32.66
2020-11-26,"26,819.45",,"4,337.94","4,770.84",29.80,47.73,"4,127.00",116.85,198.83,159.20,92.0254,14.13,32.48
2020-11-27,"26,894.68",484.27,"4,401.47","4,848.46",30.04,48.27,"4,114.00",116.80,198.86,159.16,91.7987,14.35,32.51
2020-11-30,"26,341.49",484.39,"4,523.82","4,805.51",31.57,47.59,"4,114.00",117.14,199.08,159.59,92.0330,14.30,32.39
2020-12-01,"26,567.68",486.05,"4,473.62","4,832.43",31.77,47.25,"4,074.00",117.05,199.22,159.51,91.1801,14.58,32.88
2020-12-02,"26,532.58",484.17,"4,485.23","4,869.19",32.20,47.97,"4,068.00",116.92,199.25,159.32,91.0183,14.55,33.00
2020-12-03,"26,728.50",484.48,"4,460.60","4,839.94",32.85,48.82,"4,042.00",116.95,199.29,159.30,90.6749,14.53,32.87
2020-12-04,"26,835.92",484.90,"4,505.62","4,773.65",33.14,49.03,"4,042.00",117.07,199.33,159.36,90.8074,14.53,32.96
2020-12-07,"26,506.85",495.66,"4,473.30","4,700.79",33.29,48.66,"4,010.00",117.05,199.41,159.35,90.8650,14.40,32.82
2020-12-08,"26,304.56",497.57,"4,467.03","4,675.24",33.25,48.85,"4,010.00",117.20,199.42,159.50,90.9495,14.36,32.85
2020-12-09,"26,502.84",499.58,"4,495.27","4,601.71",33.25,48.98,"4,008.00",117.20,199.48,159.49,91.0412,14.20,32.23
2020-12-10,"26,410.59",501.75,"4,512.53","4,589.71",32.80,50.43,"4,051.00",117.26,199.57,159.61,90.7809,14.19,32.29
2020-12-11,"26,505.87",504.05,"4,542.34","4,538.31",32.50,50.07,"4,073.00",117.08,199.57,159.43,90.9722,14.09,31.79
2020-12-14,"26,389.52",504.93,"4,539.99","4,590.79",33.20,50.36,"4,090.00",117.10,199.60,159.53,90.7321,14.18,32.14
2020-12-15,"26,207.29",506.31,"4,529.00","4,545.28",33.45,50.69,"4,090.00",117.18,199.69,159.66,90.4660,14.18,32.22
2020-12-16,"26,460.29",507.41,"4,545.48","4,530.64",33.60,51.16,"4,090.00",117.24,199.77,159.81,90.2177,14.22,32.00
2020-12-17,"26,678.38",509.21,"4,607.46","4,560.15",33.79,51.50,"4,190.00",117.20,199.77,159.77,89.7752,14.37,32.28
2020-12-18,"26,498.60",510.39,"4,656.88","4,525.58",33.82,52.37,"4,241.00",117.23,199.80,159.71,89.9256,14.33,32.23
2020-12-21,"26,306.68",507.85,"4,650.60","4,504.27",33.92,50.80,"4,561.00",117.36,199.90,159.90,90.0816,14.45,32.79
2020-12-22,"26,119.25",507.16,"4,542.34","4,461.23",33.81,49.84,"4,561.00",117.59,200.04,160.11,90.6383,14.21,32.14
2020-12-23,"26,343.10",508.19,"4,538.42","4,439.47",33.77,51.12,"4,547.00",117.64,200.17,160.23,90.3475,14.33,32.42
2020-12-24,"26,386.56",509.48,"4,560.38","4,393.46",33.81,51.30,"4,445.00",117.52,200.26,160.11,90.3035,14.31,31.92
