,000300.SH,NHCI.SL,000905.SH,CBA00601.CB,CBA02001.CB,BRN0Y.ICE
,沪深300,南华商品,中证500,中债国债总指数(总值)财富指数,中债企业债总指数(总值)财富指数,布伦特原油连续
2021/1/22,5569.776,1667.134,6637.8052,195.9359,198.2832,55.21
2021/1/25,5625.9232,1667.162,6645.3137,195.9081,198.3392,55.91
2021/1/26,5512.9678,1648.761,6532.961,195.5768,198.2005,56.08
2021/1/27,5528.0034,1670.626,6557.1608,195.5647,198.1612,55.58
2021/1/28,5377.1427,1646.004,6414.3811,195.2474,198.02,55.03
2021/1/29,5351.9646,1652.496,6346.1371,195.3752,197.9095,55.1
2021/2/1,5417.6484,1661.08,6393.278,195.5707,197.9671,56.21
2021/2/2,5501.0915,1652.166,6454.7853,195.5418,198.0413,57.82
2021/2/3,5485.2008,1646.835,6399.3315,195.2362,198.0386,58.67
2021/2/4,5473.9475,1676.469,6328.7881,195.0802,197.9829,59.11
2021/2/5,5483.414,1685.814,6239.8709,195.1271,197.9177,59.62
2021/2/7,--,--,--,195.2008,197.98,--
2021/2/8,5564.5618,1701.751,6323.1622,195.1172,197.918,60.66
2021/2/9,5686.2502,1727.482,6457.8814,195.2663,197.9288,--
2021/2/10,5807.7191,1718.419,6525.1658,195.1815,197.9296,61.1
2021/2/11,--,--,--,--,--,60.86
2021/2/12,--,--,--,--,--,62.71
2021/2/15,--,--,--,--,--,63.33
2021/2/16,--,--,--,--,--,63.56
2021/2/17,--,--,--,--,--,64.89
2021/2/18,5768.3814,1789.554,6614.5443,194.8973,198.0756,63.53
2021/2/19,5778.842,1788.767,6703.4821,195.1866,198.0856,62.84
2021/2/20,--,--,--,195.1961,198.1118,--
2021/2/22,5597.3327,1813.635,6657.056,195.1414,198.1574,65.8
2021/2/23,5579.6681,1832.24,6631.2286,195.1779,198.1977,65.09
2021/2/24,5437.5683,1830.499,6536.1861,195.2491,198.251,67.31
2021/2/25,5469.5584,1866.068,6499.1528,195.1795,198.2875,66.05
2021/2/26,5336.7609,1829.095,6364.3529,195.09,198.2893,64.63
2021/3/1,5418.7837,1821.213,6488.4388,195.4408,198.3902,63.31
2021/3/2,5349.6301,1797.305,6433.3282,195.4882,198.4618,62.62
2021/3/3,5452.2125,1811.588,6524.7513,195.4712,198.5139,63.99
2021/3/4,5280.7058,1803.892,6401.9917,195.4162,198.548,67.26
2021/3/5,5262.7958,1799.405,6403.4964,195.6084,198.6214,69.69
2021/3/8,5080.0246,1823.6,6256.4092,195.7373,198.7148,68.12
2021/3/9,4970.9994,1772.351,6108.0027,195.7087,198.7624,67.3
2021/3/10,5003.6121,1762.941,6062.2552,195.7644,198.831,68.18
2021/3/11,5128.2156,1790.226,6213.8319,195.7796,198.8536,69.62
2021/3/12,5146.3786,1779.422,6222.3802,195.7256,198.8643,69.23
2021/3/15,5035.5441,1783.379,6173.8721,195.6806,198.9329,68.79
2021/3/16,5079.3624,1772.042,6195.2438,195.7598,198.9649,68.47
2021/3/17,5100.8581,1784.325,6225.3588,195.8812,198.9783,67.74
2021/3/18,5141.7681,1777.841,6273.8556,195.9395,198.9941,62.87
2021/3/19,5007.0907,1720.641,6206.6023,196.1182,199.0158,64.46
2021/3/22,5057.152,1724.223,6305.6919,196.2574,199.1076,64.29
2021/3/23,5009.2459,1734.436,6219.1666,196.374,199.1696,60.38
2021/3/24,4928.6853,1723.736,6142.5439,196.5791,199.2067,64.22
2021/3/25,4926.3469,1726.347,6157.4072,196.6319,199.2491,61.84
2021/3/26,5037.9899,1739.821,6251.7941,196.5811,199.2967,64.33
2021/3/29,5046.8773,1754.565,6254.9426,196.6015,199.3528,65.19
2021/3/30,5094.7291,1755.458,6280.359,196.5975,199.3669,64.02
2021/3/31,5048.3607,1743.574,6254.0695,196.7611,199.4079,63.07
2021/4/1,5110.7768,1753.167,6311.6644,196.7261,199.4431,64.65
2021/4/2,5161.5569,1789.625,6326.6059,196.7404,199.4665,--
2021/4/5,--,--,--,--,--,62.3
2021/4/6,5140.3418,1773.419,6343.0962,196.7313,199.5673,62.65
2021/4/7,5103.7428,1778.193,6348.0761,196.6582,199.6014,62.9
2021/4/8,5112.2086,1769.894,6356.7526,196.6413,199.5789,63.37
2021/4/9,5035.3374,1764.391,6335.2393,196.7731,199.5945,63.03
2021/4/12,4947.7459,1751.65,6226.4182,196.9818,199.6792,63.2
2021/4/13,4939.6438,1767.744,6209.7801,197.3487,199.7608,63.96
2021/4/14,4980.6279,1778.062,6277.2111,197.4228,199.8444,66.28
2021/4/15,4948.9741,1806.535,6276.4609,197.4727,199.9129,66.84
2021/4/16,4966.1811,1822.67,6339.5906,197.6238,199.9543,66.72
2021/4/19,5087.0165,1817.881,6425.2606,197.7818,200.0781,67.16
2021/4/20,5083.3654,1832.127,6428.5411,197.9274,200.1767,66.31
2021/4/21,5098.7449,1822.601,6420.2587,198.0434,200.2435,65.08
2021/4/22,5089.2435,1821.733,6445.4657,198.0139,200.2997,65.75
2021/4/23,5135.4534,1832.014,6462.7558,197.9486,200.3389,66.12
2021/4/25,--,--,--,197.8618,200.4101,--
2021/4/26,5077.2372,1842.075,6442.6451,197.6364,200.3941,65.79
2021/4/27,5090.5195,1864.874,6446.2822,197.6089,200.4078,66.6
2021/4/28,5119.2421,1861.613,6489.7441,197.6945,200.4009,67.02
2021/4/29,5164.1692,1876.818,6491.9281,197.825,200.4436,68.02
2021/4/30,5123.489,1861.449,6485.7075,198.0326,200.4805,66.44
2021/5/3,--,--,--,--,--,67.66
2021/5/4,--,--,--,--,--,69.49
2021/5/5,--,--,--,--,--,68.55
2021/5/6,5061.1244,1923.447,6489.3485,198.2493,200.7029,68.28
2021/5/7,4996.0527,1944.47,6444.4429,198.2961,200.7419,68.27
2021/5/8,--,--,--,198.3255,200.7706,--
2021/5/10,4992.422,1986.27,6475.9938,198.4483,200.8492,68.22
2021/5/11,5023.0595,1959.811,6456.0376,198.5886,200.9171,68.65
2021/5/12,5044.5481,1995.616,6512.0501,198.6672,201.0423,69
2021/5/13,4992.9738,1941.293,6439.0273,198.5899,201.1151,67.05
2021/5/14,5110.5901,1897.742,6525.8036,198.6594,201.1797,68.83
2021/5/17,5184.9853,1917.193,6578.1402,198.5981,201.2643,69.6
2021/5/18,5187.6013,1949.49,6599.5985,198.6618,201.3343,68.59
2021/5/19,5172.272,1899.604,6584.3869,198.8717,201.3999,66.69
2021/5/20,5186.412,1871.209,6548.7111,199.0997,201.4679,65.05
2021/5/21,5134.1483,1837.477,6527.864,199.3713,201.5437,66.73
2021/5/24,5155.5875,1838.658,6544.1218,199.3855,201.701,68.45
2021/5/25,5318.478,1848.576,6619.6707,199.3911,201.7185,68.63
2021/5/26,5320.5927,1828.016,6628.2065,199.5517,201.7946,68.81
2021/5/27,5338.2329,1838.551,6685.4054,199.4424,201.8505,69.21
2021/5/28,5321.0886,1865.332,6668.1696,199.331,201.8763,69.02
2021/5/31,5331.5696,1878.739,6728.9906,199.4919,201.9492,69.46
2021/6/1,5341.6798,1915.286,6739.7624,199.5947,201.9962,70.63
2021/6/2,5289.9736,1904.774,6681.4285,199.4407,202.0354,71.2
2021/6/3,5255.2855,1932.256,6667.7264,199.5104,202.0924,71.39
2021/6/4,5282.2772,1904.19,6693.0574,199.1624,202.0719,71.82
2021/6/7,5277.6271,1881.71,6721.5019,198.9372,202.053,71.5
2021/6/8,5232.1165,1888.097,6684.5626,198.9334,202.0523,72.05
2021/6/9,5236.4493,1909.696,6692.9049,198.9278,202.0267,72.02
2021/6/10,5271.4661,1903.583,6765.6436,199.0187,202.0486,72.4
2021/6/11,5224.703,1940.988,6725.9152,198.7308,202.0633,72.62
2021/6/14,--,--,--,--,--,73.07
2021/6/15,5166.5597,1916.147,6663.6623,198.7891,202.1864,74.27
2021/6/16,5080.4909,1901.528,6566.286,198.7191,202.1699,73.87
2021/6/17,5101.8924,1907.422,6616.174,198.4959,202.1465,72.99
2021/6/18,5102.4657,1873.27,6657.7635,198.6728,202.1475,73.22
2021/6/21,5090.3854,1853.493,6707.1762,199.0476,202.2139,74.84
2021/6/22,5122.1583,1878.814,6739.7939,199.1229,202.2345,74.74
2021/6/23,5147.3938,1903.717,6789.9464,199.2268,202.2806,75.41
2021/6/24,5155.9738,1903.088,6754.8657,199.29,202.3435,75.6
2021/6/25,5239.9684,1923.505,6813.4138,199.3288,202.3913,76.01
2021/6/28,5251.7604,1918.811,6828.5162,199.2322,202.5241,74.62
2021/6/29,5190.5445,1893.366,6765.4201,199.3204,202.5621,74.67
2021/6/30,5224.041,1906.324,6808.1831,199.4256,202.6009,74.67
2021/7/1,5229.6642,1908.984,6716.6658,199.3864,202.6964,75.61
2021/7/2,5081.1172,1925.632,6658.0451,199.4187,202.7913,75.97
2021/7/5,5085.7924,1954.098,6711.0136,199.6156,202.9249,77.1
2021/7/6,5083.1043,1965.44,6709.4983,199.5956,203.0231,74.93
2021/7/7,5140.4899,1941.839,6764.1319,199.9369,203.0936,73.34
2021/7/8,5088.2566,1910.195,6748.654,200.8123,203.3242,74.35
2021/7/9,5069.4361,1920.646,6804.5389,200.5855,203.4023,75.58
2021/7/12,5132.7088,1927.322,6904.3818,201.3001,203.6493,75.2
2021/7/13,5142.0991,1946.127,6961.8475,201.5299,203.841,76.35
2021/7/14,5083.0849,1957.407,6898.7502,201.5903,204.0104,74.54
2021/7/15,5151.4626,1946.83,6932.406,201.3255,204.0701,73.29
2021/7/16,5094.7727,1954.307,6925.1232,201.4475,204.1441,73.3
2021/7/19,5113.4945,1950.169,6889.3375,201.5342,204.2777,68.75
2021/7/20,5108.9941,1930.336,6901.1318,201.8054,204.3536,68.63
2021/7/21,5144.0428,1916.669,6984.5418,201.9636,204.4441,72.25
2021/7/22,5151.7517,1930.948,7026.5482,201.9295,204.5225,73.67
2021/7/23,5089.2282,1945.539,6985.7499,202.114,204.5816,74.19
2021/7/26,4925.299,1955.582,6868.2074,202.6197,204.7256,74.82
2021/7/27,4751.313,1958.143,6719.2557,202.321,204.7554,74.71
2021/7/28,4760.4826,1974.175,6621.9845,202.0976,204.7727,74.79
2021/7/29,4850.2746,1984.7,6758.8869,202.3958,204.811,74.84
2021/7/30,4811.1695,1971.427,6767.316,202.9263,204.8869,75.22
2021/8/2,4933.736,1949.889,6872.0004,203.3874,205.0346,73.24
2021/8/3,4934.4583,1918.775,6816.0107,203.2455,205.1359,72.28
2021/8/4,4978.8479,1940.949,6931.3365,203.1907,205.1746,70.31
2021/8/5,4948.6703,1908.372,6911.8292,203.5633,205.2453,71.18
2021/8/6,4921.5647,1931.945,6938.8679,203.4795,205.3216,70.49
2021/8/9,4985.5627,1900.234,6979.5256,202.9867,205.3726,69.2
2021/8/10,5043.148,1914.904,7019.2284,202.8537,205.3579,70.86
2021/8/11,5015.3406,1936.264,7073.5219,202.7515,205.3994,71.62
2021/8/12,4973.3509,1925.051,7095.2024,202.9782,205.4446,71.15
2021/8/13,4945.9829,1929.547,7088.8876,202.7825,205.4809,70.25
2021/8/16,4941.0676,1926.98,7052.4876,202.7053,205.5764,69.57
2021/8/17,4837.4034,1930.643,6894.4042,202.8157,205.6323,69.11
2021/8/18,4894.2384,1907.275,6941.008,203.2124,205.6815,67.5
2021/8/19,4862.1394,1864.349,6947.0564,203.3882,205.7414,66.56
2021/8/20,4769.2678,1863.972,6920.0248,203.3463,205.7852,65
2021/8/23,4835.8782,1873.127,7024.5647,203.2344,205.854,68.78
2021/8/24,4888.3902,1916.041,7090.7817,203.3249,205.8682,71.2
2021/8/25,4898.1572,1929.912,7153.0043,203.4177,205.8982,71.93
2021/8/26,4801.6094,1918.671,7118.8442,203.0939,205.8375,71.44
2021/8/27,4827.0433,1932.843,7180.1088,203.2213,205.8131,72.75
2021/8/30,4813.2703,1944.377,7226.8823,203.4403,205.8891,72.11
2021/8/31,4805.6099,1936.354,7255.3418,203.517,205.9175,71.7
2021/9/1,4869.4587,1920.566,7193.1,203.7964,205.9489,71.31
2021/9/2,4869.4113,1930.911,7307.0084,203.7926,205.9962,72.84
2021/9/3,4843.0624,1952.422,7278.6809,203.7558,206.0173,72.48
2021/9/6,4933.7262,1944.563,7355.4013,203.7886,206.0861,72.1
2021/9/7,4992.8294,1970.1,7498.9255,203.5672,206.1002,71.53
2021/9/8,4972.1324,1953.556,7544.0411,203.4649,206.1086,72.66
2021/9/9,4970.0133,1971.404,7617.4505,203.433,206.0903,71.37
2021/9/10,5013.5219,1956.84,7607.6749,203.4812,206.0615,72.95
2021/9/13,4991.6598,1957.07,7648.7481,203.3905,206.1281,73.67
2021/9/14,4917.1617,1950.434,7556.6157,203.3011,206.1136,73.91
2021/9/15,4867.3187,1956.022,7592.3059,203.2785,206.0971,75.5
2021/9/16,4807.6978,1947.227,7446.9353,203.3295,206.1085,75.67
2021/9/17,4855.9402,1924.675,7395.5645,203.4602,206.1045,75.49
2021/9/18,--,--,--,203.5432,206.1196,--
2021/9/20,--,--,--,--,--,74.25
2021/9/21,--,--,--,--,--,74.68
2021/9/22,4821.7675,1956.295,7453.6247,203.7399,206.1835,75.85
2021/9/23,4853.1957,1967.304,7502.8391,203.8372,206.1971,77.26
2021/9/24,4849.4277,1971.061,7380.3843,203.7856,206.1854,78.07
2021/9/26,--,--,--,203.7739,206.2326,--
2021/9/27,4877.3698,1986.533,7170.5899,203.769,206.1936,79.42
2021/9/28,4883.828,2004.297,7198.8966,203.7152,206.1813,78.22
2021/9/29,4833.9281,1992.655,7010.2192,203.8499,206.1507,77.9
2021/9/30,4866.3826,2022.306,7103.6076,203.8549,206.212,78.36
2021/10/1,--,--,--,--,--,79.24
2021/10/4,--,--,--,--,--,81.27
2021/10/5,--,--,--,--,--,82.56
2021/10/6,--,--,--,--,--,80.83
2021/10/7,--,--,--,--,--,82.48
2021/10/8,4929.9409,2078.989,7091.3356,203.7051,206.4122,82.58
2021/10/9,--,--,--,203.64,206.4018,--
2021/10/11,4936.1918,2124.94,7090.4673,203.2307,206.3365,83.69
2021/10/12,4883.8369,2109.652,6952.1903,203.1056,206.2809,83.38
2021/10/13,4940.1089,2085.766,6981.5947,203.044,206.2829,83.37
2021/10/14,4913.6123,2104.364,7008.3326,203.0442,206.3044,84.07
2021/10/15,4932.1084,2129.449,7024.1596,202.8883,206.3363,84.92
2021/10/18,4874.7753,2153.575,7068.1048,202.0528,206.3407,84.15
2021/10/19,4922.7232,2152.03,7120.3794,202.4124,206.3174,85.15
2021/10/20,4910.1846,2108.184,7118.7959,202.6175,206.3848,85.89
2021/10/21,4928.0156,2066.497,7098.2542,202.8822,206.4398,84.75
2021/10/22,4959.7254,2052.252,7026.0676,202.8445,206.5024,85.77
2021/10/25,4979.5235,2068.985,7103.9856,202.8439,206.6202,85.99
2021/10/26,4963.0984,2085.506,7102.4335,202.9321,206.6986,86.1
2021/10/27,4898.1644,2032.683,7048.604,203.002,206.7922,84.2
2021/10/28,4864.138,2006.871,6950.2768,203.1557,206.8812,83.9
2021/10/29,4908.7701,1982.702,7022.4992,203.2315,206.9904,83.53
2021/11/1,4890.6851,1957.193,7060.756,203.6077,207.1149,84.55
2021/11/2,4839.8457,1945.105,6985.0998,203.8791,207.2088,84.09
2021/11/3,4821.1119,1970.684,7017.8541,203.8749,207.334,81.38
2021/11/4,4868.7419,1922.841,7073.8522,204.0035,207.4222,80.95
2021/11/5,4842.3458,1910.74,6991.9077,204.444,207.5391,82.55
2021/11/8,4848.1795,1938.312,7026.9715,204.4628,207.6507,83.66
2021/11/9,4846.7444,1925.726,7081.7539,204.402,207.6375,85.12
2021/11/10,4821.1925,1926.065,7062.3313,204.396,207.6881,82.56
2021/11/11,4898.6529,1952.737,7119.8589,204.1752,207.7022,82.6
2021/11/12,4888.3749,1925.845,7156.6127,204.2102,207.721,81.98
2021/11/15,4882.3777,1898.036,7098.2129,204.4015,207.8265,82.11
2021/11/16,4883.3206,1905.349,7045.9387,204.451,207.8717,82.4
2021/11/17,4885.7544,1909.497,7104.5344,204.441,207.9207,80.21
2021/11/18,4837.6185,1879.698,7084.6827,204.5616,207.9789,81.1
2021/11/19,4890.0575,1924.361,7169.8759,204.5027,208.0257,78.6
2021/11/22,4912.399,1920.006,7255.0736,204.6958,208.1052,79.5
2021/11/23,4913.3457,1934.097,7261.3791,204.6757,208.1612,82.2
2021/11/24,4916.6579,1983.818,7256.1117,204.9438,208.2284,82.26
2021/11/25,4896.4416,1983.93,7233.5423,204.9892,208.288,82.25
2021/11/26,4860.1265,1932.248,7219.8622,205.309,208.3394,72.89
2021/11/29,4851.423,1921.695,7221.8978,205.311,208.4432,73.4
2021/11/30,4832.026,1885.936,7252.7552,205.2564,208.444,70.57
2021/12/1,4843.851,1909.32,7272.837,205.1735,208.5008,68.94
2021/12/2,4856.163,1879.061,7229.988,205.0176,208.5635,70.47
2021/12/3,4901.0175,1900.337,7301.9173,204.8871,208.5925,70.14
2021/12/6,4892.6209,1900.852,7240.4558,205.4841,208.7475,73.6
2021/12/7,4922.1015,1936.889,7206.8257,205.3453,208.7934,75.33
2021/12/8,4995.9298,1934.648,7302.9905,205.2083,208.8093,75.93
2021/12/9,5078.6901,1928.795,7320.3177,205.1828,208.8392,74.01
2021/12/10,5055.1172,1918.295,7306.646,205.3213,208.8801,75.27
2021/12/13,5083.8007,1955.286,7353.0306,205.2761,208.9852,74.32
2021/12/14,5049.6953,1932.778,7324.1331,205.393,209.0058,73.27
2021/12/15,5005.8991,1921.101,7314.2586,205.4098,209.0442,74.42
2021/12/16,5034.7321,1954.489,7380.9974,205.359,209.0634,74.62
2021/12/17,4954.7599,1961.149,7314.5601,205.4602,209.1107,72.87
2021/12/20,4880.4178,1924.735,7195.9732,205.4747,209.1922,72.08
2021/12/21,4913.4853,1947.149,7275.4675,205.4597,209.1525,74.01
2021/12/22,4914.4544,1957.962,7302.463,205.6077,209.1383,75.65
2021/12/23,4948.7389,1979.163,7337.19,205.8414,209.1949,76.68
2021/12/24,4921.3449,1998.129,7278.7556,205.8655,209.2039,75.86
2021/12/27,4919.3238,1957.875,7272.7493,206.0475,209.2875,79.01
2021/12/28,4955.9644,1979.525,7286.0336,206.2122,209.3248,79.1
2021/12/29,4883.4804,1975.698,7247.7741,206.3913,209.4135,79.2
2021/12/30,4921.5109,1978.654,7310.96,206.6462,209.4961,79.14
2021/12/31,4940.3733,1989.474,7359.4024,206.6107,209.552,77.94
2022/1/3,--,--,--,--,--,78.91
2022/1/4,4917.7653,1997.823,7354.4562,206.594,209.738,80.16
2022/1/5,4868.1202,2017.392,7222.6747,206.5495,209.8043,80.24
2022/1/6,4818.2318,2017.585,7229.9601,206.3621,209.8467,81.98
2022/1/7,4822.3689,2043.614,7175.676,206.3415,209.8709,81.93
2022/1/10,4844.0451,2033.16,7191.4511,206.5212,209.9892,81
2022/1/11,4797.7735,2043.717,7135.2232,206.6819,210.0388,83.75
2022/1/12,4845.5787,2069.405,7196.9327,206.8457,210.1274,84.84
2022/1/13,4765.9191,2070.183,7097.7594,206.9014,210.1816,84.11
2022/1/14,4726.7317,2081.519,7081.1408,206.9423,210.2183,86.47
2022/1/17,4767.2762,2054.96,7157.8593,207.0502,210.3557,86.53
2022/1/18,4813.3472,2075.79,7163.1586,207.5983,210.4306,88.57
2022/1/19,4780.3784,2092.259,7118.762,207.9473,210.6227,87.72
2022/1/20,4823.5091,2119.313,7056.7854,207.9777,210.7026,87.48
2022/1/21,4779.3142,2113.35,6976.6155,208.2529,210.7762,87.9
2022/1/24,4786.7377,2100.91,6979.2456,208.7142,210.9299,87.17
2022/1/25,4678.4511,2096.535,6743.9566,208.5811,211.008,88.08
2022/1/26,4712.3109,2111.837,6782.5763,208.3081,211.0431,89.75
2022/1/27,4619.8765,2108.345,6605.9159,208.157,211.0525,90.08
2022/1/28,4563.772,2136.701,6580.53,208.4319,211.0986,90.54
2022/1/29,--,--,--,208.5383,211.1479,--
2022/1/30,--,--,--,208.592,211.2398,--
2022/1/31,--,--,--,--,--,89.31
2022/2/1,--,--,--,--,--,89.29
2022/2/2,--,--,--,--,--,89.34
2022/2/3,--,--,--,--,--,91.07
2022/2/4,--,--,--,--,--,92.52
2022/2/7,4634.0899,2179.813,6676.6122,208.5221,211.4395,92.95
2022/2/8,4608.7729,2188.579,6742.1921,208.56,211.4604,91.32
2022/2/9,4652.0609,2152.542,6843.0271,208.4191,211.4954,91.8
2022/2/10,4639.8625,2188.455,6840.485,208.4545,211.5258,91.45
2022/2/11,4601.3953,2163.428,6745.0235,207.751,211.3729,95.1
2022/2/14,4551.6878,2187.554,6695.6958,207.6642,211.3918,95.85
2022/2/15,4600.1025,2157.111,6760.2776,207.7047,211.3721,93.5
2022/2/16,4617.9893,2155.343,6772.0336,207.7643,211.367,92.1
2022/2/17,4629.1649,2137.172,6768.7888,207.9228,211.4173,92.94
2022/2/18,4651.2358,2164.237,6835.0217,207.8153,211.4404,93.61
2022/2/21,4634.3141,2177.689,6867.1129,207.3478,211.4224,97.35
2022/2/22,4574.1527,2189.01,6784.7622,207.2627,211.3387,96.5
2022/2/23,4623.0465,2198.509,6887.4236,207.4202,211.3459,97.54
2022/2/24,4529.3189,2229.865,6764.8756,207.5332,211.3618,99.41
2022/2/25,4573.4247,2187.722,6819.4311,207.6569,211.3686,98.57
2022/2/28,4581.6459,2214.774,6853.3081,207.8028,211.449,98.12
2022/3/1,4619.6862,2248.918,6874.0447,207.5937,211.4383,107.65
2022/3/2,4578.6007,2303.079,6875.2404,207.4209,211.4197,114.54
2022/3/3,4551.6283,2374.69,6859.5522,207.2043,211.3165,110.44
2022/3/4,4496.4301,2350.132,6803.8337,207.2835,211.2314,118.05
2022/3/7,4352.7775,2477.429,6659.3902,207.3681,211.2465,124.37
2022/3/8,4265.391,2495.959,6429.8888,207.4448,211.2092,129.47
2022/3/9,4226.3463,2527.886,6305.6093,207.2487,211.0829,112.51
2022/3/10,4292.8374,2429.812,6414.9402,207.1966,210.9835,109.18
2022/3/11,4306.5217,2406.436,6474.1269,207.656,210.9047,112.12
2022/3/14,4174.7577,2337.868,6323.5779,208.077,211.1384,106
2022/3/15,3983.812,2286.911,5964.9813,207.4825,211.0614,98.75
2022/3/16,4156.081,2344.5,6156.2714,207.5489,210.9992,98.04
2022/3/17,4237.6956,2327.447,6267.5244,207.5771,210.9899,107.01
2022/3/18,4265.9017,2390.174,6332.2166,207.6879,211.0409,108.2
2022/3/21,4258.7459,2376.291,6358.943,207.6041,211.1004,116.4
2022/3/22,4255.295,2397.498,6358.1093,207.3785,211.1041,114.58
2022/3/23,4276.5174,2407.179,6398.1009,207.4074,211.1127,121.52
2022/3/24,4251.3061,2446.898,6344.115,207.5674,211.1248,118.2
2022/3/25,4174.5742,2487.423,6268.2376,207.6837,211.1525,119.98
2022/3/28,4148.4663,2454.791,6283.2814,207.8096,211.2454,109.35
2022/3/29,4134.1441,2442.884,6253.0692,207.8108,211.2916,111.42
2022/3/30,4254.0989,2462.333,6377.8744,207.991,211.3257,111
2022/3/31,4222.5968,2447.047,6324.9609,207.9441,211.4078,105.65
2022/4/1,4276.158,2438.139,6364.5206,208.1149,211.511,104.75
2022/4/2,--,--,--,208.2182,211.5831,--
2022/4/4,--,--,--,--,--,107.98
2022/4/6,4263.8411,2479.334,6356.9271,208.4251,211.7462,101.65
2022/4/7,4209.0998,2424.064,6221.5908,208.6778,211.8542,101.41
2022/4/8,4230.7669,2435.189,6224.1167,208.6805,211.9664,102.4
2022/4/11,4100.0703,2404.596,6029.8935,208.6133,212.0912,99.35
2022/4/12,4179.9727,2462.484,6126.9065,208.5917,212.1446,104.93
2022/4/13,4139.737,2458.641,6044.3263,208.6515,212.2089,108.88
2022/4/14,4191.5684,2490.009,6126.4902,208.7738,212.3265,111.66
2022/4/15,4188.7472,2524.271,6070.7489,208.8256,212.4008,--
2022/4/18,4166.3844,2536.936,6074.0069,208.4944,212.4396,112.84
2022/4/19,4134.9017,2527.017,6092.3963,208.5735,212.4783,107.6
2022/4/20,4070.7889,2510.689,5956.9208,208.5316,212.4701,107.23
2022/4/21,3995.83,2521.305,5759.8013,208.6819,212.4832,108.83
2022/4/22,4013.2498,2490.999,5740.9844,208.659,212.5479,106.2
2022/4/24,--,--,--,208.7253,212.5717,--
2022/4/25,3814.9127,2390.326,5369.7171,208.8602,212.6205,102.63
2022/4/26,3784.1198,2411.736,5234.0059,208.88,212.6932,105.66
2022/4/27,3895.5361,2438.038,5437.0374,208.7821,212.7494,105.15
2022/4/28,3921.1073,2445.424,5418.7641,208.61,212.7676,107.12
2022/4/29,4016.241,2487.752,5627.9021,208.7414,212.8128,106.08
2022/5/2,--,--,--,--,--,107.64
2022/5/3,--,--,--,--,--,105.94
2022/5/4,--,--,--,--,--,110.22
2022/5/5,4010.2102,2486.805,5686.7023,208.8803,212.9821,111.06
2022/5/6,3908.815,2440.885,5563.7693,208.8795,213.0482,113.22
2022/5/7,--,--,--,208.9281,213.0935,--
2022/5/9,3877.4364,2414.948,5608.5162,209.0457,213.1933,105.25
2022/5/10,3919.8684,2366.59,5690.0868,209.1861,213.2843,101.6
2022/5/11,3976.4231,2395.383,5737.8173,209.109,213.3638,107.51
2022/5/12,3958.74,2383.924,5743.1007,209.2597,213.4672,107.92
2022/5/13,3988.6002,2413.641,5796.8014,209.2665,213.5819,111.22
2022/5/16,3956.5378,2434.469,5791.0809,209.2757,213.7384,114.03
2022/5/17,4005.8934,2451.443,5816.3379,209.3979,213.8349,112.83
2022/5/18,3991.9069,2403.166,5797.4896,209.5658,213.9497,109.25
2022/5/19,3999.5984,2416.827,5838.4074,209.6516,214.0529,111.5
2022/5/20,4077.5998,2448.26,5929.4882,209.5723,214.1152,112.91
2022/5/23,4053.9823,2447.251,5965.7277,209.7915,214.2427,113.47
2022/5/24,3959.1541,2406.459,5745.6751,209.8532,214.3258,113.84
2022/5/25,3983.1784,2435.049,5844.2546,209.9801,214.3596,114.5
2022/5/26,3993.0446,2430.235,5911.5607,210.4852,214.4472,117.61
2022/5/27,4001.2988,2469.974,5899.915,210.5358,214.5244,118.8
2022/5/30,4029.0179,2481.533,5942.8317,210.3747,214.5931,117.7
2022/5/31,4091.5176,2512.621,6026.2373,210.0714,214.529,116.27
2022/6/1,4083.1772,2500.525,6023.644,210.0088,214.4597,115.9
2022/6/2,4089.5682,2518.995,6078.4349,209.9673,214.4224,118.29
2022/6/3,--,--,--,--,--,121.08
2022/6/6,4166.085,2545.004,6187.4441,209.8791,214.3685,119.99
2022/6/7,4179.1285,2543.458,6186.5672,209.916,214.2808,121
2022/6/8,4219.8122,2565.817,6217.8276,209.95,214.2842,123.94
2022/6/9,4175.6747,2547.985,6130.6862,210.0472,214.3718,122.93
2022/6/10,4238.9936,2541.922,6240.1032,210.0949,214.4665,121.93
2022/6/13,4189.3527,2510.228,6233.6194,210.0673,214.5411,122.36
