,000300.SH,000905.SH,399006.SZ,CBA00601.CB,NHMI.SL,NHECI.SL,NHCI.SL,000852.SH,HSI.HK,SPX.GI,CBA02001.CB
,沪深300,中证500,创业板指,中债国债总指数(总值)财富指数,南华金属,南华能化,南华商品,中证1000,恒生指数,标普500,中债企业债总指数(总值)财富指数
,收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元)
2025-03-03,3888.4738,5885.7696,2196.5248,245.4351,6360.47,1815.99,2546.98,6273.6699,23006.27,5849.72,244.4792
2025-03-04,3885.2208,5937.6302,2190.0783,245.4192,6354.57,1784.4,2521.8,6357.6277,22941.77,5778.15,244.5389
2025-03-05,3902.5706,5950.7034,2190.3624,245.519,6349.02,1764.52,2505.16,6398.237,23594.21,5842.63,244.571
2025-03-06,3956.2369,6047.7734,2234.689,244.9392,6386.27,1759.92,2509.45,6534.9711,24369.71,5738.52,244.5541
2025-03-07,3944.0143,6013.7747,2205.3067,243.9257,6387.91,1760.08,2513.28,6507.7645,24231.3,5770.2,244.3314
2025-03-10,3928.8018,6013.6191,2199.8771,243.8003,6388.08,1756.13,2518.22,6520.9725,23783.49,5614.56,244.2804
2025-03-11,3941.4157,6044.9742,2204.0302,242.6923,6390.05,1750.27,2503.62,6551.7341,23782.14,5572.07,244.1278
2025-03-12,3927.2315,6040.4965,2191.2678,243.1647,6417.91,1742.53,2507.32,6566.9679,23600.31,5599.3,244.1469
2025-03-13,3911.5793,5993.967,2166.0037,243.0439,6447.7,1757.67,2528.72,6466.8509,23462.65,5521.52,244.2781
2025-03-14,4006.5567,6099.9809,2226.7163,243.0809,6518.66,1765.39,2547.21,6571.1707,23959.98,5638.94,244.3565
2025-03-17,3996.7876,6108.0176,2215.1266,241.9714,6468.38,1759.49,2535.5,6589.5655,24145.57,5675.12,244.343
2025-03-18,4007.7229,6133.3018,2228.6442,242.021,6399.35,1758.1,2530.61,6611.9263,24740.57,5614.66,244.4048
2025-03-19,4010.168,6101.4369,2222.3467,242.1335,6385.92,1741.68,2514.89,6564.6767,24771.14,5675.29,244.4972
2025-03-20,3974.9918,6059.4859,2200.0321,242.9171,6394.81,1758.73,2529.45,6535.0624,24219.95,5662.89,244.6549
2025-03-21,3914.6956,5971.9302,2152.2792,242.8119,6347.44,1758.24,2521.5,6405.611,23689.72,5667.56,244.7792
2025-03-24,3934.8486,5969.0789,2152.5548,242.9437,6436.21,1782.09,2544.41,6360.3412,23905.56,5767.57,244.9091
2025-03-25,3932.2951,5946.951,2145.4786,243.3671,6427.82,1783.33,2542.65,6310.7641,23344.25,5776.65,245.032
2025-03-26,3919.3566,5948.4986,2139.9016,243.7351,6439.79,1787.96,2548.84,6334.9077,23483.32,5712.2,245.1178
2025-03-27,3932.4117,5957.6017,2145.0951,243.7464,6455.41,1790.64,2554.19,6328.7665,23578.8,5693.31,245.194
2025-03-28,3915.1662,5916.0314,2128.2092,243.6589,6431,1780.64,2552.76,6268.3214,23426.6,5580.94,245.2525
2025-03-31,3887.3056,5857.7721,2103.6987,243.6953,6359.12,1761.46,2534.37,6226.6488,23119.58,5611.85,245.3211
2025-04-01,3887.6841,5892.8502,2101.8778,243.7098,6422.24,1797.9,2565.83,6259.4838,23206.84,5633.07,245.351
2025-04-02,3884.3858,5899.0865,2104.625,244.2226,6408.17,1793.16,2564.18,6277.2533,23202.53,5670.97,245.4184
2025-04-03,3861.5034,5845.5045,2065.4026,245.6049,6355.45,1770.21,2541.39,6203.257,22849.81,5396.52,245.6849
2025-04-04,--,--,--,--,--,--,--,--,--,5074.08,--
2025-04-07,3589.4406,5287.0333,1807.2061,247.0905,6080.99,1694.99,2432.81,5496.4427,19828.3,5062.25,246.0683
2025-04-08,3650.759,5326.914,1840.3123,246.5823,6008.99,1645.7,2390.37,5530.0189,20127.68,4982.77,246.042
2025-04-09,3686.7943,5439.7716,1858.3561,246.8091,5948.16,1601.61,2352.92,5652.3303,20264.49,5456.9,246.0379
2025-04-10,3735.1151,5544.0646,1900.5276,246.7609,6094.42,1654.12,2415.62,5784.5853,20681.78,5268.05,246.0186
2025-04-11,3750.5167,5581.3184,1926.3702,246.8442,6084.77,1646.77,2411.7,5862.1876,20914.69,5363.36,246.0452
2025-04-14,3759.1422,5627.1375,1932.9127,246.7952,6115.49,1648.54,2421.61,5938.5262,21417.4,5405.97,246.08
2025-04-15,3761.2348,5602.534,1930.3994,246.8204,6119.35,1641.66,2419.07,5914.0286,21466.27,5396.63,246.0856
2025-04-16,3772.8204,5556.8642,1907.1095,246.9419,6073.31,1621.52,2402.19,5835.348,21056.98,5275.7,246.0947
2025-04-17,3772.2221,5557.0105,1908.7764,246.705,6098.26,1637.38,2422.61,5839.5639,21395.14,5282.7,246.0925
2025-04-18,3772.523,5560.7207,1913.9698,246.667,6080.39,1643.56,2421.42,5831.6869,--,--,246.0893
2025-04-21,3784.8806,5642.3805,1944.3179,246.4722,6159.94,1649.57,2440.55,5952.6374,--,5158.2,246.0911
2025-04-22,3783.9522,5624.209,1928.4315,246.6781,6115.12,1640.24,2437.03,5949.3123,21562.32,5287.76,246.0974
2025-04-23,3786.8824,5634.9487,1949.1625,246.4228,6196.24,1675.38,2466.51,5984.5833,22072.62,5375.86,246.0391
2025-04-24,3784.3574,5605.8796,1935.8577,246.4813,6163.24,1659.24,2454.26,5920.4776,21909.76,5484.77,246.0199
2025-04-25,3786.9937,5627.1804,1947.1863,246.5848,6148.72,1656.6,2452.83,5939.5021,21980.74,5525.21,246.01
2025-04-27,--,--,--,246.6011,--,--,--,--,--,--,246.0599
2025-04-28,3781.6188,5598.2951,1934.4567,246.8747,6150.69,1662.5,2447.13,5877.0566,21971.96,5528.75,246.0604
2025-04-29,3775.0767,5604.9057,1931.9416,247.2988,6131.06,1640.49,2428.53,5903.3812,22008.11,5560.83,246.1145
2025-04-30,3770.5705,5631.8249,1948.0295,247.3808,6106.89,1621.01,2407.42,5950.1169,22119.41,5569.06,246.1687
2025-05-01,--,--,--,--,--,--,--,--,--,5604.14,--
2025-05-02,--,--,--,--,--,--,--,--,22504.68,5686.67,--
2025-05-05,--,--,--,--,--,--,--,--,--,5650.38,--
2025-05-06,3808.5424,5740.3338,1986.4092,247.4909,6100.54,1597.88,2390.26,6102.9221,22662.71,5606.91,246.2768
2025-05-07,3831.627,5750.2911,1996.51,247.2479,6105.56,1615.9,2405.16,6111.4946,22691.88,5631.28,246.3169
2025-05-08,3852.8963,5773.8056,2029.4518,247.4758,6054.24,1601.41,2381.95,6158.0774,22775.92,5663.94,246.4401
2025-05-09,3846.1566,5721.7225,2011.7671,247.5255,6047.02,1608.41,2387.17,6082.0817,22867.74,5659.91,246.5568
2025-05-12,3890.6096,5793.6743,2064.7137,246.6958,6168.15,1637.16,2424.02,6167.4606,23549.46,5844.19,246.597
2025-05-13,3896.2583,5781.6683,2062.2609,246.8989,6141.25,1631.88,2412.68,6151.0098,23108.27,5886.55,246.6551
2025-05-14,3943.2108,5799.1191,2083.1421,246.7972,6243.75,1668.89,2452.83,6160.3697,23640.65,5892.58,246.7132
2025-05-15,3907.1992,5715.2966,2043.2467,246.6987,6208.97,1640.7,2415.14,6057.0357,23453.16,5916.93,246.7707
2025-05-16,3889.0854,5715.8491,2039.4452,246.5587,6181.94,1621.9,2400.18,6068.1165,23345.05,5958.38,246.7639
2025-05-19,3877.1453,5720.7949,2032.7561,246.8639,6158.31,1628.24,2403.39,6095.3369,23332.72,5963.6,246.8326
2025-05-20,3898.1705,5747.367,2048.4587,246.8768,6141.73,1624.34,2401.9,6146.0166,23681.48,5940.46,246.9178
2025-05-21,3916.3807,5757.9225,2065.39,246.7693,6169.77,1634.02,2421.88,6132.1809,23827.78,5844.61,246.9655
2025-05-22,3913.8651,5703.2797,2045.5655,246.7747,6165.27,1609.29,2400.95,6066.1031,23544.31,5842.01,247.035
2025-05-23,3882.2741,5653.0436,2021.4991,246.6601,6124.3,1595.65,2388.28,5989.6752,23601.26,5802.82,247.0885
2025-05-26,3860.1067,5669.4609,2005.2587,246.7815,6094.68,1601.24,2387.74,6028.7861,23282.33,--,247.1746
2025-05-27,3839.3969,5652.1454,1991.6431,246.6384,6062.7,1593.47,2379.4,6008.4599,23381.99,5921.54,247.2048
2025-05-28,3836.2366,5637.2378,1985.383,246.5458,6027.4,1574.08,2362.26,5984.4557,23258.31,5888.55,247.1931
2025-05-29,3858.6998,5719.9101,2012.5482,246.252,6058.81,1593.53,2380.52,6089.5778,23573.38,5912.17,247.1233
2025-05-30,3840.2323,5671.0723,1993.1877,246.6188,6023.71,1558.33,2349.69,6026.5603,23289.77,5911.69,247.1759
2025-06-02,--,--,--,--,--,--,--,--,23157.97,5935.94,--
2025-06-03,3852.0127,5694.8385,2002.7005,246.6716,5996.25,1563.29,2361.76,6070.0368,23512.49,5970.37,247.2474
2025-06-04,3868.7429,5739.0058,2024.9335,246.7936,6075.85,1589.02,2382.69,6123.172,23654.03,5970.81,247.2534
2025-06-05,3877.5557,5769.9675,2048.615,246.8932,6038.52,1573.37,2371.61,6167.0149,23906.97,5939.3,247.274
2025-06-06,3873.9841,5762.0778,2039.4353,247.1894,6071.06,1583.28,2392.35,6152.8446,23792.54,6000.36,247.3142
2025-06-09,3885.2459,5805.6543,2061.2909,247.3582,6060.55,1590.08,2398.92,6218.9637,24181.43,6005.88,247.4036
2025-06-10,3865.4652,5757.9921,2037.2707,247.3981,6036.8,1598.39,2400.26,6161.6919,24162.87,6038.81,247.4468
2025-06-11,3894.6252,5792.9464,2061.8674,247.607,6082.29,1597.97,2404.43,6186.5122,24366.94,6022.24,247.4906
2025-06-12,3892.1992,5799.9319,2067.1535,247.6457,6046.68,1603.36,2409.47,6192.22,24035.38,6045.26,247.5217
2025-06-13,3864.1822,5740.2397,2043.8242,247.6391,6021.88,1652.27,2443.44,6106.0083,23892.56,5976.97,247.5558
2025-06-16,3873.7951,5767.8083,2057.3227,247.7251,6044.59,1675.15,2468.24,6147.46,24060.99,6033.11,247.6265
2025-06-17,3870.3786,5750.9122,2049.9433,247.9523,6028.74,1664.89,2458.21,6141.4684,23980.3,5982.72,247.668
2025-06-18,3874.9708,5745.8714,2054.7286,248.0869,6048.67,1706.1,2494.28,6135.3858,23710.69,5980.87,247.7271
2025-06-19,3843.0912,5676.8317,2026.817,248.2552,6043.23,1728.58,2507.38,6048.2243,23237.74,--,247.7789
2025-06-20,3846.6443,5639.513,2009.8934,248.3649,6031.96,1720.25,2499.45,5999.5914,23530.48,5967.84,247.8235
2025-06-23,3857.9016,5674.1704,2017.6336,248.3924,6040.42,1729.23,2507.37,6078.2224,23689.13,6025.17,247.894
2025-06-24,3904.0342,5765.8373,2064.1346,248.189,6042.15,1648.11,2447.83,6194.666,24177.07,6092.18,247.8809
2025-06-25,3960.0662,5862.5529,2128.3922,248.0187,6060.65,1645.57,2442.73,6276.1634,24474.67,6092.16,247.8669
2025-06-26,3946.0195,5838.2454,2114.4254,248.0858,6096.11,1647.11,2445.63,6247.791,24325.4,6141.02,247.8348
2025-06-27,3921.7578,5863.7282,2124.3446,248.163,6150.34,1647.5,2449.47,6276.9373,24284.15,6173.07,247.8563
2025-06-30,3936.0791,5915.3876,2153.0137,248.054,6146.28,1639.28,2444.29,6356.1813,24072.28,6204.95,247.9059
2025-07-01,3942.762,5934.67,2147.9186,248.2419,6141.28,1636.57,2447.2,6373.7679,--,6198.01,247.9625
2025-07-02,3943.6849,5892.9505,2123.7189,248.4994,6213.26,1654.44,2464.82,6309.4837,24221.41,6227.42,248.0336
2025-07-03,3968.0676,5922.66,2164.0884,248.5467,6232.75,1657.57,2477.37,6342.638,24069.94,6279.35,248.1304
2025-07-04,3982.2034,5911.4352,2156.234,248.6053,6216.34,1650.47,2468.87,6312.1966,23916.06,--,248.2249
2025-07-07,3965.1746,5900.4056,2130.1858,248.6631,6182.4,1646.23,2457.35,6327.139,23887.83,6229.98,248.302
2025-07-08,3998.4527,5977.7437,2181.077,248.5293,6203.35,1654.96,2471.24,6407.6976,24148.07,6225.52,248.2986
2025-07-09,3991.4006,5953.4871,2184.6745,248.5363,6190.95,1669.68,2472.58,6390.4655,23892.32,6263.26,248.3113
2025-07-10,4010.0243,5983.0505,2189.5773,248.3034,6296.81,1691.9,2499.26,6406.5677,24028.37,6280.46,248.2861
2025-07-11,4014.807,6027.0789,2207.0968,248.187,6281.86,1679.68,2493.92,6461.0997,24139.57,6259.75,248.2427
2025-07-14,4017.6678,6020.8585,2197.0681,248.0479,6290.59,1695.47,2510.15,6462.3051,24203.32,6268.56,248.2431
2025-07-15,4019.0644,6018.7583,2235.0492,248.411,6266.23,1676.18,2495.02,6442.834,24590.12,6243.76,248.2966
2025-07-16,4007.2019,6017.1947,2230.1942,248.429,6268.85,1675.2,2497.63,6462.063,24517.76,6263.7,248.3534
2025-07-17,4034.491,6082.4644,2269.3266,248.4408,6295.33,1680.8,2507.65,6535.6713,24498.95,6297.36,248.4031
2025-07-18,4058.5486,6099.6104,2277.152,248.3671,6332.06,1691.34,2527.11,6552.0741,24825.66,6296.79,248.4435
2025-07-21,4085.6072,6161.3086,2296.8833,248.0767,6490.8,1723.62,2557.99,6612.2589,24994.14,6305.6,248.4265
2025-07-22,4118.9582,6213.4072,2310.856,247.8684,6576.36,1745.47,2577.21,6637.1035,25130.03,6309.62,248.408
2025-07-23,4119.7685,6196.7577,2310.671,247.5784,6510.09,1732.28,2568.04,6607.22,25538.07,6358.91,248.2978
2025-07-24,4149.0368,6293.5984,2345.3673,247.0431,6562.57,1763.91,2585.23,6701.12,25667.18,6363.35,248.1378
2025-07-25,4127.1634,6299.5908,2340.0557,246.9941,6594.47,1788.03,2596.21,6706.6098,25388.35,6388.64,248.0641
2025-07-28,4135.8242,6323.4198,2362.5995,247.3707,6439.39,1724.75,2544.91,6729.979,25562.13,6389.77,248.1485
2025-07-29,4152.0247,6356.1327,2406.5945,246.7731,6501.65,1738.85,2561.52,6773.8843,25524.45,6370.86,248.0764
2025-07-30,4151.2379,6314.6873,2367.6835,247.183,6478.21,1752.7,2569.74,6718.4819,25176.93,6362.9,248.0961
2025-07-31,4075.5912,6226.3432,2328.313,247.5246,6358.3,1725.7,2537.12,6661.1862,24773.33,6339.39,248.2038
2025-08-01,4054.9286,6213.2014,2322.6268,247.5687,6362.56,1713.91,2532.3,6670.472,24507.81,6238.01,248.2789
2025-08-04,4070.7023,6261.7313,2334.323,247.7427,6388.13,1699.09,2526.67,6739.6936,24733.45,6329.94,248.349
2025-08-05,4103.45,6303.2359,2343.3757,247.6986,6420.41,1700.35,2536.46,6787.4806,24902.53,6299.19,248.4101
2025-08-06,4113.4852,6357.3769,2358.9547,247.7702,6429.94,1700.95,2536.97,6861.3091,24910.63,6345.06,248.4772
2025-08-07,4114.666,6337.5425,2342.8609,247.9327,6444.9,1694.05,2534,6862.1497,25081.63,6340,248.5107
2025-08-08,4104.9669,6323.4999,2333.959,247.902,6437.79,1677.73,2523.12,6838.1299,24858.82,6389.45,248.5213
2025-08-11,4122.5106,6391.7595,2379.8165,247.4646,6509.11,1687.61,2535.38,6943.9366,24906.81,6373.45,248.5252
2025-08-12,4143.8252,6418.1595,2409.3983,247.1301,6553.85,1709.71,2556.2,6963.611,24969.68,6445.76,248.4664
2025-08-13,4176.5776,6508.0978,2496.5041,247.1337,6531.47,1693.04,2555.72,7064.3339,25613.67,6466.58,248.4557
2025-08-14,4173.3131,6429.8462,2469.6554,246.948,6464.57,1681.16,2534.95,6976.4875,25519.32,6468.54,248.4231
2025-08-15,4202.3533,6568.57,2534.2187,246.7329,6466.21,1687.68,2536.21,7117.5009,25270.07,6449.8,248.3987
2025-08-18,4239.4125,6668.1726,2606.2018,245.7089,6438.34,1681.95,2532.31,7237.6018,25176.85,6449.15,248.2199
2025-08-19,4223.3741,6655.3105,2601.7431,245.8517,6400.47,1674.44,2523.65,7242.8494,25122.9,6411.37,248.1534
2025-08-20,4271.3958,6728.0692,2607.6534,245.7405,6377.1,1667.62,2511.88,7305.4613,25165.94,6395.78,248.1447
2025-08-21,4288.0707,6704.1657,2595.4654,245.9911,6376.85,1676.89,2519.86,7253.3429,25104.61,6370.17,248.1275
2025-08-22,4377.9977,6822.8469,2682.5529,245.9223,6365.05,1683.37,2525.13,7362.9396,25339.14,6466.91,248.1299
2025-08-25,4469.2217,6951.8955,2762.9906,246.2912,6436.44,1696.83,2544.65,7477.728,25829.91,6439.32,248.1873
2025-08-26,4452.5905,6964.0653,2742.1268,246.5761,6383.33,1686.9,2534.11,7476.4672,25524.92,6465.94,248.2176
2025-08-27,4386.1266,6862.5624,2723.1985,246.5238,6387.77,1665.11,2517.1,7336.5036,25201.76,6481.4,248.2498
2025-08-28,4463.782,7011.1602,2827.172,246.112,6408.84,1668.86,2522.51,7447.1101,24998.82,6501.86,248.2577
2025-08-29,4496.7591,7043.9416,2890.1252,246.1598,6394.54,1664.76,2521.31,7438.6767,25077.62,6460.26,248.2698
2025-09-01,4523.7111,7110.2882,2956.3748,246.3647,6346.75,1656.63,2520.51,7501.1483,25617.42,--,248.3216
2025-09-02,4490.4528,6961.6894,2872.2224,246.4282,6348.19,1660.32,2529.24,7313.8824,25496.55,6415.54,248.3264
2025-09-03,4459.8296,6868.4615,2899.3728,246.8356,6344.2,1661.21,2533.93,7206.8758,25343.43,6448.26,248.3811
2025-09-04,4365.2085,6698.4474,2776.2483,246.8704,6353.81,1644.6,2523.56,7041.1544,25058.51,6502.08,248.4539
2025-09-05,4460.3249,6913.9532,2958.181,246.4203,6382.3,1662.36,2539.51,7245.667,25417.98,6481.5,248.4486
2025-09-08,4467.5733,6992.1169,2933.2464,245.9577,6375.77,1662.91,2543.32,7311.0343,25633.91,6495.15,248.4444
2025-09-09,4436.2584,6928.9651,2867.9684,245.6811,6371.75,1648.52,2539.92,7226.0277,25938.13,6512.61,248.4297
2025-09-10,4445.3649,6932.1092,2904.2687,245.1483,6365.65,1656.72,2539.02,7230.1678,26200.26,6532.04,248.3616
2025-09-11,4548.0345,7122.7051,3053.7488,245.1768,6357.1,1661.73,2542.12,7399.8854,26086.32,6587.47,248.3193
2025-09-12,4521.998,7147.7489,3020.4229,245.412,6402.98,1641.37,2540.08,7422.8844,26388.16,6584.29,248.3208
2025-09-15,4533.0557,7137.3627,3066.1804,245.4805,6414.66,1670.03,2556.26,7415.5711,26446.56,6615.28,248.3763
2025-09-16,4523.3367,7190.9928,3087.0396,245.7022,6438.98,1682.79,2573.68,7483.6282,26438.51,6606.76,248.3833
2025-09-17,4551.023,7260.0353,3147.3454,246.0269,6429.11,1688.27,2568.42,7554.8125,26908.39,6600.35,248.4042
2025-09-18,4498.109,7199.8828,3095.8512,245.8305,6380.04,1665.86,2540.33,7476.402,26544.85,6631.96,248.405
2025-09-19,4501.9195,7170.3488,3091.0035,245.385,6411.66,1664.67,2546.21,7438.1887,26545.1,6664.36,248.3794
2025-09-22,4522.608,7225.1281,3107.8873,245.498,6416.13,1652.5,2552.17,7489.4784,26344.14,6693.75,248.406
2025-09-23,4519.7781,7180.7137,3114.553,245.1662,6376.38,1634.99,2524.39,7408.0691,26159.12,6656.92,248.3453
2025-09-24,4566.0708,7323.7093,3185.5709,244.7254,6390.69,1658.1,2543.67,7534.2223,26518.65,6637.97,248.2432
2025-09-25,4593.4875,7341.3238,3235.7648,244.7249,6456.92,1673.93,2568.05,7506.5124,26484.68,6604.72,248.1105
2025-09-26,4550.0487,7240.9114,3151.5299,244.8174,6387.58,1663.68,2557.19,7397.5894,26128.2,6643.7,248.1103
2025-09-28,--,--,--,244.8715,--,--,--,--,--,--,248.1322
2025-09-29,4620.0528,7350.5599,3238.0119,244.6239,6365.45,1657.01,2558.3,7497.8308,26622.88,6661.21,248.1335
2025-09-30,4640.6935,7412.3684,3238.1603,244.8721,6349.4,1631.22,2539.12,7574.9631,26855.56,6688.46,248.1633
2025-10-01,--,--,--,--,--,--,--,--,--,6711.2,--
2025-10-02,--,--,--,--,--,--,--,--,27287.12,6715.35,--
2025-10-03,--,--,--,--,--,--,--,--,27140.92,6715.79,--
2025-10-06,--,--,--,--,--,--,--,--,26957.77,6740.28,--
2025-10-07,--,--,--,--,--,--,--,--,--,6714.59,--
2025-10-08,--,--,--,--,--,--,--,--,26829.46,6753.72,--
2025-10-09,4709.482,7548.9226,3261.822,245.1263,6475.78,1618.24,2572.47,7648.0523,26752.59,6735.11,248.3334
2025-10-10,4616.8341,7398.2241,3113.2621,244.9939,6449.77,1604.7,2550.86,7533.8201,26290.32,6552.51,248.3563
2025-10-11,--,--,--,245.6422,--,--,--,--,--,--,248.4557
2025-10-13,4593.9785,7376.5636,3078.7623,245.2495,6423.15,1589.11,2548.19,7519.7636,25889.48,6654.72,248.4888
2025-10-14,4539.0644,7194.8509,2955.9831,245.2812,6364.98,1571.94,2526.51,7373.1522,25441.35,6644.31,248.5023
2025-10-15,4606.2879,7294.0014,3025.8673,245.2831,6368.06,1567.95,2533.7,7483.449,25910.6,6671.06,248.5202
2025-10-16,4618.4218,7231.5336,3037.4423,245.46,6369.86,1577.23,2536.77,7401.8375,25888.51,6629.07,248.5681
2025-10-17,4514.2345,7016.0661,2935.3698,245.8774,6349.75,1549.68,2521.9,7185.4781,25247.1,6664.01,248.6491
2025-10-20,4538.2201,7069.6412,2993.4549,245.6721,6357.97,1555.41,2515.75,7239.1845,25858.83,6735.13,248.7213
2025-10-21,4607.8715,7185.624,3083.7157,245.8306,6372.97,1557.99,2526.06,7344.0468,26027.55,6735.35,248.7881
2025-10-22,4592.57,7128.4776,3059.3192,245.8682,6400.1,1578.44,2525.19,7312.21,25781.77,6699.4,248.8564
2025-10-23,4606.3447,7142.9536,3062.1626,245.7435,6433.7,1603.56,2543.71,7308.0992,25967.98,6738.44,248.9319
2025-10-24,4660.6835,7258.5343,3171.5687,245.5646,6439.19,1606.45,2545.63,7419.2352,26160.15,6791.69,248.9858
2025-10-27,4716.0186,7379.3941,3234.4546,245.6921,6508.56,1617.32,2563.19,7495.3831,26433.7,6875.16,249.0627
2025-10-28,4691.973,7341.0304,3229.5754,246.2554,6471.32,1605.4,2539.68,7479.221,26346.14,6890.89,249.1927
2025-10-29,4747.8378,7480.9666,3324.2713,246.2959,6556.67,1616.7,2557.68,7569.117,--,6890.59,249.2886
2025-10-30,4709.911,7385.7109,3263.0222,246.4845,6515.93,1599.28,2543.12,7485.0848,26282.69,6822.34,249.3631
2025-10-31,4640.6676,7331.0031,3187.5327,246.8835,6485.9,1590.82,2538.87,7506.6746,25906.65,6840.2,249.462
2025-11-03,4653.4028,7333.6013,3196.8709,246.9244,6476.41,1597.95,2542.22,7538.1178,26158.36,6851.97,249.5514
2025-11-04,4618.699,7210.8253,3134.0895,246.8837,6406.24,1584.17,2521.7,7435.7308,25952.4,6771.55,249.6066
2025-11-05,4627.257,7229.341,3166.2312,246.9597,6399.5,1584.82,2522.54,7464.8632,25935.41,6796.29,249.6464
2025-11-06,4693.4032,7345.723,3224.6238,246.6773,6430,1589,2534.42,7551.8299,26485.9,6720.32,249.6468
2025-11-07,4678.7944,7327.9108,3208.2057,246.6225,6399.37,1584.31,2526.83,7541.878,26241.83,6728.8,249.6382
2025-11-10,4695.0507,7343.8017,3178.8272,246.6937,6446.77,1587.63,2540.39,7563.2535,26649.06,6832.43,249.6687
2025-11-11,4652.1655,7291.6084,3134.3159,246.7543,6427.72,1573.41,2538.78,7540.791,26696.41,6846.61,249.6891
2025-11-12,4645.9079,7243.2483,3122.027,246.8591,6457.13,1585.19,2554.88,7486.3766,26922.73,6850.92,249.7223
2025-11-13,4702.0738,7355.2911,3201.7536,246.7639,6485.99,1574.17,2558.41,7590.5763,27073.03,6737.49,249.7323
2025-11-14,4628.1398,7235.4617,3111.507,246.7576,6446.27,1574.06,2548.8,7502.7567,26572.46,6734.11,249.7472
2025-11-17,4598.0525,7235.3512,3105.2034,246.8779,6497.29,1576.32,2541.86,7523.0758,26384.28,6672.41,249.7992
2025-11-18,4568.1928,7151.0176,3069.2196,246.9169,6451.4,1563.89,2528.48,7448.1007,25930.03,6617.32,249.8336
2025-11-19,4588.2922,7122.7465,3076.8452,246.7822,6469.13,1567.8,2544.28,7387.2084,25830.65,6642.16,249.8493
2025-11-20,4564.9483,7061.9497,3042.3406,246.7574,6446.68,1550.77,2521.77,7340.4118,25835.57,6538.76,249.8607
2025-11-21,4453.6076,6817.4103,2920.0778,246.6422,6404.75,1536.98,2502.56,7067.703,25220.02,6602.99,249.8472
2025-11-24,4448.0478,6868.9664,2929.0429,246.6449,6444.05,1545.9,2516.25,7156.4085,25716.5,6705.12,249.8685
2025-11-25,4490.4047,6954.6034,2980.9335,246.4328,6482.03,1542.87,2524.55,7249.9471,25894.55,6765.88,249.8628
2025-11-26,4517.6255,6965.0453,3044.6945,246.1204,6486.92,1539.95,2527.16,7248.4489,25928.08,6812.61,249.7943
2025-11-27,4515.4027,6951.2844,3031.2956,245.9412,6491.71,1540.44,2536.16,7257.454,25945.93,--,249.7275
2025-11-28,4526.6616,7031.5505,3052.5871,246.0499,6500.08,1553.85,2552.44,7334.2097,25858.89,6849.09,249.7396
2025-12-01,4576.4856,7101.8323,3092.4985,246.0832,6577.54,1557.69,2576.24,7386.6811,26033.26,6812.63,249.7778
2025-12-02,4554.3347,7040.3008,3071.1487,245.8479,6573.12,1557.73,2576.56,7313.178,26095.05,6829.37,249.7832
2025-12-03,4531.0486,6996.3552,3036.7864,245.5668,6573.5,1545.42,2569.4,7248.274,25760.73,6849.72,249.776
2025-12-04,4546.5664,7012.8061,3067.4842,244.9813,6604.95,1549.58,2573.06,7248.6573,25935.9,6857.12,249.6763
2025-12-05,4584.5368,7097.8389,3109.2974,245.0869,6612.13,1537.11,2577.08,7342.4924,26085.08,6870.4,249.6624
2025-12-08,4621.7545,7172.3671,3190.2688,245.0036,6601.24,1538.52,2572.7,7423.0462,25765.36,6846.51,249.671
2025-12-09,4598.2232,7121.3256,3209.6031,245.2263,6517.48,1514.18,2538.31,7380.5835,25434.23,6840.51,249.6984
2025-12-10,4591.8273,7155.9944,3209.0042,245.3684,6569.77,1508.71,2548.28,7408.2441,25540.78,6886.68,249.7185
2025-12-11,4552.1848,7082.8932,3163.6746,245.6404,6532.58,1500.22,2542.38,7311.9952,25530.51,6901,249.7626
2025-12-12,4580.95,7169.791,3194.3586,245.3463,6580.25,1483.75,2545.98,7370.9416,25976.79,6827.41,249.7902
2025-12-15,4552.0596,7113.962,3137.8013,244.9114,6551.05,1498.05,2542.74,7309.0775,25628.88,6816.51,249.7992
2025-12-16,4497.5545,7001.3188,3071.7619,244.8761,6523.73,1491.58,2529.16,7181.62,25235.41,6800.26,249.805
2025-12-17,4579.875,7137.8339,3175.9081,245.2868,6585.95,1492.29,2540.53,7288.7384,25468.78,6721.43,249.8368
2025-12-18,4552.7926,7100.8359,3107.0646,245.3286,6617.3,1507.38,2553.1,7272.4024,25498.13,6774.76,249.8754
