ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600433.SH,20150114,15665,1808.54,17237,1994.29,28148,3250.41,30331,3507.72,39671,4585.72,36299,4191.18,10599,1227.25,10215,1178.74,-2396,-260.81
600435.SH,20150114,23800,5556.41,22605,5287.82,30192,7057.54,30914,7234.01,22550,5283.56,21786,5093.22,1730,404.94,2968,687.39,-474,-92.12
600436.SH,20150114,3310,2945.95,3016,2685.46,5033,4480.44,4477,3985.93,3488,3101.91,4326,3847.13,1478,1317.02,1491,1326.81,-851,-755.0
600438.SH,20150114,39283,4012.16,54243,5547.09,58638,5987.67,63181,6458.53,47242,4828.46,44445,4540.14,22831,2346.89,6125,629.41,27390,2809.33
600439.SH,20150114,45025,2098.24,34834,1625.83,42223,1970.56,44050,2057.59,21755,1017.93,29415,1372.74,2006,94.06,2709,124.62,-8363,-385.37
600444.SH,20150114,4773,631.82,2744,364.54,5137,681.79,4762,630.99,1570,207.2,3974,525.27,0,0.0,0,0.0,-2400,-315.53
600446.SH,20150114,11400,7015.02,9913,6129.71,16066,9871.34,16434,10151.32,24991,15417.67,29206,17985.57,19386,12029.2,16291,10066.62,-1119,-605.32
600448.SH,20150114,12028,759.5,9042,571.66,14195,896.38,13982,883.08,5027,317.94,8226,519.07,0,0.0,0,0.0,-3199,-201.13
600449.SH,20150114,17883,2038.89,18213,2077.49,24084,2746.68,22181,2530.42,16280,1856.16,11057,1260.34,85,9.69,6881,783.16,-5701,-645.38
600452.SH,20150114,4281,649.17,2485,376.49,7140,1085.94,6530,992.42,2276,345.63,3882,589.8,0,0.0,800,122.04,-2406,-366.2
600455.SH,20150114,1463,312.16,1991,425.76,3736,797.97,2828,604.55,3559,759.47,3439,733.42,0,0.0,500,105.88,-717,-148.45
600456.SH,20150114,14575,2493.67,9964,1707.03,13607,2327.43,13568,2321.26,5519,940.63,8815,1504.12,4829,833.57,6183,1062.89,-4650,-792.81
600458.SH,20150114,75857,11082.51,73466,10731.56,88578,12948.68,81663,11937.9,72634,10628.53,75546,11054.2,23266,3414.83,29659,4350.89,-9305,-1361.73
600459.SH,20150114,13324,2437.65,8726,1599.68,15262,2797.63,14468,2652.05,4609,845.06,9259,1694.73,1283,235.4,2025,369.28,-5392,-983.55
600460.SH,20150114,48287,2828.14,42724,2503.28,39106,2290.95,38658,2263.95,27689,1621.91,28560,1673.76,13019,761.06,18160,1061.07,-6012,-351.85
600461.SH,20150114,16510,1836.37,11540,1283.84,18487,2056.18,18184,2023.19,8234,915.39,13689,1520.64,1183,130.85,1000,111.13,-8810,-976.11
600462.SH,20150114,6993,420.9,3697,222.47,3228,194.0,4721,284.05,333,20.01,2136,128.4,0,0.0,0,0.0,-1803,-108.39
600463.SH,20150114,14247,1348.96,13767,1304.46,18563,1758.59,23736,2254.1,12120,1152.44,9136,863.3,5597,533.96,3888,372.07,4693,451.02
600466.SH,20150114,79197,6262.78,77647,6149.71,62456,4942.59,66270,5246.42,32330,2559.87,41123,3248.26,11891,945.04,833,65.89,24052,1916.26
600467.SH,20150114,27544,1766.83,28755,1845.42,41348,2652.92,36426,2337.13,18544,1190.75,20447,1312.51,2897,184.54,4706,299.98,-3711,-237.2
600468.SH,20150114,8039,1068.86,7414,988.51,8259,1100.87,7395,985.52,3119,415.87,5302,705.01,1589,214.63,896,121.19,-1490,-195.7
600469.SH,20150114,27000,3817.53,29300,4144.52,40469,5718.09,39937,5643.76,34497,4878.01,33577,4743.34,3819,537.98,2971,419.98,1768,252.67
600470.SH,20150114,36965,2505.67,26754,1813.34,42639,2893.56,35858,2433.65,19314,1308.81,27943,1895.68,0,0.0,8363,565.38,-16992,-1152.25
600476.SH,20150114,6925,1360.03,6231,1225.02,7982,1569.09,7247,1423.79,3133,615.76,3185,625.68,604,117.78,1983,388.19,-1430,-280.32
600477.SH,20150114,25244,1487.11,19154,1128.69,16962,999.25,19479,1146.99,2166,127.29,5735,337.68,0,0.0,5,0.3,-8560,-502.61
600478.SH,20150114,8336,1581.52,6574,1249.18,9167,1739.79,9494,1803.73,7366,1402.91,8560,1625.69,703,134.2,943,179.82,-1435,-268.4
600479.SH,20150114,8621,1256.01,9788,1429.21,9742,1420.4,11311,1650.5,10038,1466.11,9787,1427.22,2485,364.42,0,0.0,2736,403.31
600480.SH,20150114,35011,4724.07,37753,5101.69,34607,4670.94,39340,5318.69,21314,2884.2,21473,2900.69,11257,1531.18,3624,489.33,7475,1025.36
600481.SH,20150114,15949,1616.49,13289,1347.72,15870,1609.77,16077,1630.41,7579,767.01,8536,864.19,1513,153.2,3011,304.14,-2454,-248.12
600482.SH,20150114,19868,2580.86,19610,2550.24,22488,2923.36,23927,3110.73,12219,1589.38,13510,1753.37,4627,600.97,2154,280.22,1182,156.76
600483.SH,20150114,16010,1575.41,22077,2170.9,22684,2230.99,25383,2495.56,18264,1794.86,8206,808.59,978,96.58,2271,222.79,3692,362.72
600485.SH,20150114,9640,4095.78,9214,3921.58,11519,4896.97,11462,4879.92,7114,3034.33,7898,3361.54,904,391.8,603,255.83,-483,-191.24
600486.SH,20150114,11342,3685.64,7167,2329.5,12357,4011.56,11819,3838.15,12200,3953.87,15516,5028.61,7218,2328.32,8616,2783.14,-4713,-1529.56
600488.SH,20150114,30347,1771.85,29387,1717.4,21988,1283.63,21399,1247.61,11392,665.83,12941,756.3,0,0.0,0,0.0,1951,117.52
600489.SH,20150114,254350,29153.81,203796,23355.53,216583,24817.25,203778,23344.78,170652,19548.16,179174,20534.98,54777,6256.33,109615,12540.25,-63360,-7270.75
600490.SH,20150114,224652,22706.74,148953,15104.74,229433,23182.18,186767,18909.6,203535,20607.56,274634,27769.22,84418,8563.78,131684,13276.7,-118365,-11874.58
600491.SH,20150114,52210,3235.87,43297,2691.4,54633,3390.58,53641,3333.11,38380,2382.65,38085,2357.18,0,0.0,10199,627.4,-9905,-601.93
600493.SH,20150114,18159,1369.26,22295,1684.62,24679,1861.77,23983,1810.81,32115,2423.45,28190,2122.78,3015,225.22,3500,261.5,3441,264.39
600495.SH,20150114,59329,12351.82,34029,7084.59,59260,12339.79,45063,9383.16,42289,8789.79,50055,10408.23,14752,3067.59,46483,9673.0,-39497,-8223.85
600496.SH,20150114,39520,4162.04,50728,5355.7,62978,6629.58,67381,7115.47,52551,5557.66,46005,4850.15,13530,1441.74,4466,469.7,15611,1679.56
600497.SH,20150114,85275,9698.01,62232,7081.56,55498,6316.37,48554,5529.9,29541,3365.55,40294,4590.49,3078,350.22,22312,2528.2,-29987,-3402.93
600498.SH,20150114,55476,9586.78,56011,9701.21,71900,12452.5,76654,13293.67,66726,11552.11,69606,12052.49,38277,6667.2,30108,5211.22,5289,955.59
600499.SH,20150114,20430,3637.42,24514,4369.8,33400,5949.6,37442,6671.71,30700,5467.57,24255,4320.51,10032,1787.42,8351,1480.0,8126,1454.49
600500.SH,20150114,90966,8841.29,62105,6053.88,112459,10927.22,74791,7281.77,92884,9032.82,84720,8263.43,19047,1834.21,93739,9036.46,-99686,-9625.99
600501.SH,20150114,30470,4227.36,28525,3959.81,26761,3714.24,24844,3448.2,10678,1481.2,14546,2017.06,746,103.85,738,101.59,-3861,-533.6
600502.SH,20150114,25530,2841.31,20988,2337.29,27963,3112.49,31411,3496.21,17735,1972.53,15742,1750.4,3491,388.78,6578,731.22,-1094,-120.3
600503.SH,20150114,140559,8883.17,129683,8199.9,139129,8792.95,150264,9504.66,109787,6957.59,102446,6491.28,21730,1388.97,28812,1826.83,259,28.44
600505.SH,20150114,31756,2925.17,13816,1274.3,23976,2204.61,18531,1707.84,16256,1477.43,18894,1736.63,2582,237.36,23329,2125.8,-34397,-3152.46
600506.SH,20150114,7501,884.52,10084,1190.81,8278,976.03,7464,879.1,3857,452.49,3791,443.93,1703,200.8,0,0.0,1769,209.36
600507.SH,20150114,104511,5580.38,106278,5682.72,117428,6276.09,150476,8066.07,96322,5162.86,279543,15036.52,272548,14685.64,54513,2919.65,34814,1892.32
600508.SH,20150114,24925,2837.81,18830,2143.48,19482,2220.17,20770,2365.65,6695,759.19,8574,976.13,0,0.0,2928,331.9,-4807,-548.84
600509.SH,20150114,31892,3044.16,22927,2189.64,39796,3799.56,37483,3580.48,18305,1747.24,25482,2430.06,1718,165.2,5818,555.96,-11278,-1073.59
600510.SH,20150114,17576,1359.55,17571,1360.06,15594,1206.45,12194,943.87,4071,316.62,7476,578.69,0,0.0,0,0.0,-3405,-262.07
600511.SH,20150114,10792,3564.74,6154,2033.19,13511,4464.1,11552,3822.17,13478,4431.58,16260,5354.58,4148,1358.47,7963,2608.95,-3918,-1297.46
600512.SH,20150114,52066,2036.36,37170,1455.11,24902,977.17,30651,1200.89,12460,489.01,18966,741.91,0,0.0,2642,104.62,-9148,-357.53
600513.SH,20150114,33369,5336.91,39977,6395.86,31713,5073.64,35049,5614.76,16184,2599.77,10988,1761.55,4748,761.84,0,0.0,9944,1600.07
600515.SH,20150114,12048,1003.86,12451,1037.75,16549,1379.08,15655,1304.67,6111,508.76,7250,603.01,1740,144.59,1092,90.85,-491,-40.51
600516.SH,20150114,166584,17382.06,168702,17621.19,171219,17880.24,175642,18356.44,82343,8595.77,83143,8679.16,51476,5397.9,44136,4599.19,12874,1391.33
600517.SH,20150114,45490,5028.4,45334,5013.32,58881,6503.18,57148,6312.46,50173,5542.9,48580,5365.35,9347,1035.28,12829,1418.64,-1889,-205.8
600518.SH,20150114,151511,25957.71,143981,24706.87,186189,31913.34,190667,32723.46,145540,24956.93,150641,25834.29,95230,16406.23,93181,15969.59,-3052,-440.72
600519.SH,20150114,7729,14237.42,7277,13418.89,15978,29458.48,16632,30668.03,10561,19426.28,11390,20964.34,18136,33381.36,17104,31452.27,202,391.02
600520.SH,20150114,14650,2079.82,13261,1885.09,15654,2223.11,15441,2193.03,9901,1406.35,12157,1723.92,761,107.82,106,15.05,-1602,-224.81
600521.SH,20150114,7260,1044.29,7193,1035.79,14852,2136.89,12174,1751.71,5769,830.21,8013,1151.72,0,0.0,501,72.17,-2745,-393.68
600522.SH,20150114,31265,4939.29,22334,3532.25,39190,6189.69,32158,5085.4,26768,4224.25,31797,5016.86,2500,395.98,13434,2114.69,-15963,-2511.33
600523.SH,20150114,12283,1948.95,12986,2067.25,15103,2402.05,14036,2233.0,6161,987.2,6187,984.39,1042,167.59,1379,221.14,-364,-50.75
600525.SH,20150114,18422,2209.07,23340,2804.86,24089,2891.9,28477,3425.04,27670,3326.89,24935,2994.28,11659,1407.37,5089,611.06,9306,1128.92
600526.SH,20150114,34280,4967.3,26018,3772.24,26621,3853.83,24491,3549.49,7272,1052.19,13148,1902.98,0,0.0,4514,648.6,-10390,-1499.4
600527.SH,20150114,39915,1856.46,36274,1688.38,31149,1448.89,34422,1601.91,18850,878.86,19128,889.71,2799,130.71,2889,134.92,3046,145.56
600528.SH,20150114,137424,18604.7,133131,18052.16,157738,21371.1,162010,21961.69,128515,17431.09,144223,19561.48,62165,8435.15,46478,6266.72,-21,38.04
600529.SH,20150114,5401,648.93,4046,486.34,5987,719.23,7032,844.71,3515,422.39,3825,459.51,0,0.0,0,0.0,-310,-37.12
600530.SH,20150114,10491,1266.38,11714,1415.69,12550,1515.03,11671,1410.3,3905,472.88,4482,541.07,1226,149.07,305,36.3,343,44.58
600531.SH,20150114,26732,3523.26,15938,2102.83,12123,1598.16,15444,2036.57,2396,316.55,8473,1114.75,0,0.0,1397,183.81,-7474,-982.01
600532.SH,20150114,7575,684.03,7752,700.66,7051,637.08,7099,641.4,2174,196.88,1948,175.92,0,0.0,0,0.0,226,20.96
600533.SH,20150114,25893,1166.88,22691,1023.41,27006,1219.16,25666,1157.37,8185,368.77,12727,574.03,0,0.0,0,0.0,-4542,-205.26
600535.SH,20150114,14126,6145.87,13617,5931.26,25046,10892.62,22764,9911.83,17116,7446.61,21373,9293.66,9820,4280.02,8355,3628.36,-2791,-1195.4
600536.SH,20150114,42254,18769.75,35935,15954.18,75328,33494.88,70731,31413.39,91557,40722.27,93172,41389.1,57234,25440.68,66535,29670.91,-10916,-4897.06
600537.SH,20150114,44897,6572.64,58306,8550.92,51922,7600.71,65434,9586.91,46612,6840.33,33375,4898.0,19516,2874.46,5831,852.31,26921,3964.48
600538.SH,20150114,9268,681.82,6641,489.04,10364,762.6,10982,808.5,1579,116.39,3588,263.26,0,0.0,0,0.0,-2009,-146.87
600539.SH,20150114,10354,726.21,10664,748.3,10291,721.62,10858,761.65,4117,289.35,3240,227.24,0,0.0,0,0.0,877,62.12
600540.SH,20150114,10520,859.34,12292,1007.51,10938,894.73,9644,789.24,3376,278.1,4943,403.5,6000,494.66,3956,326.57,478,42.68
600543.SH,20150114,7162,641.89,5946,533.13,10527,943.7,12925,1158.87,4276,383.46,11212,1003.57,8118,726.52,0,0.0,1182,106.41
600545.SH,20150114,100293,11173.83,87929,9802.78,92955,10363.54,91616,10218.33,48884,5453.82,48067,5356.41,14959,1671.74,29480,3285.41,-13703,-1516.26
600546.SH,20150114,125636,6977.63,105986,5887.31,120548,6701.77,119769,6659.02,59303,3294.14,73527,4082.32,7244,402.52,13450,747.42,-20429,-1133.08
600547.SH,20150114,111056,23997.72,78652,16993.14,119022,25716.15,103778,22443.64,96534,20864.96,101617,21977.71,26803,5848.36,69366,15012.71,-52022,-11231.46
600548.SH,20150114,33159,2735.92,26870,2215.71,28764,2371.46,30927,2550.24,19308,1592.02,17647,1454.14,1371,112.17,7159,591.48,-4127,-341.44
600549.SH,20150114,27628,8864.97,16156,5195.28,26113,8366.15,20279,6523.23,21143,6767.76,29583,9457.25,4120,1310.12,12987,4133.26,-17306,-5512.62
600550.SH,20150114,34388,2571.53,36931,2768.53,36935,2764.93,43366,3247.33,25872,1938.43,21070,1574.01,10758,808.72,6587,493.75,8973,679.39
600551.SH,20150114,9968,1647.16,8882,1469.13,15852,2619.77,15580,2576.86,7935,1312.57,8145,1344.81,36,5.95,1184,194.66,-1357,-220.94
600555.SH,20150114,75412,4938.87,69319,4541.97,73966,4848.38,82854,5429.94,86750,5699.83,59822,3925.18,76361,4996.6,100494,6586.58,2796,184.66
600556.SH,20150114,18795,2378.8,15570,1973.64,30280,3831.58,29708,3759.74,27023,3420.85,23391,2959.25,1473,185.7,8902,1124.31,-3797,-477.01
600557.SH,20150114,13333,3243.09,12933,3149.64,16711,4066.28,16088,3919.88,14074,3431.67,16078,3915.06,2606,637.44,1625,393.91,-1023,-239.85
600558.SH,20150114,10132,1348.38,9709,1293.61,9594,1278.17,11892,1584.12,12018,1602.94,9556,1274.59,1848,247.42,2435,324.59,-3869,-516.82
600559.SH,20150114,6023,2638.31,3671,1623.63,7662,3353.8,6788,2985.77,4176,1817.82,6354,2752.71,318,134.54,1365,582.36,-3226,-1382.71
600560.SH,20150114,4850,549.16,4423,501.3,4405,499.21,4868,550.87,1931,218.85,1895,215.04,0,0.0,0,0.0,36,3.81
600561.SH,20150114,4452,549.17,5888,727.71,11434,1411.56,8718,1076.76,2208,272.98,3488,429.25,0,0.0,0,0.0,-1280,-156.26
600562.SH,20150114,5148,2467.19,4687,2255.9,6138,2948.12,6176,2969.74,3848,1858.07,4793,2300.91,2652,1275.63,2130,1022.46,-423,-189.68
600563.SH,20150114,11584,3574.22,11709,3618.39,18087,5584.0,18853,5823.05,14429,4457.33,13809,4259.45,2999,925.98,2728,840.64,891,283.22
600565.SH,20150114,51877,2612.76,84039,4232.9,55020,2768.12,56743,2859.05,40318,2033.98,17176,864.36,10743,541.45,0,0.0,33885,1711.07
600566.SH,20150114,6476,1332.72,8032,1656.06,8575,1766.95,8457,1743.94,6257,1290.38,6835,1406.94,2588,535.22,573,118.32,1437,300.33
600567.SH,20150114,204197,5774.14,196345,5553.1,122996,3479.37,153709,4349.29,83117,2352.11,86531,2446.75,50412,1426.74,24137,683.22,22860,648.88
600568.SH,20150114,17773,2460.43,15544,2158.63,26828,3711.85,28005,3876.41,18698,2595.01,19244,2659.74,3148,439.0,3655,511.52,-1053,-137.24
600569.SH,20150114,96610,2987.42,80002,2472.57,49001,1515.22,48571,1501.78,20995,646.11,31671,978.32,4813,147.76,11175,343.84,-38517,-1189.15
600570.SH,20150114,11922,7207.33,12351,7468.84,21825,13196.15,21534,13030.62,31469,19027.64,35158,21268.75,30454,18514.22,26627,16177.13,-7601,-4571.64
600571.SH,20150114,13897,4194.64,13630,4117.27,23735,7186.41,19529,5909.77,21801,6587.14,21961,6647.46,5462,1665.82,9776,2959.51,-4474,-1354.01
600572.SH,20150114,15944,2513.26,13955,2203.74,20587,3247.57,19523,3083.55,19773,3117.82,15883,2500.02,117,18.28,7060,1109.63,-3053,-473.54
600573.SH,20150114,45668,4441.12,51761,5050.99,58574,5679.55,67232,6526.34,33348,3257.56,21240,2070.66,7885,775.13,5242,505.37,14750,1456.66
600576.SH,20150114,9242,1709.89,10756,1991.86,11070,2048.51,10314,1907.97,4436,821.89,3633,672.45,705,130.37,750,138.38,758,141.43
600577.SH,20150114,17333,1231.73,20984,1494.07,25511,1810.7,32437,2303.37,20780,1479.75,16685,1186.89,17101,1218.59,10619,756.44,10576,755.01
600578.SH,20150114,79838,4652.62,70268,4095.06,72359,4219.31,71679,4179.09,50021,2918.99,63617,3711.71,15843,923.62,12497,728.67,-10250,-597.77
600579.SH,20150114,13922,1573.05,12706,1440.62,20448,2317.64,23094,2615.71,6776,772.15,4408,499.33,0,0.0,939,107.16,1429,165.65
600580.SH,20150114,175427,19203.29,125737,13808.71,217066,23771.82,192546,21117.15,173527,19065.94,202831,22243.57,58813,6495.68,103719,11367.31,-74209,-8049.26
600581.SH,20150114,40889,2104.7,32071,1651.88,28883,1487.99,32788,1687.48,25279,1300.63,27035,1390.66,300,15.27,3457,178.57,-19050,-979.76
600582.SH,20150114,33099,3968.73,21978,2637.0,48800,5853.5,47464,5694.46,46434,5574.52,49676,5966.17,7867,945.98,17081,2045.1,-12456,-1490.77
600583.SH,20150114,143672,14459.79,128309,12917.02,172377,17350.35,178331,17953.92,154375,15549.62,153969,15504.32,56106,5648.11,65920,6632.6,-9408,-939.19
600584.SH,20150114,268373,31995.62,236417,28244.56,328533,39177.56,288173,34395.93,335811,40051.45,363638,43320.12,253563,30468.46,298052,35732.48,-72316,-8532.7
600585.SH,20150114,100255,22284.71,95594,21279.03,153839,34187.31,158467,35264.93,143629,31923.0,140172,31179.81,63905,14272.61,67395,14943.87,-34,71.93
600586.SH,20150114,108673,4239.12,89293,3485.16,59304,2315.71,70501,2751.98,38401,1498.08,36724,1434.47,0,0.0,9860,381.3,-25775,-1015.36
600587.SH,20150114,22096,7375.54,22673,7587.12,27090,9076.8,25502,8565.33,24230,8125.66,26999,9047.99,11095,3742.59,9337,3120.14,-1010,-299.89
600588.SH,20150114,76202,24668.52,68870,22297.67,116414,37705.63,112077,36325.28,152213,49419.55,153911,49955.27,105472,34273.34,115443,37488.83,-11668,-3751.2
600589.SH,20150114,20755,1174.18,16073,910.47,20115,1138.94,21527,1219.24,8217,465.6,11487,649.01,0,0.0,0,0.0,-3270,-183.41
600590.SH,20150114,9566,959.65,12005,1205.26,14238,1428.25,20010,2009.05,34173,3434.41,30303,3045.59,12021,1207.54,7680,769.94,8210,826.42
600592.SH,20150114,10385,1040.52,7188,720.49,13764,1379.16,14392,1441.65,5895,590.18,5845,586.3,3505,351.02,6123,612.44,-596,-60.17
600593.SH,20150114,6873,1196.43,6069,1059.17,7188,1252.12,6851,1193.22,1501,261.23,2642,457.39,0,0.0,0,0.0,-1141,-196.16
600594.SH,20150114,21263,7687.15,19340,7006.05,29009,10514.33,25990,9429.98,26127,9490.29,24696,8950.6,11311,4117.14,17684,6422.28,-4941,-1765.45
600595.SH,20150114,82231,4546.85,59279,3279.09,67249,3725.72,63354,3513.3,33631,1863.21,49858,2755.51,3982,220.9,14603,808.78,-26848,-1480.17
600596.SH,20150114,33100,3505.74,26978,2859.97,41157,4360.19,38822,4113.49,21252,2248.97,19573,2073.71,1041,108.78,11177,1176.52,-8457,-892.48
600597.SH,20150114,52626,9674.8,37509,6900.55,58907,10835.92,49481,9108.96,32594,5993.69,45268,8320.52,9157,1682.08,21026,3856.47,-33425,-6126.94
600598.SH,20150114,28111,2963.02,21562,2278.73,51447,5433.24,49314,5215.54,37047,3921.47,32233,3408.51,1000,104.0,14497,1518.94,-8682,-901.99
600599.SH,20150114,45179,12629.16,37422,10489.5,43438,12178.59,43893,12312.46,25199,7067.85,29284,8201.93,7863,2203.66,11079,3075.38,-7302,-2005.79
600600.SH,20150114,7498,3104.74,9627,3988.65,7678,3180.9,11416,4732.92,12051,4996.65,11176,4634.5,9808,4069.97,4817,1996.19,5867,2435.93
600601.SH,20150114,240420,11775.49,210235,10304.65,191474,9381.74,176637,8662.86,121187,5936.63,111234,5446.93,20784,1018.74,75759,3698.16,-45022,-2189.72
600602.SH,20150114,22417,1468.86,18538,1215.09,14581,955.64,21147,1386.25,13298,872.14,9153,599.93,437,28.45,1895,123.83,2687,176.83
600603.SH,20150114,6372,521.35,8083,662.88,10264,841.02,9660,790.48,3263,267.29,2156,176.3,0,0.0,0,0.0,126,13.05
600604.SH,20150114,3329,376.72,3320,375.81,3282,371.34,3624,409.94,1015,114.82,682,77.13,0,0.0,0,0.0,333,37.69
600605.SH,20150114,7458,932.0,5820,729.38,6409,802.15,6129,766.76,412,51.79,2330,289.8,0,0.0,0,0.0,-1918,-238.01
600606.SH,20150114,31381,4598.46,23289,3420.87,41379,6073.7,37109,5450.57,25877,3792.7,30445,4456.88,5209,765.6,13003,1902.13,-12362,-1800.72
600608.SH,20150114,21831,1585.94,33287,2423.95,21671,1576.6,27776,2022.18,19182,1399.73,8635,630.35,7013,514.22,0,0.0,16573,1214.29
600609.SH,20150114,49148,1937.52,37036,1460.73,34017,1342.65,36091,1423.82,17996,711.06,28236,1113.69,4541,178.65,4340,171.63,-10039,-395.61
600610.SH,20150114,11302,920.49,6940,565.64,8890,723.69,10635,865.94,2204,178.49,4822,391.1,0,0.0,0,0.0,-2618,-212.61
600611.SH,20150114,51682,5762.16,45682,5100.75,59981,6691.08,58609,6542.45,38214,4259.84,57899,6464.84,31336,3515.89,19024,2120.93,-7373,-810.04
600612.SH,20150114,2194,745.78,1966,668.87,4102,1393.15,3816,1296.49,3837,1301.93,3451,1170.13,0,0.0,900,305.38,-513,-173.57
600613.SH,20150114,5821,962.98,5250,869.88,5528,915.06,5660,936.48,1789,296.88,2228,368.57,0,0.0,0,0.0,-439,-71.69
600614.SH,20150114,15274,2123.83,11059,1540.93,37003,5148.87,25958,3616.37,46004,6401.14,48076,6689.75,9529,1324.26,22717,3151.04,-29882,-4139.32
600615.SH,20150114,8303,1003.18,13375,1617.85,11296,1365.39,11217,1355.58,8628,1043.16,3702,446.45,67,8.15,0,0.0,4993,604.86
600616.SH,20150114,18784,1740.66,14849,1377.22,21284,1973.04,20918,1940.4,7293,677.38,9741,902.74,0,0.0,1853,170.72,-4301,-396.08
600617.SH,20150114,1425,347.62,1256,306.69,2615,638.89,2639,644.38,1067,260.34,1061,258.93,1354,330.38,1505,367.22,-145,-35.44
600618.SH,20150114,13882,1290.81,14473,1346.32,20878,1941.85,18685,1738.35,4488,417.09,6621,614.79,532,49.7,0,0.0,-1602,-147.99
600620.SH,20150114,12215,1168.52,9966,954.42,16509,1581.22,17823,1707.71,8729,837.03,8172,782.95,0,0.0,1492,141.68,-9679,-923.84
600621.SH,20150114,27794,2266.91,34210,2793.32,47864,3903.97,45535,3713.34,28683,2340.9,22362,1823.6,2455,199.34,4689,380.85,4087,335.79
600622.SH,20150114,23490,1864.68,23742,1884.49,19225,1526.47,19672,1561.76,9113,722.45,8415,667.35,0,0.0,0,0.0,699,55.1
600624.SH,20150114,27609,3506.76,25963,3300.23,25676,3262.78,27421,3484.05,22281,2834.92,20280,2577.27,0,0.0,1903,242.9,98,14.75
600626.SH,20150114,54453,4490.9,34304,2830.2,63648,5246.62,47282,3898.93,18172,1494.66,37882,3116.74,0,0.0,16806,1386.3,-36516,-3008.38
600628.SH,20150114,32589,3227.86,20515,2033.75,25266,2501.85,24718,2451.57,4336,430.74,13982,1382.97,0,0.0,2977,292.16,-12623,-1244.39
600629.SH,20150114,5528,893.51,4256,688.17,7271,1176.02,6518,1054.15,1762,285.5,3787,612.71,0,0.0,0,0.0,-2025,-327.21
600630.SH,20150114,19177,2185.73,16560,1889.5,20666,2357.51,21893,2496.54,8264,941.81,8698,990.49,4912,559.75,5868,668.28,-1390,-157.2
600633.SH,20150114,97193,18130.9,113834,21313.43,110539,20650.18,123783,23169.5,101437,18990.01,94934,17765.86,51676,9753.19,28294,5275.5,29884,5701.85
