,EW,EV,MV,MD,RP,PCRP,HPCRP
2009-04-08,1.107167272140955,1.0845320529137803,1.107167272140955,1.1214407271280096,1.083942140930595,1.3194971746500967,1.3165841386200723
2009-04-09,1.1322577631851565,1.1083796959827588,1.1322577631851565,1.1461530133970612,1.1080900343874585,1.3425604919274514,1.3399402126772455
2009-04-10,1.1450392135109733,1.120713638323892,1.1450392135109733,1.1590534864186683,1.1203150609377641,1.3801549390486616,1.3768630022392339
2009-04-13,1.1538189790799789,1.1292587232123246,1.1538189790799789,1.1647185826265483,1.1287053942743857,1.4070312073538824,1.4035300932015793
2009-04-14,1.1683358669566168,1.1423800075665533,1.1683358669566168,1.1739822458065625,1.1404058381851898,1.420350591871111,1.4162797112280099
2009-04-15,1.1722867391537175,1.1455924210979356,1.1722867391537175,1.1791035077459693,1.143774381419331,1.423992530697518,1.4200097037036963
2009-04-16,1.1802477841591983,1.1546483538080652,1.1802477841591983,1.1965567628210605,1.153670715470716,1.4262262569561348,1.4221479109806316
2009-04-17,1.1790299414879888,1.1544339914664288,1.1790299414879888,1.1964832319365188,1.153583283997135,1.4101090129105625,1.4055700601953582
2009-04-20,1.1718373496040033,1.1450201270662186,1.1718373496040033,1.1835577011684464,1.1428698572217182,1.4358126334283396,1.4320045911117272
2009-04-21,1.1670037278501397,1.1411041688528172,1.1670037278501397,1.1892186955184116,1.1402837764239633,1.4210467524534987,1.4178648092112518
2009-04-22,1.1484198153088967,1.1252735371939901,1.1484198153088967,1.1711797320655204,1.1248293347390779,1.3726862755763334,1.3688822980010644
2009-04-23,1.1552757073640165,1.1307750285980251,1.1552757073640165,1.17548037104313,1.1301605543191322,1.379387230700378,1.3756912589085746
2009-04-24,1.1675176803153875,1.144060417523841,1.1675176803153875,1.1920580909509895,1.1438434715304466,1.3722262237193037,1.368090128635801
2009-04-27,1.1481015059280941,1.1267728980530356,1.1481015059280941,1.170054021990491,1.1267627094330197,1.3405185701857008,1.335632752559258
2009-04-28,1.1401135049228555,1.1187153822929483,1.1401135049228555,1.1682519735946812,1.1192261787391262,1.3436672765153965,1.3390764358436642
2009-04-29,1.169722398990399,1.146940374803216,1.169722398990399,1.192875431354801,1.147106187396812,1.3899697634138106,1.3858987264935467
2009-04-30,1.1874733891182492,1.163918212580583,1.1874733891182492,1.2118907464014077,1.1634866158033341,1.3978723567545577,1.3932190687997443
2009-05-01,1.1881627830783619,1.1645877693536626,1.1881627830783619,1.2123099161211897,1.164245816288737,1.3979223764083577,1.393286261409494
2009-05-04,1.2283633613961145,1.2022247975073066,1.2283633613961145,1.2463091098825638,1.201368905703758,1.4473735412809487,1.4423578739916232
2009-05-05,1.230410913350984,1.2044338764712925,1.230410913350984,1.250500162298812,1.2034663777177252,1.4523601641545012,1.4474310890839106
2009-05-06,1.2478010893374063,1.2213025392460983,1.2478010893374063,1.2651114155632384,1.2200968834312986,1.471592696265394,1.4659145456430982
2009-05-07,1.2445032357599115,1.2171059764910734,1.2445032357599115,1.252489022551624,1.2148388299022728,1.4706930830398248,1.4656436012519605
2009-05-08,1.2599080985409872,1.2321020548124428,1.2599080985409872,1.2625828398296555,1.2298017963765906,1.487624021788402,1.482687049408835
2009-05-11,1.2380489005326056,1.2118291440163245,1.2380489005326056,1.241630578172479,1.2096428685614238,1.4561172258378234,1.4518032989613414
2009-05-12,1.2466500849887021,1.2200483001550373,1.2466500849887021,1.24780046604805,1.2175959064714559,1.4872188868845007,1.4816102317903372
2009-05-13,1.2357333066504266,1.2082426864825904,1.2357333066504266,1.2307841997595017,1.2050185301464524,1.4976208716971002,1.4920388557335358
2009-05-14,1.2303683795526312,1.2042917871988708,1.2303683795526312,1.2366962022432806,1.2022763537370322,1.4861247076789057,1.4799979890207375
2009-05-15,1.233357949886558,1.2065138723784004,1.233357949886558,1.2395172411916617,1.203996904057645,1.4891560529684493,1.483255010106117
2009-05-18,1.2514582302798494,1.2241023837027538,1.2514582302798494,1.2592959624667093,1.2220338020590173,1.4976863789739803,1.4920209596461416
2009-05-19,1.270004931785424,1.2420352556368817,1.270004931785424,1.2742125630379284,1.239138611414879,1.5131950179708353,1.5071314347788363
2009-05-20,1.2665616612334167,1.2391566372153393,1.2665616612334167,1.271046431135128,1.2362069940925597,1.4988997514931202,1.491809478411864
2009-05-21,1.23979931838567,1.2122787387419536,1.23979931838567,1.245307466325724,1.2094717188592543,1.4648948111438287,1.4586842202995205
2009-05-22,1.2374516764364658,1.2106269857512733,1.2374516764364658,1.245937326923274,1.2080032905772902,1.462211323968601,1.4558000251355958
2009-05-25,1.240713303034433,1.2137871520369328,1.240713303034433,1.2490116732756948,1.211111374660257,1.469271382099969,1.4621981902172525
2009-05-26,1.2436648009066402,1.2173480335926803,1.2436648009066402,1.263990520444885,1.215990704887308,1.4559736534689767,1.4495322832124269
2009-05-27,1.2603556958211524,1.2319732317814955,1.2603556958211524,1.2683936753191398,1.22880041787222,1.4770163584851677,1.4713615000186713
2009-05-28,1.2601096945255998,1.2312488846602552,1.2601096945255998,1.270613240493626,1.2286470496076973,1.4771496560849082,1.4721062987835878
2009-05-29,1.268973435803318,1.239266966150471,1.268973435803318,1.2791257712417805,1.236690904388939,1.4780216521464777,1.4736076586637767
2009-06-01,1.310659205690337,1.2794267934217942,1.310659205690337,1.3118147775888265,1.276143245449169,1.5281310778590225,1.5239703607809287
2009-06-02,1.3058678365435363,1.2757282253573778,1.3058678365435363,1.3131344453668297,1.2732060386457504,1.5316383539575449,1.5266771209434309
2009-06-03,1.313158418831194,1.2815877648565668,1.313158418831194,1.3124836602052763,1.2782620273291843,1.5687427584854823,1.5646525087184917
2009-06-04,1.314356843727417,1.282836772237869,1.314356843727417,1.313218529520978,1.279941149818664,1.5784498640511877,1.5745893252586618
2009-06-05,1.3167776777665818,1.2850780929683825,1.3167776777665818,1.3144946891561753,1.2818643833281087,1.5695027893664877,1.5659859599957613
2009-06-08,1.3079553827516321,1.2766763986303602,1.3079553827516321,1.3058856100987744,1.2738045630284844,1.5747718604673144,1.5723591309539178
2009-06-09,1.3096017545765333,1.2788837460231772,1.3096017545765333,1.3115887694887434,1.276517457116223,1.5854973642447696,1.5823520849722708
2009-06-10,1.3264924705949492,1.2936521734315845,1.3264924705949492,1.320932071454836,1.2900691048182222,1.5978140949031971,1.5952613896664218
2009-06-11,1.3263732227077711,1.2936614668270385,1.3263732227077711,1.3211107155205972,1.2901910667192114,1.5864189871144696,1.5841581213512017
2009-06-12,1.3169323174359189,1.2844179591890132,1.3169323174359189,1.3109330856693506,1.281028826518733,1.558803605254114,1.5565944626876909
2009-06-15,1.3057383814365118,1.2727421548224873,1.3057383814365118,1.2958135070593868,1.2690404213884334,1.5913096178405246,1.5893058725621814
2009-06-16,1.2982203357825237,1.2661065181080742,1.2982203357825237,1.2881486829466609,1.2623538393817066,1.587707050590216,1.584794556991188
2009-06-17,1.3007111982204889,1.2677773766851483,1.3007111982204889,1.2930062201249455,1.264291930509256,1.6118015477880654,1.6087976607934489
2009-06-18,1.3053099497612333,1.2735226977278395,1.3053099497612333,1.2970612764203695,1.2703370389663506,1.6350118505265192,1.631559284842422
2009-06-19,1.3140597898544095,1.2820071014681225,1.3140597898544095,1.3047379424776806,1.2787231404712616,1.648464827714479,1.6453156446365345
2009-06-22,1.2986003294282946,1.2652774498052581,1.2986003294282946,1.2797121872004467,1.2608333793670008,1.6450056307947374,1.6428895644718013
2009-06-23,1.2908519124559765,1.2590990278747476,1.2908519124559765,1.2744258228166785,1.25524849770697,1.644472980306965,1.6421872547558622
2009-06-24,1.311513198487941,1.2792104654857857,1.311513198487941,1.2936935044484767,1.2750437766347316,1.6621789279172012,1.6582014565285799
2009-06-25,1.319081432638585,1.2852945941810427,1.319081432638585,1.3017245979631247,1.281474481138624,1.6631149736953357,1.6601130383676113
2009-06-26,1.3243208277523324,1.289019654505929,1.3243208277523324,1.305732839253068,1.2848661190982515,1.6692656583973928,1.6672362994929482
2009-06-29,1.3364309529390024,1.3015161692387895,1.3364309529390024,1.3120397603754674,1.2971884303914916,1.6964220037557765,1.6933825860551377
2009-06-30,1.3284918766018812,1.2937753332889623,1.3284918766018812,1.3053102176667037,1.2894938215629888,1.6883443654657517,1.6852045203322636
2009-07-01,1.348212642175946,1.3144315621617821,1.348212642175946,1.322874986925599,1.3099419577283418,1.7252746893265691,1.721168544241319
2009-07-02,1.3348773273216707,1.3014851472129454,1.3348773273216707,1.3069686206525146,1.2963742308967585,1.7443476726147495,1.7394648300504043
2009-07-03,1.3425187777772367,1.3094845955699452,1.3425187777772367,1.313587944430117,1.3042544282911188,1.7683490227405774,1.7629286497995407
2009-07-06,1.3411783147825438,1.309181625774822,1.3411783147825438,1.3078381145391178,1.30397418374806,1.790944064067765,1.7837851997066478
2009-07-07,1.3276599000077374,1.2963849560398621,1.3276599000077374,1.2977213904069924,1.2910537941749616,1.7725736384544784,1.7658792602368143
2009-07-08,1.323009974998559,1.2920018539083666,1.323009974998559,1.2969753661783585,1.286977057785521,1.7753889670370102,1.7693912150679407
2009-07-09,1.3344554734301164,1.3034512920899946,1.3344554734301164,1.3094652755984366,1.2983252874330373,1.7979002573334157,1.7922784181872844
2009-07-10,1.3295446475954844,1.2986819689656492,1.3295446475954844,1.308291370869045,1.2937932890807797,1.7970159179374574,1.7916544162768684
2009-07-13,1.3343757744251252,1.3048657635461693,1.3343757744251252,1.3260398589067441,1.3013521707716509,1.7810720428741977,1.7778723412460975
2009-07-14,1.360500600236395,1.3297201763697712,1.360500600236395,1.341853055338753,1.3251640858060274,1.8290065775718038,1.8244984325872569
2009-07-15,1.3851863930979929,1.3532155904080405,1.3851863930979929,1.3655527234082825,1.3488534807348227,1.8490094608990941,1.8447740524294378
2009-07-16,1.3956778038964262,1.363753307247642,1.3956778038964262,1.377114271076025,1.3595158471659163,1.856274115748427,1.8512188526068636
2009-07-17,1.4059607515910413,1.3728444877038424,1.4059607515910413,1.3850323200543895,1.3680937149648613,1.863389786983005,1.8586605594906065
2009-07-20,1.4333899183356782,1.3984337361969807,1.4333899183356782,1.4077620004990177,1.3929858335914145,1.897546973662692,1.8928344955275298
2009-07-21,1.4298960788072663,1.3947923074345376,1.4298960788072663,1.3996569762835884,1.3893321911896233,1.8720875524041465,1.8671209929229589
2009-07-22,1.4380240128061048,1.4040141109069906,1.4380240128061048,1.4109558658010466,1.398714884293766,1.9040224074078653,1.898595374028643
2009-07-23,1.4637045296936786,1.4279247059666407,1.4637045296936786,1.4312028474924878,1.4223462286049189,1.931126023902371,1.9256403753874556
2009-07-24,1.4700970178631922,1.43391501287158,1.4700970178631922,1.4317098656388079,1.427914364180759,1.9384516367467675,1.9321098526631217
2009-07-27,1.4858891225684816,1.4491721294799094,1.4858891225684816,1.4431056574260928,1.4426337119063748,1.9744655201542802,1.9675425292711721
2009-07-28,1.4886202580729078,1.450396529856749,1.4886202580729078,1.44878620215837,1.4436889974159623,1.9809177180626707,1.974840021217453
2009-07-29,1.4545458747337436,1.4174076949933114,1.4545458747337436,1.4125097272391718,1.4113551391940298,1.884589255575213,1.8784505694044376
2009-07-30,1.4756551009362149,1.4392012795863498,1.4756551009362149,1.4292673820190893,1.4329271317417382,1.9257412491369656,1.917766891479167
2009-07-31,1.492888229600014,1.4562025940515522,1.492888229600014,1.4468470383322292,1.4495083378053626,1.9738579183335452,1.9654188865779705
2009-08-03,1.5155072751395997,1.4780019001637588,1.5155072751395997,1.4724107874990107,1.471349904818699,1.998131227404079,1.9911613396172068
2009-08-04,1.514543176567597,1.4774223511368945,1.514543176567597,1.479333493251901,1.4712455818293675,1.994516551301966,1.9884229526907713
2009-08-05,1.4997957976766096,1.4635269545686256,1.4997957976766096,1.4719965352739433,1.457923303597841,1.9714044353411722,1.9661997906903108
2009-08-06,1.4931575293474626,1.455869264378439,1.4931575293474626,1.4648841080913468,1.4499394468148137,1.9337372455652324,1.9294504536989268
2009-08-07,1.4770271956704897,1.4410613329636774,1.4770271956704897,1.4556031017197806,1.4363672139687835,1.8820340772631972,1.877853282389006
2009-08-10,1.481584293873385,1.443834399772404,1.481584293873385,1.461898376145965,1.4387090621632912,1.8779113730755526,1.8750227417573564
2009-08-11,1.476037368679148,1.4378794562358113,1.476037368679148,1.454666536897266,1.4323516184458638,1.8854995981841047,1.8822945688476396
2009-08-12,1.4526734453281744,1.4153521432649623,1.4526734453281744,1.4372714351267697,1.4111591755777189,1.806538130606042,1.8045686152855225
2009-08-13,1.4688348196100736,1.4306208535853269,1.4688348196100736,1.4449514455783914,1.425832826629871,1.8288975890958696,1.8260708775031456
2009-08-14,1.4454771134631044,1.4066868174891431,1.4454771134631044,1.4123955732492817,1.4016217994398632,1.7787133372913477,1.7750341060610835
2009-08-17,1.3879704415062548,1.3504771950701855,1.3879704415062548,1.3532052835064663,1.345875934184036,1.6756728994903414,1.6718482797966028
2009-08-18,1.4003491725338564,1.3625125415484207,1.4003491725338564,1.3704950777402918,1.3581390779746971,1.690652611745687,1.6875418587803375
2009-08-19,1.3734967745689823,1.3355738953244847,1.3734967745689823,1.346781835514865,1.3320964833147706,1.6139454477521853,1.6116904301172539
2009-08-20,1.4078836540217459,1.3696820732819905,1.4078836540217459,1.377832363672801,1.365663217317856,1.6798386387930722,1.676751851572301
2009-08-21,1.4316254632248366,1.3943501973335803,1.4316254632248366,1.4079632947833487,1.390838184854221,1.7106327190323742,1.7082007306209113
2009-08-24,1.445992450003938,1.4078929643307134,1.445992450003938,1.4239018503293133,1.4040305414086989,1.7245889965792667,1.723505313818001
2009-08-25,1.4307931865622763,1.3920862398222276,1.4307931865622763,1.4185745757782162,1.388947883056171,1.666360701223923,1.6679655089884988
2009-08-26,1.4414673848340078,1.403110145430372,1.4414673848340078,1.4348638334771626,1.4000580578625665,1.698736931942026,1.7006821352098929
2009-08-27,1.435353596700201,1.3971101974090467,1.435353596700201,1.4371420009997535,1.3946021835005562,1.69163713696077,1.6946814599006912
2009-08-28,1.4187735436714537,1.3805211031722078,1.4187735436714537,1.4259080101708037,1.3784990386359508,1.636724244706587,1.6409161761182873
2009-08-31,1.3728992463304426,1.3340199957079484,1.3728992463304426,1.378706696290996,1.3324714499211074,1.5283802392385881,1.5335810412994597
2009-09-01,1.3630151699332027,1.3239643447925775,1.3630151699332027,1.359319807874728,1.3215128185318459,1.5366308087221292,1.540131558567611
2009-09-02,1.3651483418297685,1.3273862468020794,1.3651483418297685,1.3598341270954444,1.324948580907973,1.5596123160789548,1.5620411769399836
2009-09-03,1.3974342379009956,1.3596390908040639,1.3974342379009956,1.389338903195434,1.3567609169267414,1.6378847598798913,1.6395374075906155
2009-09-04,1.418016204686435,1.3784822434675477,1.418016204686435,1.4119089648260839,1.3754739861369354,1.6521836715342926,1.6549701865890287
2009-09-07,1.4331588705603824,1.3930488140370034,1.4331588705603824,1.424993717357339,1.3895687248655586,1.6663966771567291,1.6696332687627369
2009-09-08,1.4534639883270637,1.4122375133879719,1.4534639883270637,1.4419161335517847,1.4083535553149582,1.6988465977195712,1.7019988713225713
2009-09-09,1.461904835101848,1.4217775981807506,1.461904835101848,1.4533842241873411,1.4183202746301784,1.7094520840476237,1.7124778314803832
2009-09-10,1.4619390465521487,1.4206528742647517,1.4619390465521487,1.4538202620191076,1.4173793624547422,1.6944584956000683,1.6978755353601136
2009-09-11,1.47600164542421,1.4350779862672038,1.47600164542421,1.4635725538299262,1.4313253335413973,1.734329429663676,1.7365970873853525
2009-09-14,1.4864467834392874,1.446526773097301,1.4864467834392874,1.4810477355735248,1.4432291555864278,1.7629110034579765,1.765538740926801
2009-09-15,1.491152186019831,1.4513672246368776,1.491152186019831,1.4908854721450593,1.4483390253337751,1.7685892081681718,1.7718882509219402
2009-09-16,1.5030068086277486,1.4609509521979043,1.5030068086277486,1.506987865610524,1.4580172150602155,1.747960648915688,1.7534892220229061
2009-09-17,1.5190996384294813,1.4767349289058171,1.5190996384294813,1.5231760496792748,1.473281807168103,1.7794992279315234,1.7849419595400564
2009-09-18,1.497538771916968,1.4545208274228656,1.497538771916968,1.5042627480453257,1.4515973862609697,1.718542024941908,1.7249243396705487
2009-09-21,1.495627927844081,1.4533652453086698,1.495627927844081,1.513414350432137,1.450976859371237,1.7237937529532985,1.730785773524536
2009-09-22,1.487821668093158,1.4443926076166422,1.487821668093158,1.5016051297537998,1.4420275072809676,1.6868546710002987,1.694186729225105
2009-09-23,1.4704341667042249,1.4270427606075287,1.4704341667042249,1.4805447792850437,1.424546509309198,1.6516589439131055,1.6584577240828355
2009-09-24,1.4563392565543836,1.4149855712984905,1.4563392565543836,1.4633137462125394,1.4125876072761598,1.6615296934607733,1.6662821210505325
2009-09-25,1.4495395851921116,1.4081302370234852,1.4495395851921116,1.4537047168393198,1.4055176685892148,1.6516937590334786,1.6563005265511224
2009-09-28,1.4424611502810027,1.402037368181434,1.4424611502810027,1.4516202643575993,1.4005304381403627,1.6096220722388879,1.614705742605158
2009-09-29,1.4447345818776838,1.4031473424110203,1.4447345818776838,1.4420308934039714,1.4008502451043616,1.6098556629494958,1.613619068192261
2009-09-30,1.4452998290495558,1.403727853487809,1.4452998290495558,1.4433212632793355,1.4014522355665995,1.6241738925838813,1.6287783025502185
2009-10-01,1.4303156084933626,1.3883345689437245,1.4303156084933626,1.4253707804759415,1.3854569424910377,1.6212447592206707,1.6259838778008158
2009-10-02,1.415873653600372,1.3747907499046705,1.415873653600372,1.4139409737828792,1.3723710452307218,1.6196405103197054,1.6229016348043463
2009-10-05,1.4234808581458067,1.3821793370084676,1.4234808581458067,1.4206034177854954,1.3798841773452293,1.620894064031272,1.6240266958250373
2009-10-06,1.4434582846537716,1.4016207737246549,1.4434582846537716,1.439225643300343,1.3991923471836671,1.6238132680334032,1.6276403380626916
2009-10-07,1.4494619984050192,1.406219360781056,1.4494619984050192,1.4413052445823722,1.4033502100969228,1.6247834680453512,1.6293817615001702
2009-10-08,1.4585430938360957,1.4150279711156644,1.4585430938360957,1.4492557581520213,1.412061550870746,1.6259794495276816,1.631250635327747
2009-10-09,1.4880960524020252,1.4433243921383871,1.4880960524020252,1.4786860834386262,1.4401835442230182,1.7030406944822643,1.7083171790557237
2009-10-12,1.489487038278151,1.44551631292892,1.489487038278151,1.4838721669360564,1.4427292592155556,1.6980172270681113,1.7022385514989928
2009-10-13,1.4950971185030613,1.44990181428731,1.4950971185030613,1.4890780823746543,1.4468419145864617,1.7218116272070165,1.7249362111180335
2009-10-14,1.518873749442228,1.473027891433141,1.518873749442228,1.5113893300483816,1.4698466971358681,1.7383845828635756,1.742432744358317
2009-10-15,1.5217143780126035,1.4752996606879443,1.5217143780126035,1.5119361015611232,1.4719854133631203,1.7448328024106448,1.7486140663288556
2009-10-16,1.5135942925494446,1.467218079786424,1.5135942925494446,1.506295565396469,1.4639370750577627,1.7438242547832365,1.7481986469752107
2009-10-19,1.5427014082401087,1.4955416775999795,1.5427014082401087,1.5325905433374807,1.4919852274701928,1.7886840607357102,1.7925311824655372
2009-10-20,1.54920105922617,1.501097887638682,1.54920105922617,1.5371014316949698,1.497131682122566,1.8152003443687401,1.8156955852050247
2009-10-21,1.5458917583650755,1.4981927364595633,1.5458917583650755,1.5324467795442676,1.494084259555141,1.8110836265749033,1.8112027836935862
2009-10-22,1.5399391423472382,1.4919725886650457,1.5399391423472382,1.529968125290123,1.4882923210725292,1.8028068358945024,1.8002751465513314
2009-10-23,1.5542899215622965,1.5049070347131561,1.5542899215622965,1.5416389838520164,1.5004835889394426,1.8342082545645981,1.832741654199894
2009-10-26,1.5452161292848312,1.4954310499424617,1.5452161292848312,1.5342326332326988,1.4908795620109017,1.8336118850335055,1.8320585701406742
2009-10-27,1.5224383973250497,1.4742108578916227,1.5224383973250497,1.513005012100897,1.4700444356383715,1.7834976509392086,1.7820394389794234
2009-10-28,1.5034216305403463,1.4555652520603006,1.5034216305403463,1.494510717745042,1.4513520793274348,1.7851088383065359,1.7844904310911702
2009-10-29,1.4950400145458955,1.4492841040390285,1.4950400145458955,1.4926028550146058,1.4462270493479883,1.7478856244213035,1.7453403150896436
2009-10-30,1.4896171219331262,1.4418286170243348,1.4896171219331262,1.4848427003640363,1.437754913322985,1.7635530080957975,1.7602104881191447
2009-11-02,1.5103108367551816,1.4621686209529918,1.5103108367551816,1.5069181403745109,1.4581093049859168,1.8203083579158703,1.813516311216653
2009-11-03,1.509633258840433,1.4615505579271,1.509633258840433,1.5120269110262232,1.4579851106137256,1.8428362901009019,1.831876738129339
2009-11-04,1.526582816740255,1.4777239167842964,1.526582816740255,1.5260439927095204,1.4736797436690015,1.8546235444380124,1.8428538860643253
2009-11-05,1.5360328580861515,1.4871923823394628,1.5360328580861515,1.54066965584935,1.483783336466964,1.8608114727210718,1.8493034659097052
2009-11-06,1.5447831050518477,1.4950223064387564,1.5447831050518477,1.5479783383666998,1.4913243764945567,1.8689376020600894,1.8599524072329612
2009-11-09,1.5676701927630488,1.517156027687717,1.5676701927630488,1.5703422778088765,1.5134919056070621,1.879078971899966,1.8700767227767559
2009-11-10,1.5699818756307775,1.5192047901610377,1.5699818756307775,1.570731536462708,1.5154124786032328,1.8840379447656024,1.8739670599886935
2009-11-11,1.5777813786435422,1.5266575684775139,1.5777813786435422,1.5808629227143136,1.5228450207561381,1.8821226469851404,1.8725737180475188
2009-11-12,1.5734107986093973,1.5228776662078702,1.5734107986093973,1.578165632131647,1.5191063881082367,1.8835650287305803,1.8730467033146092
2009-11-13,1.5833780071415615,1.5321396762992745,1.5833780071415615,1.590318426369909,1.5283902939375864,1.898128219079655,1.8834179913988072
2009-11-16,1.6173636389003048,1.5648574579884207,1.6173636389003048,1.6199692552591738,1.5607214548429975,1.9521762723996376,1.9378496054806706
2009-11-17,1.6153255514504312,1.5625350469118087,1.6153255514504312,1.6196765992554147,1.55850026702783,1.9549126774099381,1.9389449715267473
2009-11-18,1.6141446858015849,1.561493990686193,1.6141446858015849,1.6191670600599148,1.5574920600500421,1.955236428156424,1.9392259403373786
2009-11-19,1.6025522742482232,1.5499860856187802,1.6025522742482232,1.6114227476714498,1.5460187969831036,1.9597790977051053,1.9422513998579176
2009-11-20,1.5954116295956065,1.5431848922393323,1.5954116295956065,1.6086484478146887,1.5394868266030504,1.9542565120187938,1.9353608154729995
2009-11-23,1.620699283548522,1.567689601905222,1.620699283548522,1.6354442967499228,1.5639570780785301,1.9737978534025604,1.9551918572256348
2009-11-24,1.5915247840737377,1.5403711207552384,1.5915247840737377,1.6002509746672635,1.5369020203653663,1.912017820683047,1.8976137646928648
2009-11-25,1.612720415836607,1.5606702670075425,1.612720415836607,1.6259424251614856,1.557182866178384,1.9550409394038613,1.9376199071294944
2009-11-26,1.573925817869776,1.5231017654691483,1.573925817869776,1.586778045919545,1.5202443402149481,1.8803114826375738,1.866288138110064
2009-11-27,1.5381730899163542,1.4909907323814342,1.5381730899163542,1.558822420565892,1.4890212639855012,1.828095291107355,1.8120328687597573
2009-11-30,1.567733158630351,1.5171600080212295,1.567733158630351,1.5836539423405953,1.514329823538816,1.89518821426311,1.8761220021068874
2009-12-01,1.5963734438974038,1.5451226000482192,1.5963734438974038,1.6165714581222221,1.5423374326655142,1.923981233339128,1.9029247043805924
2009-12-02,1.606850924112941,1.5549400308676309,1.606850924112941,1.6289868842402426,1.5520566234847017,1.9422584956185875,1.9213478872927718
2009-12-03,1.6066408746774845,1.5541320553148499,1.6066408746774845,1.6304201819111312,1.5509887911259714,1.9373613071870033,1.918895929654204
2009-12-04,1.6150549185727716,1.56273127819255,1.6150549185727716,1.6263098001415637,1.5591656424940137,1.9662515779042977,1.9447438637991423
2009-12-07,1.6182236420277312,1.566037849013743,1.6182236420277312,1.632917802721805,1.5626604485405837,1.9806115846375856,1.9556002281081586
2009-12-08,1.5988493571653406,1.5470892521741355,1.5988493571653406,1.617226161628009,1.5439751911028814,1.9584341732346315,1.9319112555357674
2009-12-09,1.5824987629670566,1.5318904648929976,1.5824987629670566,1.6043680634702038,1.5293977508285124,1.925040852009583,1.8976902731819447
