code,trade_date,ts_code,name,vol,ratio,exchange
9939,2021-11-04,09939.HK,開拓藥業-B,24324000,6.27,HK
9928,2021-11-04,09928.HK,時代鄰里,45941595,4.65,HK
9926,2021-11-04,09926.HK,康方生物-B,87363595,10.68,HK
9922,2021-11-04,09922.HK,九毛九,179656449,12.35,HK
6837,2021-11-04,06837.HK,海通證券,878819800,25.76,HK
6828,2021-11-04,06828.HK,北京燃氣藍天,226152000,1.74,HK
6826,2021-11-04,06826.HK,昊海生物科技,6626420,17.42,HK
6116,2021-11-04,06116.HK,拉夏貝爾,53359200,24.83,HK
6110,2021-11-04,06110.HK,滔搏,34322541,0.55,HK
6100,2021-11-04,06100.HK,同道獵聘,1657000,0.31,HK
6099,2021-11-04,06099.HK,招商證券,301614640,23.66,HK
6098,2021-11-04,06098.HK,碧桂園服務,226111687,7.02,HK
6088,2021-11-04,06088.HK,FITHONTENGLIMITED,209067000,2.92,HK
6078,2021-11-04,06078.HK,海吉亞醫療,161097507,26.06,HK
6069,2021-11-04,06069.HK,盛業資本,92879500,9.25,HK
6068,2021-11-04,06068.HK,光正教育,189168000,8.68,HK
6066,2021-11-04,06066.HK,中信建投証券,365848000,29.0,HK
6060,2021-11-04,06060.HK,眾安在線,46671700,3.27,HK
6055,2021-11-04,06055.HK,中煙香港,32583000,4.71,HK
6049,2021-11-04,06049.HK,保利物業,76950256,50.18,HK
6030,2021-11-04,06030.HK,中信証券,261217641,11.46,HK
3998,2021-11-04,03998.HK,波司登,1083468565,9.95,HK
6127,2021-11-04,06127.HK,昭衍新藥,6915022,11.38,HK
6158,2021-11-04,06158.HK,正榮地產,85822000,1.96,HK
6160,2021-11-04,06160.HK,百濟神州,9646700,0.79,HK
6166,2021-11-04,06166.HK,中國宏泰發展,86950000,5.26,HK
6818,2021-11-04,06818.HK,中國光大銀行,1201308245,9.46,HK
6808,2021-11-04,06808.HK,高鑫零售,79146523,0.82,HK
6806,2021-11-04,06806.HK,申萬宏源,482185600,19.25,HK
6699,2021-11-04,06699.HK,時代天使,1374000,0.81,HK
6690,2021-11-04,06690.HK,海爾智家,237274101,8.41,HK
6666,2021-11-04,06666.HK,恆大物業,468688500,4.33,HK
6618,2021-11-04,06618.HK,京東健康,24950850,0.78,HK
3993,2021-11-04,03993.HK,洛陽鉬業,548061505,13.93,HK
6606,2021-11-04,06606.HK,諾輝健康-B,1675500,0.38,HK
6600,2021-11-04,06600.HK,賽生藥業,726000,0.1,HK
6198,2021-11-04,06198.HK,青島港,80345000,7.3,HK
6196,2021-11-04,06196.HK,鄭州銀行,327710900,19.61,HK
6186,2021-11-04,06186.HK,中國飛鶴,544969316,6.1,HK
6185,2021-11-04,06185.HK,康希諾生物－B,8489917,6.39,HK
6178,2021-11-04,06178.HK,光大證券,105013400,14.91,HK
6169,2021-11-04,06169.HK,宇華教育,379693357,10.55,HK
6601,2021-11-04,06601.HK,朝雲集團,35956500,2.69,HK
2666,2021-11-04,02666.HK,環球醫療,261444500,13.82,HK
2628,2021-11-04,02628.HK,中國人壽,322686093,4.33,HK
2618,2021-11-04,02618.HK,京東物流,14942200,0.23,HK
1907,2021-11-04,01907.HK,中國旭陽集團,172917000,3.89,HK
1905,2021-11-04,01905.HK,海通恆信,254000,0.0,HK
1898,2021-11-04,01898.HK,中煤能源,421788000,10.26,HK
1896,2021-11-04,01896.HK,貓眼娛樂,79942400,7.0,HK
1890,2021-11-04,01890.HK,中國科培,79056000,3.92,HK
1888,2021-11-04,01888.HK,建滔積層板,12230114,0.38,HK
1883,2021-11-04,01883.HK,中信國際電訊,3789000,0.1,HK
1882,2021-11-04,01882.HK,海天國際,5545000,0.34,HK
1877,2021-11-04,01877.HK,君實生物,28840000,13.14,HK
1876,2021-11-04,01876.HK,百威亞太,11760508,0.08,HK
1873,2021-11-04,01873.HK,維亞生物,454133500,23.58,HK
1860,2021-11-04,01860.HK,匯量科技,95971157,5.97,HK
1848,2021-11-04,01848.HK,中國飛機租賃,7258143,0.97,HK
1839,2021-11-04,01839.HK,中集車輛,2499000,0.43,HK
1836,2021-11-04,01836.HK,九興控股,260000,0.03,HK
1908,2021-11-04,01908.HK,建發國際集團,36773674,2.66,HK
1833,2021-11-04,01833.HK,平安好醫生,119146518,10.37,HK
1911,2021-11-04,01911.HK,華興資本控股,55201265,10.05,HK
1918,2021-11-04,01918.HK,融創中國,779123407,16.7,HK
1995,2021-11-04,01995.HK,旭輝永升服務,169540000,9.65,HK
1992,2021-11-04,01992.HK,復星旅遊文化,14518800,1.16,HK
1988,2021-11-04,01988.HK,民生銀行,1868573624,22.45,HK
1981,2021-11-04,01981.HK,華夏視聽教育,46324000,2.79,HK
1980,2021-11-04,01980.HK,天鴿互動,17854000,1.4,HK
1972,2021-11-04,01972.HK,太古地產,1144800,0.01,HK
1970,2021-11-04,01970.HK,"IMAXCHINAHOLDING,INC.",4762000,1.36,HK
1966,2021-11-04,01966.HK,中駿集團控股,184860805,4.37,HK
1963,2021-11-04,01963.HK,重慶銀行,106094000,6.71,HK
1958,2021-11-04,01958.HK,北京汽車,343590500,13.62,HK
1952,2021-11-04,01952.HK,雲頂新耀-B,1525500,0.5,HK
1951,2021-11-04,01951.HK,錦欣生殖,516183255,20.57,HK
1929,2021-11-04,01929.HK,周大福,41529410,0.41,HK
1928,2021-11-04,01928.HK,金沙中國有限公司,65448000,0.8,HK
1919,2021-11-04,01919.HK,中遠海控,820795550,24.46,HK
1916,2021-11-04,01916.HK,江西銀行,10747500,0.79,HK
1821,2021-11-04,01821.HK,ESRCAYMANLIMITED,13516000,0.43,HK
1818,2021-11-04,01818.HK,招金礦業,274438640,10.51,HK
1817,2021-11-04,01817.HK,慕尚集團控股,1286000,0.13,HK
1755,2021-11-04,01755.HK,新城悅服務,50974000,5.86,HK
1728,2021-11-04,01728.HK,正通汽車,172568000,6.27,HK
1717,2021-11-04,01717.HK,澳優,41417000,2.4,HK
1691,2021-11-04,01691.HK,JS環球生活,241609114,6.91,HK
1686,2021-11-04,01686.HK,新意網集團,7125000,0.3,HK
1685,2021-11-04,01685.HK,博耳電力,1508000,0.19,HK
1681,2021-11-04,01681.HK,康臣葯業,7422000,0.9,HK
1680,2021-11-04,01680.HK,澳門勵駿,97423000,1.56,HK
1675,2021-11-04,01675.HK,亞信科技,6948400,0.75,HK
1668,2021-11-04,01668.HK,華南城,1050419277,12.97,HK
1666,2021-11-04,01666.HK,同仁堂科技,80910000,12.86,HK
1661,2021-11-04,01661.HK,智美體育,6054000,0.38,HK
1658,2021-11-04,01658.HK,郵儲銀行,898726592,4.51,HK
1638,2021-11-04,01638.HK,佳兆業集團,970679292,13.82,HK
1636,2021-11-04,01636.HK,中國金屬利用,34188000,0.98,HK
1761,2021-11-04,01761.HK,寶寶樹集團,4177500,0.25,HK
1765,2021-11-04,01765.HK,希望教育,1344966699,16.81,HK
1766,2021-11-04,01766.HK,中國中車,947330720,21.67,HK
1769,2021-11-04,01769.HK,思考樂教育,43164000,7.76,HK
1816,2021-11-04,01816.HK,中廣核電力,3719857000,33.31,HK
1813,2021-11-04,01813.HK,合景泰富集團,80501912,2.52,HK
1812,2021-11-04,01812.HK,晨鳴紙業,191642278,36.27,HK
1811,2021-11-04,01811.HK,中廣核新能源,588507168,13.71,HK
1810,2021-11-04,01810.HK,小米集團－Ｗ,2936235596,11.69,HK
1801,2021-11-04,01801.HK,信達生物,250870293,17.17,HK
1800,2021-11-04,01800.HK,中國交通建設,1318706000,29.83,HK
1996,2021-11-04,01996.HK,弘陽地產,128876000,3.86,HK
1797,2021-11-04,01797.HK,新東方在線,149980500,14.98,HK
1788,2021-11-04,01788.HK,國泰君安國際,178862443,1.85,HK
1787,2021-11-04,01787.HK,山東黃金,171303410,19.93,HK
1778,2021-11-04,01778.HK,彩生活,56447973,3.79,HK
1777,2021-11-04,01777.HK,花樣年控股,328732500,5.69,HK
1776,2021-11-04,01776.HK,廣發証券,643463801,37.8,HK
1773,2021-11-04,01773.HK,天立教育,344360000,15.89,HK
1772,2021-11-04,01772.HK,贛鋒鋰業,68422624,23.73,HK
1789,2021-11-04,01789.HK,愛康醫療,69484200,6.21,HK
1997,2021-11-04,01997.HK,九龍倉置業,5541617,0.17,HK
1999,2021-11-04,01999.HK,敏華控股,927782050,23.47,HK
2001,2021-11-04,02001.HK,新高教集團,153086059,9.65,HK
2342,2021-11-04,02342.HK,京信通信,41746000,1.5,HK
2338,2021-11-04,02338.HK,濰柴動力,83026000,4.26,HK
2333,2021-11-04,02333.HK,長城汽車,1509911280,48.7,HK
2331,2021-11-04,02331.HK,李寧,268291438,10.25,HK
2329,2021-11-04,02329.HK,國瑞置業,162884000,3.65,HK
2328,2021-11-04,02328.HK,中國財險,583099070,8.44,HK
2326,2021-11-04,02326.HK,新源萬恆控股,55620000,0.25,HK
2319,2021-11-04,02319.HK,蒙牛乳業,135433699,3.42,HK
2318,2021-11-04,02318.HK,中國平安,72436915,0.96,HK
2314,2021-11-04,02314.HK,理文造紙,13826580,0.31,HK
2298,2021-11-04,02298.HK,都市麗人,8788000,0.38,HK
2282,2021-11-04,02282.HK,美高梅中國,16385133,0.43,HK
2280,2021-11-04,02280.HK,慧聰集團,71842500,5.48,HK
2269,2021-11-04,02269.HK,藥明生物,343313756,8.08,HK
2255,2021-11-04,02255.HK,海昌海洋公園,32461000,0.81,HK
2343,2021-11-04,02343.HK,太平洋航運,26329000,0.54,HK
2356,2021-11-04,02356.HK,大新銀行集團,257600,0.01,HK
2357,2021-11-04,02357.HK,中航科工,708559601,11.4,HK
2359,2021-11-04,02359.HK,藥明康德,35487178,9.04,HK
2616,2021-11-04,02616.HK,基石藥業-B,12303500,1.03,HK
2611,2021-11-04,02611.HK,國泰君安,324061600,23.27,HK
2607,2021-11-04,02607.HK,上海醫藥,111535206,12.13,HK
2601,2021-11-04,02601.HK,中國太保,737878783,26.58,HK
2600,2021-11-04,02600.HK,中國鋁業,284541350,7.21,HK
2599,2021-11-04,02599.HK,祥生控股集團,9000,0.0,HK
2588,2021-11-04,02588.HK,中銀航空租賃,9194300,1.32,HK
2238,2021-11-04,02238.HK,廣汽集團,929838294,30.0,HK
2500,2021-11-04,02500.HK,啟明醫療-B,29458605,6.67,HK
2388,2021-11-04,02388.HK,中銀香港,19864869,0.18,HK
2386,2021-11-04,02386.HK,中石化煉化工程,13390000,0.91,HK
2382,2021-11-04,02382.HK,舜宇光學科技,208337925,18.98,HK
2380,2021-11-04,02380.HK,中國電力,1589593727,16.2,HK
2369,2021-11-04,02369.HK,酷派集團,21538000,0.19,HK
2363,2021-11-04,02363.HK,通達宏泰,326750,0.13,HK
2362,2021-11-04,02362.HK,金川國際,39171000,0.31,HK
2400,2021-11-04,02400.HK,心動公司,87959300,18.3,HK
1628,2021-11-04,01628.HK,禹洲集團,152616842,2.41,HK
2233,2021-11-04,02233.HK,西部水泥,499154000,9.17,HK
2218,2021-11-04,02218.HK,安德利果汁,3908100,4.03,HK
2066,2021-11-04,02066.HK,盛京銀行,128000,0.0,HK
2051,2021-11-04,02051.HK,５１信用卡,17442500,1.28,HK
2048,2021-11-04,02048.HK,易居企業控股,133174200,7.61,HK
2039,2021-11-04,02039.HK,中集集團,253465580,12.3,HK
2038,2021-11-04,02038.HK,富智康集團,122826000,1.52,HK
2020,2021-11-04,02020.HK,安踏體育,269634340,9.96,HK
2019,2021-11-04,02019.HK,德信中國,56931000,2.1,HK
2018,2021-11-04,02018.HK,瑞聲科技,51863732,4.28,HK
2016,2021-11-04,02016.HK,浙商銀行,501660000,11.01,HK
2013,2021-11-04,02013.HK,微盟集團,348636754,13.48,HK
2009,2021-11-04,02009.HK,金隅集團,365319500,15.61,HK
2008,2021-11-04,02008.HK,鳳凰衛視,191218000,3.82,HK
2007,2021-11-04,02007.HK,碧桂園,241106841,1.07,HK
2005,2021-11-04,02005.HK,石四藥集團,327348000,10.84,HK
2003,2021-11-04,02003.HK,維信金科,1824000,0.37,HK
2068,2021-11-04,02068.HK,中鋁國際,25973000,6.49,HK
2096,2021-11-04,02096.HK,先聲藥業,69600000,2.65,HK
2098,2021-11-04,02098.HK,卓爾智聯,31698000,0.26,HK
2099,2021-11-04,02099.HK,中國黃金國際,6292600,1.58,HK
2208,2021-11-04,02208.HK,金風科技,22703651,2.92,HK
2202,2021-11-04,02202.HK,萬科企業,282741048,14.86,HK
2199,2021-11-04,02199.HK,維珍妮,2824000,0.22,HK
2196,2021-11-04,02196.HK,復星醫藥,161922657,29.33,HK
2186,2021-11-04,02186.HK,綠葉製藥,523681000,14.78,HK
2171,2021-11-04,02171.HK,科濟藥業-B,3373000,0.59,HK
2160,2021-11-04,02160.HK,心通醫療-B,52468000,2.17,HK
2232,2021-11-04,02232.HK,晶苑國際,2718500,0.09,HK
2158,2021-11-04,02158.HK,醫渡科技,3216900,0.32,HK
2150,2021-11-04,02150.HK,奈雪的茶,20726500,1.2,HK
2142,2021-11-04,02142.HK,和鉑醫藥-B,12608000,1.64,HK
2136,2021-11-04,02136.HK,利福中國,282000,0.01,HK
2128,2021-11-04,02128.HK,中國聯塑,28860581,0.92,HK
2126,2021-11-04,02126.HK,藥明巨諾-B,26962680,6.63,HK
2111,2021-11-04,02111.HK,超盈國際控股,924000,0.08,HK
2103,2021-11-04,02103.HK,新力控股集團,309000,0.0,HK
2156,2021-11-04,02156.HK,建發物業,19973000,1.65,HK
267,2021-11-04,00267.HK,中信股份,155705916,0.52,HK
2313,2021-11-04,02313.HK,申洲國際,56380355,3.74,HK
256,2021-11-04,00256.HK,冠城鐘錶珠寶,439350000,10.09,HK
77110,2021-11-04,300110.SZ,華仁藥業,857117,0.07,SZ
77109,2021-11-04,300109.SZ,新開源,151,0.0,SZ
77107,2021-11-04,300107.SZ,建新股份,195,0.0,SZ
77102,2021-11-04,300102.SZ,乾照光電,170,0.0,SZ
77101,2021-11-04,300101.SZ,振芯科技,5696850,1.01,SZ
77100,2021-11-04,300100.SZ,雙林股份,100,0.0,SZ
77099,2021-11-04,300099.SZ,精准信息,34,0.0,SZ
77098,2021-11-04,300098.SZ,高新興,3301991,0.19,SZ
77097,2021-11-04,300097.SZ,智雲股份,101,0.0,SZ
77096,2021-11-04,300096.SZ,易聯眾,66,0.0,SZ
77091,2021-11-04,300091.SZ,金通靈,90,0.0,SZ
77088,2021-11-04,300088.SZ,長信科技,35997177,1.46,SZ
77087,2021-11-04,300087.SZ,荃銀高科,4929609,1.08,SZ
77085,2021-11-04,300085.SZ,銀之傑,3809244,0.53,SZ
77083,2021-11-04,300083.SZ,創世紀,9391434,0.61,SZ
77113,2021-11-04,300113.SZ,順網科技,3928289,0.56,SZ
77081,2021-11-04,300081.SZ,恆信東方,88,0.0,SZ
77114,2021-11-04,300114.SZ,中航電測,3560546,0.6,SZ
77116,2021-11-04,300116.SZ,保力新,184,0.0,SZ
77142,2021-11-04,300142.SZ,沃森生物,50966459,3.2,SZ
77138,2021-11-04,300138.SZ,晨光生物,2424832,0.45,SZ
77137,2021-11-04,300137.SZ,先河環保,61,0.0,SZ
77136,2021-11-04,300136.SZ,信維通信,27699926,2.86,SZ
77134,2021-11-04,300134.SZ,大富科技,2381738,0.31,SZ
77133,2021-11-04,300133.SZ,華策影視,44844215,2.35,SZ
77132,2021-11-04,300132.SZ,青松股份,30629517,5.92,SZ
77131,2021-11-04,300131.SZ,英唐智控,1381205,0.12,SZ
77130,2021-11-04,300130.SZ,新國都,662120,0.13,SZ
77128,2021-11-04,300128.SZ,錦富技術,183,0.0,SZ
77124,2021-11-04,300124.SZ,匯川技術,393132149,14.98,SZ
77123,2021-11-04,300123.SZ,亞光科技,7243859,0.71,SZ
77122,2021-11-04,300122.SZ,智飛生物,56190281,3.51,SZ
77119,2021-11-04,300119.SZ,"TIANJINRINGPUBIO-TECHNOLOGYCO.,LTD.(A#300119)",5971477,1.47,SZ
77118,2021-11-04,300118.SZ,東方日升,8056527,0.89,SZ
77115,2021-11-04,300115.SZ,長盈精密,11880384,0.98,SZ
77080,2021-11-04,300080.SZ,易成新能,2161374,0.09,SZ
77079,2021-11-04,300079.SZ,數碼視訊,5895423,0.41,SZ
77078,2021-11-04,300078.SZ,思創醫惠,3599625,0.41,SZ
77039,2021-11-04,300039.SZ,上海凱寶,1150660,0.11,SZ
77038,2021-11-04,300038.SZ,*ST數知,268443,0.02,SZ
77037,2021-11-04,300037.SZ,新宙邦,24278502,5.91,SZ
77036,2021-11-04,300036.SZ,超圖軟件,42877140,8.75,SZ
77034,2021-11-04,300034.SZ,鋼研高納,1719411,0.35,SZ
77033,2021-11-04,300033.SZ,同花順,18431335,3.42,SZ
77032,2021-11-04,300032.SZ,金龍機電,348,0.0,SZ
77031,2021-11-04,300031.SZ,寶通科技,4594102,1.15,SZ
77027,2021-11-04,300027.SZ,華誼兄弟,217878,0.0,SZ
77026,2021-11-04,300026.SZ,紅日藥業,17977399,0.59,SZ
77024,2021-11-04,300024.SZ,機器人,14575961,0.93,SZ
77021,2021-11-04,300021.SZ,大禹節水,58,0.0,SZ
77020,2021-11-04,300020.SZ,銀江技術,1157775,0.17,SZ
77017,2021-11-04,300017.SZ,網宿科技,39172510,1.6,SZ
77015,2021-11-04,300015.SZ,愛爾眼科,350462895,6.48,SZ
77043,2021-11-04,300043.SZ,星輝娛樂,1378043,0.11,SZ
77044,2021-11-04,300044.SZ,*ST賽為,873,0.0,SZ
77045,2021-11-04,300045.SZ,華力創通,1287532,0.2,SZ
77048,2021-11-04,300048.SZ,合康新能,81,0.0,SZ
77077,2021-11-04,300077.SZ,國民技術,97,0.0,SZ
77075,2021-11-04,300075.SZ,數字政通,316671,0.06,SZ
77073,2021-11-04,300073.SZ,當升科技,36978277,8.15,SZ
77072,2021-11-04,300072.SZ,三聚環保,19139348,0.81,SZ
77070,2021-11-04,300070.SZ,碧水源,47172392,1.49,SZ
77068,2021-11-04,300068.SZ,南都電源,14243810,1.65,SZ
77066,2021-11-04,300066.SZ,三川智慧,65,0.0,SZ
77143,2021-11-04,300143.SZ,盈康生命,3080466,0.47,SZ
77065,2021-11-04,300065.SZ,海蘭信,153,0.0,SZ
77059,2021-11-04,300059.SZ,東方財富,631724966,6.09,SZ
77058,2021-11-04,300058.SZ,藍色光標,20275547,0.81,SZ
77056,2021-11-04,300056.SZ,三維絲,59,0.0,SZ
77055,2021-11-04,300055.SZ,萬邦達,350117,0.04,SZ
77054,2021-11-04,300054.SZ,鼎龍股份,13472613,1.43,SZ
77053,2021-11-04,300053.SZ,歐比特,3664615,0.52,SZ
77049,2021-11-04,300049.SZ,福瑞股份,7,0.0,SZ
77064,2021-11-04,300064.SZ,*ST金剛,14736,0.0,SZ
77014,2021-11-04,300014.SZ,億緯鋰能,129014621,6.79,SZ
77144,2021-11-04,300144.SZ,宋城演藝,232013241,8.87,SZ
77146,2021-11-04,300146.SZ,湯臣倍健,150877337,8.87,SZ
77247,2021-11-04,300247.SZ,融捷健康,32,0.0,SZ
77244,2021-11-04,300244.SZ,迪安診斷,68815750,11.09,SZ
77238,2021-11-04,300238.SZ,冠昊生物,27127,0.01,SZ
77237,2021-11-04,300237.SZ,美晨生態,8543,0.0,SZ
77236,2021-11-04,300236.SZ,上海新陽,1619958,0.51,SZ
77233,2021-11-04,300233.SZ,金城醫藥,1805005,0.46,SZ
77232,2021-11-04,300232.SZ,洲明科技,12329607,1.12,SZ
77229,2021-11-04,300229.SZ,拓爾思,857590,0.11,SZ
77228,2021-11-04,300228.SZ,富瑞特裝,109,0.0,SZ
77226,2021-11-04,300226.SZ,上海鋼聯,1491812,0.78,SZ
77225,2021-11-04,300225.SZ,金力泰,8626184,1.76,SZ
77224,2021-11-04,300224.SZ,正海磁材,12164953,1.48,SZ
77223,2021-11-04,300223.SZ,北京君正,5558923,1.18,SZ
77222,2021-11-04,300222.SZ,科大智能,3044704,0.39,SZ
77221,2021-11-04,300221.SZ,銀禧科技,109,0.0,SZ
77248,2021-11-04,300248.SZ,新開普,488339,0.1,SZ
77219,2021-11-04,300219.SZ,鴻利智匯,6363648,0.89,SZ
77251,2021-11-04,300251.SZ,光線傳媒,112934010,3.84,SZ
77253,2021-11-04,300253.SZ,衛寧健康,180048598,8.4,SZ
77287,2021-11-04,300287.SZ,飛利信,1109592,0.07,SZ
77285,2021-11-04,300285.SZ,國瓷材料,238108161,23.72,SZ
77284,2021-11-04,300284.SZ,蘇交科,5519970,0.43,SZ
77276,2021-11-04,300276.SZ,三豐智能,2003922,0.14,SZ
77274,2021-11-04,300274.SZ,陽光電源,145309943,9.78,SZ
77273,2021-11-04,300273.SZ,和佳醫療,243,0.0,SZ
77271,2021-11-04,300271.SZ,華宇軟件,18811092,2.26,SZ
77269,2021-11-04,300269.SZ,ST聯建,102,0.0,SZ
77267,2021-11-04,300267.SZ,爾康製藥,6025064,0.29,SZ
77266,2021-11-04,300266.SZ,興源環境,319022,0.02,SZ
77263,2021-11-04,300263.SZ,隆華科技,9363890,1.02,SZ
77262,2021-11-04,300262.SZ,巴安水務,62,0.0,SZ
77257,2021-11-04,300257.SZ,開山股份,10376349,1.04,SZ
77256,2021-11-04,300256.SZ,*ST星星,197387,0.02,SZ
77255,2021-11-04,300255.SZ,常山藥業,349660,0.03,SZ
77252,2021-11-04,300252.SZ,金信諾,631739,0.1,SZ
77215,2021-11-04,300215.SZ,電科院,884902,0.11,SZ
77212,2021-11-04,300212.SZ,易華錄,7867724,1.18,SZ
77209,2021-11-04,300209.SZ,天澤信息,33358,0.0,SZ
77175,2021-11-04,300175.SZ,朗源股份,59,0.0,SZ
77171,2021-11-04,300171.SZ,東富龍,11822544,1.88,SZ
77170,2021-11-04,300170.SZ,漢得信息,11204927,1.26,SZ
77168,2021-11-04,300168.SZ,萬達信息,1862521,0.15,SZ
77166,2021-11-04,300166.SZ,東方國信,11878023,1.03,SZ
77160,2021-11-04,300160.SZ,秀強股份,97,0.0,SZ
77159,2021-11-04,300159.SZ,新研股份,1438243,0.09,SZ
77158,2021-11-04,300158.SZ,振東製藥,18307,0.0,SZ
77157,2021-11-04,300157.SZ,恆泰艾普,93,0.0,SZ
77155,2021-11-04,300155.SZ,安居寶,44,0.0,SZ
77153,2021-11-04,300153.SZ,科泰電源,83,0.0,SZ
77151,2021-11-04,300151.SZ,昌紅科技,12608240,2.5,SZ
77149,2021-11-04,300149.SZ,量子生物,29998059,6.0,SZ
77148,2021-11-04,300148.SZ,天舟文化,698,0.0,SZ
77147,2021-11-04,300147.SZ,香雪製藥,397,0.0,SZ
77177,2021-11-04,300177.SZ,中海達,1505258,0.2,SZ
77178,2021-11-04,300178.SZ,*ST騰邦,7445,0.0,SZ
77180,2021-11-04,300180.SZ,華峰超纖,7755361,0.44,SZ
77182,2021-11-04,300182.SZ,捷成股份,36653358,1.42,SZ
77207,2021-11-04,300207.SZ,欣旺達,101594868,6.24,SZ
77206,2021-11-04,300206.SZ,理邦儀器,31089616,5.34,SZ
77205,2021-11-04,300205.SZ,天喻信息,55,0.0,SZ
77204,2021-11-04,300204.SZ,舒泰神,474871,0.09,SZ
77203,2021-11-04,300203.SZ,聚光科技,1351747,0.29,SZ
77202,2021-11-04,300202.SZ,*ST聚龍,7795,0.0,SZ
77199,2021-11-04,300199.SZ,翰宇藥業,821028,0.08,SZ
77145,2021-11-04,300145.SZ,中金環境,1914310,0.09,SZ
77197,2021-11-04,300197.SZ,節能鐵漢,880371,0.03,SZ
77191,2021-11-04,300191.SZ,潛能恆信,320357,0.1,SZ
77190,2021-11-04,300190.SZ,維爾利,15731,0.0,SZ
77188,2021-11-04,300188.SZ,美亞柏科,6377453,0.79,SZ
77187,2021-11-04,300187.SZ,永清環保,522,0.0,SZ
77185,2021-11-04,300185.SZ,通裕重工,26527957,0.68,SZ
77184,2021-11-04,300184.SZ,力源信息,2031669,0.17,SZ
77183,2021-11-04,300183.SZ,東軟載波,4570323,0.98,SZ
77194,2021-11-04,300194.SZ,福安藥業,1691185,0.14,SZ
77012,2021-11-04,300012.SZ,華測檢測,321856934,19.24,SZ
77011,2021-11-04,300011.SZ,鼎漢技術,88,0.0,SZ
77010,2021-11-04,300010.SZ,豆神教育,4418301,0.5,SZ
72768,2021-11-04,002768.SZ,國恩股份,732260,0.26,SZ
72766,2021-11-04,002766.SZ,*ST索菱,2000,0.0,SZ
72761,2021-11-04,002761.SZ,浙江建投,558241,0.05,SZ
72756,2021-11-04,002756.SZ,永興材料,5614436,1.38,SZ
72755,2021-11-04,002755.SZ,奧賽康,2129364,0.22,SZ
72752,2021-11-04,002752.SZ,昇興股份,36753,0.0,SZ
72751,2021-11-04,002751.SZ,易尚展示,15500,0.01,SZ
72747,2021-11-04,002747.SZ,埃斯頓,197403844,22.72,SZ
72746,2021-11-04,002746.SZ,仙壇股份,9049953,1.05,SZ
72745,2021-11-04,002745.SZ,木林森,49928722,3.36,SZ
72741,2021-11-04,002741.SZ,光華科技,962,0.0,SZ
72739,2021-11-04,002739.SZ,萬達電影,3504283,0.15,SZ
72738,2021-11-04,002738.SZ,中礦資源,3252818,1.0,SZ
72737,2021-11-04,002737.SZ,葵花藥業,7639025,1.3,SZ
72736,2021-11-04,002736.SZ,國信證券,74948569,0.77,SZ
72769,2021-11-04,002769.SZ,普路通,34869,0.0,SZ
72733,2021-11-04,002733.SZ,雄韜股份,3899182,1.01,SZ
72773,2021-11-04,002773.SZ,康弘藥業,5239691,0.56,SZ
72782,2021-11-04,002782.SZ,可立克,790924,0.16,SZ
72821,2021-11-04,002821.SZ,凱萊英,12826417,5.24,SZ
72818,2021-11-04,002818.SZ,富森美,8188187,1.09,SZ
72815,2021-11-04,002815.SZ,崇達技術,10885959,1.24,SZ
72812,2021-11-04,002812.SZ,恩捷股份,81716609,9.15,SZ
72810,2021-11-04,002810.SZ,山東赫達,7437831,2.17,SZ
72807,2021-11-04,002807.SZ,江陰銀行,37600795,1.73,SZ
72803,2021-11-04,002803.SZ,吉宏股份,3844261,0.99,SZ
72802,2021-11-04,002802.SZ,洪匯新材,2670,0.0,SZ
72801,2021-11-04,002801.SZ,微光股份,21,0.0,SZ
